,date,continent,location,hospital_beds_per_thousand
1788,2021Q4,Asia,Turkmenistan,680.8000000000001
1789,2021Q4,Asia,United Arab Emirates,110.39999999999999
1790,2021Q4,Asia,Uzbekistan,368.0
1791,2021Q4,Asia,Vietnam,239.20000000000002
1792,2021Q4,Asia,Yemen,64.39999999999999
1793,2021Q4,Europe,Albania,265.88
1794,2021Q4,Europe,Andorra,0.0
1795,2021Q4,Europe,Austria,678.04
1796,2021Q4,Europe,Belarus,1012.0
1797,2021Q4,Europe,Belgium,518.88
1798,2021Q4,Europe,Bosnia and Herzegovina,322.0
1799,2021Q4,Europe,Bulgaria,685.768
1800,2021Q4,Europe,Croatia,509.68
1801,2021Q4,Europe,Cyprus,312.8
1802,2021Q4,Europe,Czechia,609.96
1803,2021Q4,Europe,Denmark,230.0
1804,2021Q4,Europe,England,0.0
1805,2021Q4,Europe,Estonia,431.48
1806,2021Q4,Europe,Faeroe Islands,0.0
1807,2021Q4,Europe,Finland,301.76
1808,2021Q4,Europe,France,550.1600000000001
1809,2021Q4,Europe,Germany,736.0
1810,2021Q4,Europe,Gibraltar,0.0
1811,2021Q4,Europe,Greece,387.32
1812,2021Q4,Europe,Guernsey,0.0
1813,2021Q4,Europe,Hungary,645.8399999999999
1814,2021Q4,Europe,Iceland,267.72
1815,2021Q4,Europe,Ireland,272.32
1816,2021Q4,Europe,Isle of Man,0.0
1817,2021Q4,Europe,Italy,292.56
1818,2021Q4,Europe,Jersey,0.0
1819,2021Q4,Europe,Kosovo,0.0
1820,2021Q4,Europe,Latvia,512.44
1821,2021Q4,Europe,Liechtenstein,220.52399999999997
1822,2021Q4,Europe,Lithuania,603.52
1823,2021Q4,Europe,Luxembourg,414.91999999999996
1824,2021Q4,Europe,Malta,412.62
1825,2021Q4,Europe,Moldova,533.6
1826,2021Q4,Europe,Monaco,1269.6000000000001
1827,2021Q4,Europe,Montenegro,355.21200000000005
1828,2021Q4,Europe,Netherlands,305.44
1829,2021Q4,Europe,North Macedonia,393.76000000000005
1830,2021Q4,Europe,Northern Ireland,0.0
1831,2021Q4,Europe,Norway,331.2
1832,2021Q4,Europe,Poland,609.04
1833,2021Q4,Europe,Portugal,311.88
1834,2021Q4,Europe,Romania,634.0640000000001
1835,2021Q4,Europe,Russia,740.6
1836,2021Q4,Europe,San Marino,349.59999999999997
1837,2021Q4,Europe,Scotland,0.0
1838,2021Q4,Europe,Serbia,516.028
1839,2021Q4,Europe,Slovakia,535.44
1840,2021Q4,Europe,Slovenia,414.0
1841,2021Q4,Europe,Spain,273.24
1842,2021Q4,Europe,Sweden,204.24
1843,2021Q4,Europe,Switzerland,416.76000000000005
1844,2021Q4,Europe,Ukraine,809.6
1845,2021Q4,Europe,United Kingdom,233.68
1846,2021Q4,Europe,Vatican,0.0
1847,2021Q4,Europe,Wales,0.0
1848,2021Q4,North America,Anguilla,0.0
1849,2021Q4,North America,Antigua and Barbuda,349.59999999999997
1850,2021Q4,North America,Aruba,0.0
1851,2021Q4,North America,Bahamas,266.8
1852,2021Q4,North America,Barbados,533.6
1853,2021Q4,North America,Belize,119.60000000000001
1854,2021Q4,North America,Bermuda,0.0
1855,2021Q4,North America,Bonaire Sint Eustatius and Saba,0.0
1856,2021Q4,North America,British Virgin Islands,0.0
1857,2021Q4,North America,Canada,230.0
1858,2021Q4,North America,Cayman Islands,0.0
1859,2021Q4,North America,Costa Rica,103.96
1860,2021Q4,North America,Cuba,478.40000000000003
1861,2021Q4,North America,Curacao,0.0
1862,2021Q4,North America,Dominica,349.59999999999997
1863,2021Q4,North America,Dominican Republic,147.20000000000002
1864,2021Q4,North America,El Salvador,119.60000000000001
1865,2021Q4,North America,Greenland,0.0
1866,2021Q4,North America,Grenada,340.40000000000003
1867,2021Q4,North America,Guadeloupe,0.0
1868,2021Q4,North America,Guatemala,55.199999999999996
1869,2021Q4,North America,Haiti,64.39999999999999
1870,2021Q4,North America,Honduras,64.39999999999999
1871,2021Q4,North America,Jamaica,156.4
1872,2021Q4,North America,Martinique,0.0
1873,2021Q4,North America,Mexico,126.96
1874,2021Q4,North America,Montserrat,0.0
1875,2021Q4,North America,Nicaragua,82.8
1876,2021Q4,North America,Panama,211.6
1877,2021Q4,North America,Puerto Rico,0.0
1878,2021Q4,North America,Saint Barthelemy,0.0
1879,2021Q4,North America,Saint Kitts and Nevis,211.6
1880,2021Q4,North America,Saint Lucia,119.60000000000001
1881,2021Q4,North America,Saint Martin (French part),0.0
1882,2021Q4,North America,Saint Pierre and Miquelon,0.0
1883,2021Q4,North America,Saint Vincent and the Grenadines,239.20000000000002
1884,2021Q4,North America,Sint Maarten (Dutch part),0.0
1885,2021Q4,North America,Trinidad and Tobago,276.0
1886,2021Q4,North America,Turks and Caicos Islands,0.0
1887,2021Q4,North America,United States,254.84
1888,2021Q4,North America,United States Virgin Islands,0.0
1889,2021Q4,Oceania,American Samoa,0.0
1890,2021Q4,Oceania,Australia,353.28
1891,2021Q4,Oceania,Cook Islands,0.0
1892,2021Q4,Oceania,Fiji,211.6
1893,2021Q4,Oceania,French Polynesia,0.0
1894,2021Q4,Oceania,Guam,0.0
1895,2021Q4,Oceania,Kiribati,174.79999999999998
1896,2021Q4,Oceania,Marshall Islands,248.4
1897,2021Q4,Oceania,Micronesia (country),0.0
1898,2021Q4,Oceania,Nauru,460.0
1899,2021Q4,Oceania,New Caledonia,0.0
1900,2021Q4,Oceania,New Zealand,240.11999999999998
1901,2021Q4,Oceania,Niue,0.0
1902,2021Q4,Oceania,Northern Mariana Islands,0.0
1903,2021Q4,Oceania,Palau,441.59999999999997
1904,2021Q4,Oceania,Papua New Guinea,0.0
1905,2021Q4,Oceania,Pitcairn,0.0
1906,2021Q4,Oceania,Samoa,0.0
1907,2021Q4,Oceania,Solomon Islands,128.79999999999998
1908,2021Q4,Oceania,Tokelau,0.0
1909,2021Q4,Oceania,Tonga,239.20000000000002
1910,2021Q4,Oceania,Tuvalu,0.0
1911,2021Q4,Oceania,Vanuatu,0.0
1912,2021Q4,Oceania,Wallis and Futuna,0.0
1913,2021Q4,South America,Argentina,460.0
1914,2021Q4,South America,Bolivia,101.2
1915,2021Q4,South America,Brazil,202.4
1916,2021Q4,South America,Chile,194.11999999999998
1917,2021Q4,South America,Colombia,157.32
1918,2021Q4,South America,Ecuador,138.0
1919,2021Q4,South America,Falkland Islands,0.0
1920,2021Q4,South America,French Guiana,0.0
1921,2021Q4,South America,Guyana,147.20000000000002
1922,2021Q4,South America,Paraguay,119.60000000000001
1923,2021Q4,South America,Peru,147.20000000000002
1924,2021Q4,South America,Suriname,285.2
1925,2021Q4,South America,Uruguay,257.59999999999997
1926,2021Q4,South America,Venezuela,73.60000000000001
1927,2022Q1,Africa,Algeria,171.0
1928,2022Q1,Africa,Angola,0.0
1929,2022Q1,Africa,Benin,45.0
1930,2022Q1,Africa,Botswana,162.0
1931,2022Q1,Africa,Burkina Faso,36.0
1932,2022Q1,Africa,Burundi,72.0
1933,2022Q1,Africa,Cameroon,117.0
1934,2022Q1,Africa,Cape Verde,189.0
1935,2022Q1,Africa,Central African Republic,90.0
1936,2022Q1,Africa,Chad,0.0
1937,2022Q1,Africa,Comoros,198.00000000000003
1938,2022Q1,Africa,Congo,0.0
1939,2022Q1,Africa,Cote d'Ivoire,0.0
1940,2022Q1,Africa,Democratic Republic of Congo,0.0
1941,2022Q1,Africa,Djibouti,125.99999999999999
1942,2022Q1,Africa,Egypt,144.0
1943,2022Q1,Africa,Equatorial Guinea,189.0
1944,2022Q1,Africa,Eritrea,62.99999999999999
1945,2022Q1,Africa,Eswatini,189.0
1946,2022Q1,Africa,Ethiopia,27.0
1947,2022Q1,Africa,Gabon,567.0
1948,2022Q1,Africa,Gambia,99.00000000000001
1949,2022Q1,Africa,Ghana,81.0
1950,2022Q1,Africa,Guinea,27.0
1951,2022Q1,Africa,Guinea-Bissau,0.0
1952,2022Q1,Africa,Kenya,125.99999999999999
1953,2022Q1,Africa,Lesotho,0.0
1954,2022Q1,Africa,Liberia,72.0
1955,2022Q1,Africa,Libya,333.0
1956,2022Q1,Africa,Madagascar,18.0
1957,2022Q1,Africa,Malawi,117.0
1958,2022Q1,Africa,Mali,9.0
1959,2022Q1,Africa,Mauritania,0.0
1960,2022Q1,Africa,Mauritius,306.0
1961,2022Q1,Africa,Mayotte,0.0
1962,2022Q1,Africa,Morocco,99.00000000000001
1963,2022Q1,Africa,Mozambique,62.99999999999999
1964,2022Q1,Africa,Namibia,0.0
1965,2022Q1,Africa,Niger,27.0
1966,2022Q1,Africa,Nigeria,0.0
1967,2022Q1,Africa,Reunion,0.0
1968,2022Q1,Africa,Rwanda,0.0
1969,2022Q1,Africa,Saint Helena,0.0
1970,2022Q1,Africa,Sao Tome and Principe,261.0
1971,2022Q1,Africa,Senegal,0.0
1972,2022Q1,Africa,Seychelles,324.0
1973,2022Q1,Africa,Sierra Leone,0.0
1974,2022Q1,Africa,Somalia,81.0
1975,2022Q1,Africa,South Africa,208.79999999999998
1976,2022Q1,Africa,South Sudan,0.0
1977,2022Q1,Africa,Sudan,72.0
1978,2022Q1,Africa,Tanzania,62.99999999999999
1979,2022Q1,Africa,Togo,62.99999999999999
1980,2022Q1,Africa,Tunisia,206.99999999999997
1981,2022Q1,Africa,Uganda,45.0
1982,2022Q1,Africa,Zambia,180.0
1983,2022Q1,Africa,Zimbabwe,153.0
1984,2022Q1,Asia,Afghanistan,45.0
1985,2022Q1,Asia,Armenia,378.0
1986,2022Q1,Asia,Azerbaijan,423.0
1987,2022Q1,Asia,Bahrain,180.0
1988,2022Q1,Asia,Bangladesh,72.0
1989,2022Q1,Asia,Bhutan,153.0
1990,2022Q1,Asia,Brunei,243.00000000000003
1991,2022Q1,Asia,Cambodia,72.0
1992,2022Q1,Asia,China,390.59999999999997
1993,2022Q1,Asia,Georgia,234.0
1994,2022Q1,Asia,Hong Kong,0.0
1995,2022Q1,Asia,India,47.7
1996,2022Q1,Asia,Indonesia,93.60000000000001
1997,2022Q1,Asia,Iran,135.0
1998,2022Q1,Asia,Iraq,125.99999999999999
1999,2022Q1,Asia,Israel,269.1
2000,2022Q1,Asia,Japan,1174.5
2001,2022Q1,Asia,Jordan,125.99999999999999
2002,2022Q1,Asia,Kazakhstan,603.0
2003,2022Q1,Asia,Kuwait,180.0
2004,2022Q1,Asia,Kyrgyzstan,405.0
2005,2022Q1,Asia,Laos,135.0
2006,2022Q1,Asia,Lebanon,261.0
2007,2022Q1,Asia,Macao,0.0
2008,2022Q1,Asia,Malaysia,171.0
2009,2022Q1,Asia,Maldives,0.0
2010,2022Q1,Asia,Mongolia,630.0
2011,2022Q1,Asia,Myanmar,81.0
2012,2022Q1,Asia,Nepal,27.0
2013,2022Q1,Asia,North Korea,1188.0
2014,2022Q1,Asia,Northern Cyprus,0.0
2015,2022Q1,Asia,Oman,144.0
2016,2022Q1,Asia,Pakistan,54.0
2017,2022Q1,Asia,Palestine,0.0
2018,2022Q1,Asia,Philippines,90.0
2019,2022Q1,Asia,Qatar,108.0
2020,2022Q1,Asia,Saudi Arabia,243.00000000000003
2021,2022Q1,Asia,Singapore,216.0
2022,2022Q1,Asia,South Korea,1104.3
2023,2022Q1,Asia,Sri Lanka,324.0
2024,2022Q1,Asia,Syria,135.0
2025,2022Q1,Asia,Taiwan,0.0
2026,2022Q1,Asia,Tajikistan,432.0
2027,2022Q1,Asia,Thailand,189.0
2028,2022Q1,Asia,Timor,531.0
2029,2022Q1,Asia,Turkey,252.9
2030,2022Q1,Asia,Turkmenistan,666.0
2031,2022Q1,Asia,United Arab Emirates,108.0
2032,2022Q1,Asia,Uzbekistan,360.0
2033,2022Q1,Asia,Vietnam,234.0
2034,2022Q1,Asia,Yemen,62.99999999999999
2035,2022Q1,Europe,Albania,260.1
2036,2022Q1,Europe,Andorra,0.0
2037,2022Q1,Europe,Austria,663.3
2038,2022Q1,Europe,Belarus,990.0
2039,2022Q1,Europe,Belgium,507.59999999999997
2040,2022Q1,Europe,Bosnia and Herzegovina,315.0
2041,2022Q1,Europe,Bulgaria,670.86
2042,2022Q1,Europe,Croatia,498.6
2043,2022Q1,Europe,Cyprus,306.0
2044,2022Q1,Europe,Czechia,596.7
2045,2022Q1,Europe,Denmark,225.0
2046,2022Q1,Europe,England,0.0
2047,2022Q1,Europe,Estonia,422.1
2048,2022Q1,Europe,Faeroe Islands,0.0
2049,2022Q1,Europe,Finland,295.2
2050,2022Q1,Europe,France,538.2
2051,2022Q1,Europe,Germany,720.0
2052,2022Q1,Europe,Gibraltar,0.0
2053,2022Q1,Europe,Greece,378.9
2054,2022Q1,Europe,Guernsey,0.0
2055,2022Q1,Europe,Hungary,631.8
2056,2022Q1,Europe,Iceland,261.90000000000003
2057,2022Q1,Europe,Ireland,266.4
2058,2022Q1,Europe,Isle of Man,0.0
2059,2022Q1,Europe,Italy,286.2
2060,2022Q1,Europe,Jersey,0.0
2061,2022Q1,Europe,Kosovo,0.0
2062,2022Q1,Europe,Latvia,501.3
2063,2022Q1,Europe,Liechtenstein,215.73
2064,2022Q1,Europe,Lithuania,590.4
2065,2022Q1,Europe,Luxembourg,405.9
2066,2022Q1,Europe,Malta,403.65000000000003
2067,2022Q1,Europe,Moldova,522.0
2068,2022Q1,Europe,Monaco,1242.0
2069,2022Q1,Europe,Montenegro,347.49
2070,2022Q1,Europe,Netherlands,298.8
2071,2022Q1,Europe,North Macedonia,385.20000000000005
2072,2022Q1,Europe,Northern Ireland,0.0
2073,2022Q1,Europe,Norway,324.0
2074,2022Q1,Europe,Poland,595.8
2075,2022Q1,Europe,Portugal,305.1
2076,2022Q1,Europe,Romania,620.2800000000001
2077,2022Q1,Europe,Russia,724.5000000000001
2078,2022Q1,Europe,San Marino,342.0
2079,2022Q1,Europe,Scotland,0.0
2080,2022Q1,Europe,Serbia,504.81
2081,2022Q1,Europe,Slovakia,523.8000000000001
2082,2022Q1,Europe,Slovenia,405.0
2083,2022Q1,Europe,Spain,267.3
2084,2022Q1,Europe,Sweden,199.8
2085,2022Q1,Europe,Switzerland,407.70000000000005
2086,2022Q1,Europe,Ukraine,792.0000000000001
2087,2022Q1,Europe,United Kingdom,228.6
2088,2022Q1,Europe,Vatican,0.0
2089,2022Q1,Europe,Wales,0.0
2090,2022Q1,North America,Anguilla,0.0
2091,2022Q1,North America,Antigua and Barbuda,342.0
2092,2022Q1,North America,Aruba,0.0
2093,2022Q1,North America,Bahamas,261.0
2094,2022Q1,North America,Barbados,522.0
2095,2022Q1,North America,Belize,117.0
2096,2022Q1,North America,Bermuda,0.0
2097,2022Q1,North America,Bonaire Sint Eustatius and Saba,0.0
2098,2022Q1,North America,British Virgin Islands,0.0
2099,2022Q1,North America,Canada,225.0
2100,2022Q1,North America,Cayman Islands,0.0
2101,2022Q1,North America,Costa Rica,101.69999999999999
2102,2022Q1,North America,Cuba,468.0
2103,2022Q1,North America,Curacao,0.0
2104,2022Q1,North America,Dominica,342.0
2105,2022Q1,North America,Dominican Republic,144.0
2106,2022Q1,North America,El Salvador,117.0
2107,2022Q1,North America,Greenland,0.0
2108,2022Q1,North America,Grenada,333.0
2109,2022Q1,North America,Guadeloupe,0.0
2110,2022Q1,North America,Guatemala,54.0
2111,2022Q1,North America,Haiti,62.99999999999999
2112,2022Q1,North America,Honduras,62.99999999999999
2113,2022Q1,North America,Jamaica,153.0
2114,2022Q1,North America,Martinique,0.0
2115,2022Q1,North America,Mexico,124.19999999999999
2116,2022Q1,North America,Montserrat,0.0
2117,2022Q1,North America,Nicaragua,81.0
2118,2022Q1,North America,Panama,206.99999999999997
2119,2022Q1,North America,Puerto Rico,0.0
2120,2022Q1,North America,Saint Barthelemy,0.0
2121,2022Q1,North America,Saint Kitts and Nevis,206.99999999999997
2122,2022Q1,North America,Saint Lucia,117.0
2123,2022Q1,North America,Saint Martin (French part),0.0
2124,2022Q1,North America,Saint Pierre and Miquelon,0.0
2125,2022Q1,North America,Saint Vincent and the Grenadines,234.0
2126,2022Q1,North America,Sint Maarten (Dutch part),0.0
2127,2022Q1,North America,Trinidad and Tobago,270.0
2128,2022Q1,North America,Turks and Caicos Islands,0.0
2129,2022Q1,North America,United States,249.3
2130,2022Q1,North America,United States Virgin Islands,0.0
2131,2022Q1,Oceania,American Samoa,0.0
2132,2022Q1,Oceania,Australia,345.59999999999997
2133,2022Q1,Oceania,Cook Islands,0.0
2134,2022Q1,Oceania,Fiji,206.99999999999997
2135,2022Q1,Oceania,French Polynesia,0.0
2136,2022Q1,Oceania,Guam,0.0
2137,2022Q1,Oceania,Kiribati,171.0
2138,2022Q1,Oceania,Marshall Islands,243.00000000000003
2139,2022Q1,Oceania,Micronesia (country),0.0
2140,2022Q1,Oceania,Nauru,450.0
2141,2022Q1,Oceania,New Caledonia,0.0
2142,2022Q1,Oceania,New Zealand,234.89999999999998
2143,2022Q1,Oceania,Niue,0.0
2144,2022Q1,Oceania,Northern Mariana Islands,0.0
2145,2022Q1,Oceania,Palau,432.0
2146,2022Q1,Oceania,Papua New Guinea,0.0
2147,2022Q1,Oceania,Pitcairn,0.0
2148,2022Q1,Oceania,Samoa,0.0
2149,2022Q1,Oceania,Solomon Islands,125.99999999999999
2150,2022Q1,Oceania,Tokelau,0.0
2151,2022Q1,Oceania,Tonga,234.0
2152,2022Q1,Oceania,Tuvalu,0.0
2153,2022Q1,Oceania,Vanuatu,0.0
2154,2022Q1,Oceania,Wallis and Futuna,0.0
2155,2022Q1,South America,Argentina,450.0
2156,2022Q1,South America,Bolivia,99.00000000000001
2157,2022Q1,South America,Brazil,198.00000000000003
2158,2022Q1,South America,Chile,189.89999999999998
2159,2022Q1,South America,Colombia,153.9
2160,2022Q1,South America,Ecuador,135.0
2161,2022Q1,South America,Falkland Islands,0.0
2162,2022Q1,South America,French Guiana,0.0
2163,2022Q1,South America,Guyana,144.0
2164,2022Q1,South America,Paraguay,117.0
2165,2022Q1,South America,Peru,144.0
2166,2022Q1,South America,Suriname,279.0
2167,2022Q1,South America,Uruguay,251.99999999999997
2168,2022Q1,South America,Venezuela,72.0
2169,2022Q2,Africa,Algeria,172.9
2170,2022Q2,Africa,Angola,0.0
2171,2022Q2,Africa,Benin,45.5
2172,2022Q2,Africa,Botswana,163.8
2173,2022Q2,Africa,Burkina Faso,36.4
2174,2022Q2,Africa,Burundi,72.8
2175,2022Q2,Africa,Cameroon,118.3
2176,2022Q2,Africa,Cape Verde,191.1
2177,2022Q2,Africa,Central African Republic,91.0
2178,2022Q2,Africa,Chad,0.0
2179,2022Q2,Africa,Comoros,200.20000000000002
2180,2022Q2,Africa,Congo,0.0
2181,2022Q2,Africa,Cote d'Ivoire,0.0
2182,2022Q2,Africa,Democratic Republic of Congo,0.0
2183,2022Q2,Africa,Djibouti,127.39999999999999
2184,2022Q2,Africa,Egypt,145.6
2185,2022Q2,Africa,Equatorial Guinea,191.1
2186,2022Q2,Africa,Eritrea,63.699999999999996
2187,2022Q2,Africa,Eswatini,191.1
2188,2022Q2,Africa,Ethiopia,27.3
2189,2022Q2,Africa,Gabon,573.3
2190,2022Q2,Africa,Gambia,100.10000000000001
2191,2022Q2,Africa,Ghana,81.9
2192,2022Q2,Africa,Guinea,27.3
2193,2022Q2,Africa,Guinea-Bissau,0.0
2194,2022Q2,Africa,Kenya,127.39999999999999
2195,2022Q2,Africa,Lesotho,0.0
2196,2022Q2,Africa,Liberia,72.8
2197,2022Q2,Africa,Libya,336.7
2198,2022Q2,Africa,Madagascar,18.2
2199,2022Q2,Africa,Malawi,118.3
2200,2022Q2,Africa,Mali,9.1
2201,2022Q2,Africa,Mauritania,0.0
2202,2022Q2,Africa,Mauritius,309.4
2203,2022Q2,Africa,Mayotte,0.0
2204,2022Q2,Africa,Morocco,100.10000000000001
2205,2022Q2,Africa,Mozambique,63.699999999999996
2206,2022Q2,Africa,Namibia,0.0
2207,2022Q2,Africa,Niger,27.3
2208,2022Q2,Africa,Nigeria,0.0
2209,2022Q2,Africa,Reunion,0.0
2210,2022Q2,Africa,Rwanda,0.0
2211,2022Q2,Africa,Saint Helena,0.0
2212,2022Q2,Africa,Sao Tome and Principe,263.9
2213,2022Q2,Africa,Senegal,0.0
2214,2022Q2,Africa,Seychelles,327.6
2215,2022Q2,Africa,Sierra Leone,0.0
2216,2022Q2,Africa,Somalia,81.9
2217,2022Q2,Africa,South Africa,211.11999999999998
2218,2022Q2,Africa,South Sudan,0.0
2219,2022Q2,Africa,Sudan,72.8
2220,2022Q2,Africa,Tanzania,63.699999999999996
2221,2022Q2,Africa,Togo,63.699999999999996
2222,2022Q2,Africa,Tunisia,209.29999999999998
2223,2022Q2,Africa,Uganda,45.5
2224,2022Q2,Africa,Western Sahara,0.0
2225,2022Q2,Africa,Zambia,182.0
2226,2022Q2,Africa,Zimbabwe,154.7
2227,2022Q2,Asia,Afghanistan,45.5
2228,2022Q2,Asia,Armenia,382.2
2229,2022Q2,Asia,Azerbaijan,427.7
2230,2022Q2,Asia,Bahrain,182.0
2231,2022Q2,Asia,Bangladesh,72.8
2232,2022Q2,Asia,Bhutan,154.7
2233,2022Q2,Asia,Brunei,245.70000000000002
2234,2022Q2,Asia,Cambodia,72.8
2235,2022Q2,Asia,China,394.94
2236,2022Q2,Asia,Georgia,236.6
2237,2022Q2,Asia,Hong Kong,0.0
2238,2022Q2,Asia,India,48.230000000000004
2239,2022Q2,Asia,Indonesia,94.64
2240,2022Q2,Asia,Iran,136.5
2241,2022Q2,Asia,Iraq,127.39999999999999
2242,2022Q2,Asia,Israel,272.09000000000003
2243,2022Q2,Asia,Japan,1187.55
2244,2022Q2,Asia,Jordan,127.39999999999999
2245,2022Q2,Asia,Kazakhstan,609.7
2246,2022Q2,Asia,Kuwait,182.0
2247,2022Q2,Asia,Kyrgyzstan,409.5
2248,2022Q2,Asia,Laos,136.5
2249,2022Q2,Asia,Lebanon,263.9
2250,2022Q2,Asia,Macao,0.0
2251,2022Q2,Asia,Malaysia,172.9
2252,2022Q2,Asia,Maldives,0.0
2253,2022Q2,Asia,Mongolia,637.0
2254,2022Q2,Asia,Myanmar,81.9
2255,2022Q2,Asia,Nepal,27.3
2256,2022Q2,Asia,North Korea,1201.2
2257,2022Q2,Asia,Northern Cyprus,0.0
2258,2022Q2,Asia,Oman,145.6
2259,2022Q2,Asia,Pakistan,54.6
2260,2022Q2,Asia,Palestine,0.0
2261,2022Q2,Asia,Philippines,91.0
2262,2022Q2,Asia,Qatar,109.2
2263,2022Q2,Asia,Saudi Arabia,245.70000000000002
2264,2022Q2,Asia,Singapore,218.4
2265,2022Q2,Asia,South Korea,1116.57
2266,2022Q2,Asia,Sri Lanka,327.6
2267,2022Q2,Asia,Syria,136.5
2268,2022Q2,Asia,Taiwan,0.0
2269,2022Q2,Asia,Tajikistan,436.8
2270,2022Q2,Asia,Thailand,191.1
2271,2022Q2,Asia,Timor,536.9
2272,2022Q2,Asia,Turkey,255.71
2273,2022Q2,Asia,Turkmenistan,673.4
2274,2022Q2,Asia,United Arab Emirates,109.2
2275,2022Q2,Asia,Uzbekistan,364.0
2276,2022Q2,Asia,Vietnam,236.6
2277,2022Q2,Asia,Yemen,63.699999999999996
2278,2022Q2,Europe,Albania,262.99
2279,2022Q2,Europe,Andorra,0.0
2280,2022Q2,Europe,Austria,670.67
2281,2022Q2,Europe,Belarus,1001.0
2282,2022Q2,Europe,Belgium,513.24
2283,2022Q2,Europe,Bosnia and Herzegovina,318.5
2284,2022Q2,Europe,Bulgaria,678.314
2285,2022Q2,Europe,Croatia,504.14
2286,2022Q2,Europe,Cyprus,309.4
2287,2022Q2,Europe,Czechia,603.33
2288,2022Q2,Europe,Denmark,227.5
2289,2022Q2,Europe,England,0.0
2290,2022Q2,Europe,Estonia,426.79
2291,2022Q2,Europe,Faeroe Islands,0.0
2292,2022Q2,Europe,Finland,298.47999999999996
2293,2022Q2,Europe,France,544.1800000000001
2294,2022Q2,Europe,Germany,728.0
2295,2022Q2,Europe,Gibraltar,0.0
2296,2022Q2,Europe,Greece,383.11
2297,2022Q2,Europe,Guernsey,0.0
2298,2022Q2,Europe,Hungary,638.8199999999999
2299,2022Q2,Europe,Iceland,264.81
2300,2022Q2,Europe,Ireland,269.36
2301,2022Q2,Europe,Isle of Man,0.0
2302,2022Q2,Europe,Italy,289.38
2303,2022Q2,Europe,Jersey,0.0
2304,2022Q2,Europe,Kosovo,0.0
2305,2022Q2,Europe,Latvia,506.87
2306,2022Q2,Europe,Liechtenstein,218.12699999999998
2307,2022Q2,Europe,Lithuania,596.9599999999999
2308,2022Q2,Europe,Luxembourg,410.40999999999997
2309,2022Q2,Europe,Malta,408.13500000000005
2310,2022Q2,Europe,Moldova,527.8
2311,2022Q2,Europe,Monaco,1255.8
2312,2022Q2,Europe,Montenegro,351.351
2313,2022Q2,Europe,Netherlands,302.12
2314,2022Q2,Europe,North Macedonia,389.48
2315,2022Q2,Europe,Northern Ireland,0.0
2316,2022Q2,Europe,Norway,327.6
2317,2022Q2,Europe,Poland,602.42
2318,2022Q2,Europe,Portugal,308.49
2319,2022Q2,Europe,Romania,627.172
2320,2022Q2,Europe,Russia,732.5500000000001
2321,2022Q2,Europe,San Marino,345.8
2322,2022Q2,Europe,Scotland,0.0
2323,2022Q2,Europe,Serbia,510.419
2324,2022Q2,Europe,Slovakia,529.62
2325,2022Q2,Europe,Slovenia,409.5
2326,2022Q2,Europe,Spain,270.27000000000004
2327,2022Q2,Europe,Sweden,202.02
2328,2022Q2,Europe,Switzerland,412.23
2329,2022Q2,Europe,Ukraine,800.8000000000001
2330,2022Q2,Europe,United Kingdom,231.14000000000001
2331,2022Q2,Europe,Vatican,0.0
2332,2022Q2,Europe,Wales,0.0
2333,2022Q2,North America,Anguilla,0.0
2334,2022Q2,North America,Antigua and Barbuda,345.8
2335,2022Q2,North America,Aruba,0.0
2336,2022Q2,North America,Bahamas,263.9
2337,2022Q2,North America,Barbados,527.8
2338,2022Q2,North America,Belize,118.3
2339,2022Q2,North America,Bermuda,0.0
2340,2022Q2,North America,Bonaire Sint Eustatius and Saba,0.0
2341,2022Q2,North America,British Virgin Islands,0.0
2342,2022Q2,North America,Canada,227.5
2343,2022Q2,North America,Cayman Islands,0.0
2344,2022Q2,North America,Costa Rica,102.82999999999998
2345,2022Q2,North America,Cuba,473.2
2346,2022Q2,North America,Curacao,0.0
2347,2022Q2,North America,Dominica,345.8
2348,2022Q2,North America,Dominican Republic,145.6
2349,2022Q2,North America,El Salvador,118.3
2350,2022Q2,North America,Greenland,0.0
2351,2022Q2,North America,Grenada,336.7
2352,2022Q2,North America,Guadeloupe,0.0
2353,2022Q2,North America,Guatemala,54.6
2354,2022Q2,North America,Haiti,63.699999999999996
2355,2022Q2,North America,Honduras,63.699999999999996
2356,2022Q2,North America,Jamaica,154.7
2357,2022Q2,North America,Martinique,0.0
2358,2022Q2,North America,Mexico,125.57999999999998
2359,2022Q2,North America,Montserrat,0.0
2360,2022Q2,North America,Nicaragua,81.9
2361,2022Q2,North America,Panama,209.29999999999998
2362,2022Q2,North America,Puerto Rico,0.0
2363,2022Q2,North America,Saint Barthelemy,0.0
2364,2022Q2,North America,Saint Kitts and Nevis,209.29999999999998
2365,2022Q2,North America,Saint Lucia,118.3
2366,2022Q2,North America,Saint Martin (French part),0.0
2367,2022Q2,North America,Saint Pierre and Miquelon,0.0
2368,2022Q2,North America,Saint Vincent and the Grenadines,236.6
2369,2022Q2,North America,Sint Maarten (Dutch part),0.0
2370,2022Q2,North America,Trinidad and Tobago,273.0
2371,2022Q2,North America,Turks and Caicos Islands,0.0
2372,2022Q2,North America,United States,252.07
2373,2022Q2,North America,United States Virgin Islands,0.0
2374,2022Q2,Oceania,American Samoa,0.0
2375,2022Q2,Oceania,Australia,349.44
