,date,continent,location,diabetes_prevalence
1206,2021Q2,Africa,Burundi,550.55
1207,2021Q2,Africa,Cameroon,655.2
1208,2021Q2,Africa,Cape Verde,220.22
1209,2021Q2,Africa,Central African Republic,555.1
1210,2021Q2,Africa,Chad,555.1
1211,2021Q2,Africa,Comoros,1081.0800000000002
1212,2021Q2,Africa,Congo,655.2
1213,2021Q2,Africa,Cote d'Ivoire,220.22
1214,2021Q2,Africa,Democratic Republic of Congo,555.1
1215,2021Q2,Africa,Djibouti,550.55
1216,2021Q2,Africa,Egypt,1575.2099999999998
1217,2021Q2,Africa,Equatorial Guinea,707.98
1218,2021Q2,Africa,Eritrea,550.55
1219,2021Q2,Africa,Eswatini,358.54
1220,2021Q2,Africa,Ethiopia,679.77
1221,2021Q2,Africa,Gabon,655.2
1222,2021Q2,Africa,Gambia,173.81
1223,2021Q2,Africa,Ghana,452.27
1224,2021Q2,Africa,Guinea,220.22
1225,2021Q2,Africa,Guinea-Bissau,220.22
1226,2021Q2,Africa,Kenya,265.71999999999997
1227,2021Q2,Africa,Lesotho,358.54
1228,2021Q2,Africa,Liberia,220.22
1229,2021Q2,Africa,Libya,949.13
1230,2021Q2,Africa,Madagascar,358.54
1231,2021Q2,Africa,Malawi,358.54
1232,2021Q2,Africa,Mali,220.22
1233,2021Q2,Africa,Mauritania,220.22
1234,2021Q2,Africa,Mauritius,2003.82
1235,2021Q2,Africa,Mayotte,0.0
1236,2021Q2,Africa,Morocco,649.74
1237,2021Q2,Africa,Mozambique,300.3
1238,2021Q2,Africa,Namibia,358.54
1239,2021Q2,Africa,Niger,220.22
1240,2021Q2,Africa,Nigeria,220.22
1241,2021Q2,Africa,Reunion,0.0
1242,2021Q2,Africa,Rwanda,389.48
1243,2021Q2,Africa,Saint Helena,0.0
1244,2021Q2,Africa,Sao Tome and Principe,220.22
1245,2021Q2,Africa,Senegal,220.22
1246,2021Q2,Africa,Seychelles,960.0500000000001
1247,2021Q2,Africa,Sierra Leone,220.22
1248,2021Q2,Africa,Somalia,550.55
1249,2021Q2,Africa,South Africa,502.31999999999994
1250,2021Q2,Africa,South Sudan,949.13
1251,2021Q2,Africa,Sudan,1425.97
1252,2021Q2,Africa,Tanzania,523.25
1253,2021Q2,Africa,Togo,559.65
1254,2021Q2,Africa,Tunisia,775.3199999999999
1255,2021Q2,Africa,Uganda,227.5
1256,2021Q2,Africa,Zambia,358.54
1257,2021Q2,Africa,Zimbabwe,165.62
1258,2021Q2,Asia,Afghanistan,872.6899999999999
1259,2021Q2,Asia,Armenia,647.01
1260,2021Q2,Asia,Azerbaijan,647.01
1261,2021Q2,Asia,Bahrain,1503.32
1262,2021Q2,Asia,Bangladesh,762.58
1263,2021Q2,Asia,Bhutan,887.25
1264,2021Q2,Asia,Brunei,1163.8899999999999
1265,2021Q2,Asia,Cambodia,364.0
1266,2021Q2,Asia,China,886.34
1267,2021Q2,Asia,Georgia,647.01
1268,2021Q2,Asia,Hong Kong,758.03
1269,2021Q2,Asia,India,945.49
1270,2021Q2,Asia,Indonesia,575.12
1271,2021Q2,Asia,Iran,872.6899999999999
1272,2021Q2,Asia,Iraq,803.53
1273,2021Q2,Asia,Israel,613.34
1274,2021Q2,Asia,Japan,520.52
1275,2021Q2,Asia,Jordan,1069.25
1276,2021Q2,Asia,Kazakhstan,647.01
1277,2021Q2,Asia,Kuwait,1441.44
1278,2021Q2,Asia,Kyrgyzstan,647.01
1279,2021Q2,Asia,Laos,364.0
1280,2021Q2,Asia,Lebanon,1156.6100000000001
1281,2021Q2,Asia,Macao,0.0
1282,2021Q2,Asia,Malaysia,1523.34
1283,2021Q2,Asia,Maldives,836.29
1284,2021Q2,Asia,Mongolia,438.62
1285,2021Q2,Asia,Myanmar,419.51000000000005
1286,2021Q2,Asia,Nepal,660.66
1287,2021Q2,Asia,North Korea,364.0
1288,2021Q2,Asia,Northern Cyprus,0.0
1289,2021Q2,Asia,Oman,1147.51
1290,2021Q2,Asia,Pakistan,759.85
1291,2021Q2,Asia,Palestine,963.6899999999999
1292,2021Q2,Asia,Philippines,643.37
1293,2021Q2,Asia,Qatar,1503.32
1294,2021Q2,Asia,Saudi Arabia,1612.52
1295,2021Q2,Asia,Singapore,1000.09
1296,2021Q2,Asia,South Korea,618.8
1297,2021Q2,Asia,Sri Lanka,971.88
1298,2021Q2,Asia,Syria,0.0
1299,2021Q2,Asia,Taiwan,0.0
1300,2021Q2,Asia,Tajikistan,647.01
1301,2021Q2,Asia,Thailand,640.64
1302,2021Q2,Asia,Timor,624.26
1303,2021Q2,Asia,Turkey,1103.8300000000002
1304,2021Q2,Asia,Turkmenistan,647.01
1305,2021Q2,Asia,United Arab Emirates,1570.66
1306,2021Q2,Asia,Uzbekistan,688.87
1307,2021Q2,Asia,Vietnam,546.0
1308,2021Q2,Asia,Yemen,486.84999999999997
1309,2021Q2,Europe,Albania,917.28
1310,2021Q2,Europe,Andorra,725.27
1311,2021Q2,Europe,Austria,577.85
1312,2021Q2,Europe,Belarus,471.38
1313,2021Q2,Europe,Belgium,390.39
1314,2021Q2,Europe,Bosnia and Herzegovina,917.28
1315,2021Q2,Europe,Bulgaria,528.7099999999999
1316,2021Q2,Europe,Croatia,508.69
1317,2021Q2,Europe,Cyprus,840.84
1318,2021Q2,Europe,Czechia,620.62
1319,2021Q2,Europe,Denmark,583.3100000000001
1320,2021Q2,Europe,England,0.0
1321,2021Q2,Europe,Estonia,365.81999999999994
1322,2021Q2,Europe,Faeroe Islands,0.0
1323,2021Q2,Europe,Finland,524.16
1324,2021Q2,Europe,France,434.06999999999994
1325,2021Q2,Europe,Germany,756.21
1326,2021Q2,Europe,Gibraltar,0.0
1327,2021Q2,Europe,Greece,414.05
1328,2021Q2,Europe,Guernsey,0.0
1329,2021Q2,Europe,Hungary,687.05
1330,2021Q2,Europe,Iceland,483.21
1331,2021Q2,Europe,Ireland,298.47999999999996
1332,2021Q2,Europe,Isle of Man,0.0
1333,2021Q2,Europe,Italy,434.98
1334,2021Q2,Europe,Jersey,0.0
1335,2021Q2,Europe,Kosovo,0.0
1336,2021Q2,Europe,Latvia,446.81
1337,2021Q2,Europe,Liechtenstein,707.0699999999999
1338,2021Q2,Europe,Lithuania,333.96999999999997
1339,2021Q2,Europe,Luxembourg,402.21999999999997
1340,2021Q2,Europe,Malta,803.53
1341,2021Q2,Europe,Moldova,520.52
1342,2021Q2,Europe,Monaco,496.86
1343,2021Q2,Europe,Montenegro,917.28
1344,2021Q2,Europe,Netherlands,481.39
1345,2021Q2,Europe,North Macedonia,917.28
1346,2021Q2,Europe,Northern Ireland,0.0
1347,2021Q2,Europe,Norway,483.21
1348,2021Q2,Europe,Poland,537.8100000000001
1349,2021Q2,Europe,Portugal,896.35
1350,2021Q2,Europe,Romania,886.34
1351,2021Q2,Europe,Russia,562.38
1352,2021Q2,Europe,San Marino,513.24
1353,2021Q2,Europe,Scotland,0.0
1354,2021Q2,Europe,Serbia,917.28
1355,2021Q2,Europe,Slovakia,663.39
1356,2021Q2,Europe,Slovenia,659.75
1357,2021Q2,Europe,Spain,652.47
1358,2021Q2,Europe,Sweden,435.89
1359,2021Q2,Europe,Switzerland,508.69
1360,2021Q2,Europe,Ukraine,647.01
1361,2021Q2,Europe,United Kingdom,389.48
1362,2021Q2,Europe,Vatican,0.0
1363,2021Q2,Europe,Wales,0.0
1364,2021Q2,North America,Anguilla,0.0
1365,2021Q2,North America,Antigua and Barbuda,1198.47
1366,2021Q2,North America,Aruba,1057.4199999999998
1367,2021Q2,North America,Bahamas,1198.47
1368,2021Q2,North America,Barbados,1234.8700000000001
1369,2021Q2,North America,Belize,1557.01
1370,2021Q2,North America,Bermuda,1183.0
1371,2021Q2,North America,Bonaire Sint Eustatius and Saba,0.0
1372,2021Q2,North America,British Virgin Islands,1243.97
1373,2021Q2,North America,Canada,670.67
1374,2021Q2,North America,Cayman Islands,1203.02
1375,2021Q2,North America,Costa Rica,798.9799999999999
1376,2021Q2,North America,Cuba,752.5699999999999
1377,2021Q2,North America,Curacao,1057.4199999999998
1378,2021Q2,North America,Dominica,1057.4199999999998
1379,2021Q2,North America,Dominican Republic,746.1999999999999
1380,2021Q2,North America,El Salvador,807.17
1381,2021Q2,North America,Greenland,196.56
1382,2021Q2,North America,Grenada,974.6100000000001
1383,2021Q2,North America,Guadeloupe,0.0
1384,2021Q2,North America,Guatemala,926.38
1385,2021Q2,North America,Haiti,605.15
1386,2021Q2,North America,Honduras,656.11
1387,2021Q2,North America,Jamaica,1026.48
1388,2021Q2,North America,Martinique,0.0
1389,2021Q2,North America,Mexico,1188.46
1390,2021Q2,North America,Montserrat,0.0
1391,2021Q2,North America,Nicaragua,1043.77
1392,2021Q2,North America,Panama,758.03
1393,2021Q2,North America,Puerto Rico,1173.9
1394,2021Q2,North America,Saint Barthelemy,0.0
1395,2021Q2,North America,Saint Kitts and Nevis,1168.44
1396,2021Q2,North America,Saint Lucia,1057.4199999999998
1397,2021Q2,North America,Saint Martin (French part),0.0
1398,2021Q2,North America,Saint Pierre and Miquelon,0.0
1399,2021Q2,North America,Saint Vincent and the Grenadines,1057.4199999999998
1400,2021Q2,North America,Sint Maarten (Dutch part),0.0
1401,2021Q2,North America,Trinidad and Tobago,998.2700000000001
1402,2021Q2,North America,Turks and Caicos Islands,0.0
1403,2021Q2,North America,United States,981.8899999999999
1404,2021Q2,North America,United States Virgin Islands,1115.66
1405,2021Q2,Oceania,American Samoa,0.0
1406,2021Q2,Oceania,Australia,461.37
1407,2021Q2,Oceania,Cook Islands,0.0
1408,2021Q2,Oceania,Fiji,1318.59
1409,2021Q2,Oceania,French Polynesia,2059.33
1410,2021Q2,Oceania,Guam,1958.32
1411,2021Q2,Oceania,Kiribati,2062.06
1412,2021Q2,Oceania,Marshall Islands,2778.23
1413,2021Q2,Oceania,Micronesia (country),1093.82
1414,2021Q2,Oceania,Nauru,2190.37
1415,2021Q2,Oceania,New Caledonia,2125.7599999999998
1416,2021Q2,Oceania,New Zealand,735.28
1417,2021Q2,Oceania,Niue,0.0
1418,2021Q2,Oceania,Northern Mariana Islands,0.0
1419,2021Q2,Oceania,Palau,1445.99
1420,2021Q2,Oceania,Papua New Guinea,1606.1499999999999
1421,2021Q2,Oceania,Pitcairn,0.0
1422,2021Q2,Oceania,Samoa,838.1100000000001
1423,2021Q2,Oceania,Solomon Islands,1699.8799999999999
1424,2021Q2,Oceania,Tokelau,0.0
1425,2021Q2,Oceania,Tonga,1403.22
1426,2021Q2,Oceania,Tuvalu,2479.75
1427,2021Q2,Oceania,Vanuatu,1093.82
1428,2021Q2,Oceania,Wallis and Futuna,0.0
1429,2021Q2,South America,Argentina,500.5
1430,2021Q2,South America,Bolivia,626.99
1431,2021Q2,South America,Brazil,738.01
1432,2021Q2,South America,Chile,769.8600000000001
1433,2021Q2,South America,Colombia,677.0400000000001
1434,2021Q2,South America,Ecuador,505.05
1435,2021Q2,South America,Falkland Islands,0.0
1436,2021Q2,South America,French Guiana,0.0
1437,2021Q2,South America,Guyana,1057.4199999999998
1438,2021Q2,South America,Paraguay,752.5699999999999
1439,2021Q2,South America,Peru,541.45
1440,2021Q2,South America,Suriname,1141.1399999999999
1441,2021Q2,South America,Uruguay,630.63
1442,2021Q2,South America,Venezuela,588.77
1443,2021Q3,Africa,Algeria,619.1600000000001
1444,2021Q3,Africa,Angola,362.48
1445,2021Q3,Africa,Benin,91.08
1446,2021Q3,Africa,Botswana,442.52
1447,2021Q3,Africa,Burkina Faso,222.64
1448,2021Q3,Africa,Burundi,556.6
1449,2021Q3,Africa,Cameroon,662.4
1450,2021Q3,Africa,Cape Verde,222.64
1451,2021Q3,Africa,Central African Republic,561.1999999999999
1452,2021Q3,Africa,Chad,561.1999999999999
1453,2021Q3,Africa,Comoros,1092.96
1454,2021Q3,Africa,Congo,662.4
1455,2021Q3,Africa,Cote d'Ivoire,222.64
1456,2021Q3,Africa,Democratic Republic of Congo,561.1999999999999
1457,2021Q3,Africa,Djibouti,556.6
1458,2021Q3,Africa,Egypt,1592.52
1459,2021Q3,Africa,Equatorial Guinea,715.76
1460,2021Q3,Africa,Eritrea,556.6
1461,2021Q3,Africa,Eswatini,362.48
1462,2021Q3,Africa,Ethiopia,687.24
1463,2021Q3,Africa,Gabon,662.4
1464,2021Q3,Africa,Gambia,175.72
1465,2021Q3,Africa,Ghana,457.23999999999995
1466,2021Q3,Africa,Guinea,222.64
1467,2021Q3,Africa,Guinea-Bissau,222.64
1468,2021Q3,Africa,Kenya,268.64
1469,2021Q3,Africa,Lesotho,362.48
1470,2021Q3,Africa,Liberia,222.64
1471,2021Q3,Africa,Libya,959.56
1472,2021Q3,Africa,Madagascar,362.48
1473,2021Q3,Africa,Malawi,362.48
1474,2021Q3,Africa,Mali,222.64
1475,2021Q3,Africa,Mauritania,222.64
1476,2021Q3,Africa,Mauritius,2025.84
1477,2021Q3,Africa,Mayotte,0.0
1478,2021Q3,Africa,Morocco,656.88
1479,2021Q3,Africa,Mozambique,303.59999999999997
1480,2021Q3,Africa,Namibia,362.48
1481,2021Q3,Africa,Niger,222.64
1482,2021Q3,Africa,Nigeria,222.64
1483,2021Q3,Africa,Reunion,0.0
1484,2021Q3,Africa,Rwanda,393.76000000000005
1485,2021Q3,Africa,Saint Helena,0.0
1486,2021Q3,Africa,Sao Tome and Principe,222.64
1487,2021Q3,Africa,Senegal,222.64
1488,2021Q3,Africa,Seychelles,970.6
1489,2021Q3,Africa,Sierra Leone,222.64
1490,2021Q3,Africa,Somalia,556.6
1491,2021Q3,Africa,South Africa,507.84
1492,2021Q3,Africa,South Sudan,959.56
1493,2021Q3,Africa,Sudan,1441.64
1494,2021Q3,Africa,Tanzania,529.0
1495,2021Q3,Africa,Togo,565.8000000000001
1496,2021Q3,Africa,Tunisia,783.8399999999999
1497,2021Q3,Africa,Uganda,230.0
1498,2021Q3,Africa,Zambia,362.48
1499,2021Q3,Africa,Zimbabwe,167.44
1500,2021Q3,Asia,Afghanistan,882.28
1501,2021Q3,Asia,Armenia,654.12
1502,2021Q3,Asia,Azerbaijan,654.12
1503,2021Q3,Asia,Bahrain,1519.84
1504,2021Q3,Asia,Bangladesh,770.96
1505,2021Q3,Asia,Bhutan,897.0
1506,2021Q3,Asia,Brunei,1176.6799999999998
1507,2021Q3,Asia,Cambodia,368.0
1508,2021Q3,Asia,China,896.08
1509,2021Q3,Asia,Georgia,654.12
1510,2021Q3,Asia,Hong Kong,766.36
1511,2021Q3,Asia,India,955.8800000000001
1512,2021Q3,Asia,Indonesia,581.44
1513,2021Q3,Asia,Iran,882.28
1514,2021Q3,Asia,Iraq,812.36
1515,2021Q3,Asia,Israel,620.08
1516,2021Q3,Asia,Japan,526.24
1517,2021Q3,Asia,Jordan,1081.0
1518,2021Q3,Asia,Kazakhstan,654.12
1519,2021Q3,Asia,Kuwait,1457.28
1520,2021Q3,Asia,Kyrgyzstan,654.12
1521,2021Q3,Asia,Laos,368.0
1522,2021Q3,Asia,Lebanon,1169.3200000000002
1523,2021Q3,Asia,Macao,0.0
1524,2021Q3,Asia,Malaysia,1540.08
1525,2021Q3,Asia,Maldives,845.4799999999999
1526,2021Q3,Asia,Mongolia,443.44000000000005
1527,2021Q3,Asia,Myanmar,424.12
1528,2021Q3,Asia,Nepal,667.92
1529,2021Q3,Asia,North Korea,368.0
1530,2021Q3,Asia,Northern Cyprus,0.0
1531,2021Q3,Asia,Oman,1160.12
1532,2021Q3,Asia,Pakistan,768.1999999999999
1533,2021Q3,Asia,Palestine,974.28
1534,2021Q3,Asia,Philippines,650.44
1535,2021Q3,Asia,Qatar,1519.84
1536,2021Q3,Asia,Saudi Arabia,1630.2399999999998
1537,2021Q3,Asia,Singapore,1011.08
1538,2021Q3,Asia,South Korea,625.6
1539,2021Q3,Asia,Sri Lanka,982.56
1540,2021Q3,Asia,Syria,0.0
1541,2021Q3,Asia,Taiwan,0.0
1542,2021Q3,Asia,Tajikistan,654.12
1543,2021Q3,Asia,Thailand,647.68
1544,2021Q3,Asia,Timor,631.12
1545,2021Q3,Asia,Turkey,1115.96
1546,2021Q3,Asia,Turkmenistan,654.12
1547,2021Q3,Asia,United Arab Emirates,1587.92
1548,2021Q3,Asia,Uzbekistan,696.44
1549,2021Q3,Asia,Vietnam,552.0
1550,2021Q3,Asia,Yemen,492.2
1551,2021Q3,Europe,Albania,927.36
1552,2021Q3,Europe,Andorra,733.24
1553,2021Q3,Europe,Austria,584.1999999999999
1554,2021Q3,Europe,Belarus,476.55999999999995
1555,2021Q3,Europe,Belgium,394.68
1556,2021Q3,Europe,Bosnia and Herzegovina,927.36
1557,2021Q3,Europe,Bulgaria,534.52
1558,2021Q3,Europe,Croatia,514.28
1559,2021Q3,Europe,Cyprus,850.08
1560,2021Q3,Europe,Czechia,627.44
1561,2021Q3,Europe,Denmark,589.72
1562,2021Q3,Europe,England,0.0
1563,2021Q3,Europe,Estonia,369.84
1564,2021Q3,Europe,Faeroe Islands,0.0
1565,2021Q3,Europe,Finland,529.92
1566,2021Q3,Europe,France,438.84
1567,2021Q3,Europe,Germany,764.5200000000001
1568,2021Q3,Europe,Gibraltar,0.0
1569,2021Q3,Europe,Greece,418.59999999999997
1570,2021Q3,Europe,Guernsey,0.0
1571,2021Q3,Europe,Hungary,694.6
1572,2021Q3,Europe,Iceland,488.52
1573,2021Q3,Europe,Ireland,301.76
1574,2021Q3,Europe,Isle of Man,0.0
1575,2021Q3,Europe,Italy,439.76000000000005
1576,2021Q3,Europe,Jersey,0.0
1577,2021Q3,Europe,Kosovo,0.0
1578,2021Q3,Europe,Latvia,451.72
1579,2021Q3,Europe,Liechtenstein,714.8399999999999
1580,2021Q3,Europe,Lithuania,337.64
1581,2021Q3,Europe,Luxembourg,406.64
1582,2021Q3,Europe,Malta,812.36
1583,2021Q3,Europe,Moldova,526.24
1584,2021Q3,Europe,Monaco,502.32
1585,2021Q3,Europe,Montenegro,927.36
1586,2021Q3,Europe,Netherlands,486.68
1587,2021Q3,Europe,North Macedonia,927.36
1588,2021Q3,Europe,Northern Ireland,0.0
1589,2021Q3,Europe,Norway,488.52
1590,2021Q3,Europe,Poland,543.72
1591,2021Q3,Europe,Portugal,906.1999999999999
1592,2021Q3,Europe,Romania,896.08
1593,2021Q3,Europe,Russia,568.56
1594,2021Q3,Europe,San Marino,518.88
1595,2021Q3,Europe,Scotland,0.0
1596,2021Q3,Europe,Serbia,927.36
1597,2021Q3,Europe,Slovakia,670.68
1598,2021Q3,Europe,Slovenia,667.0
1599,2021Q3,Europe,Spain,659.64
1600,2021Q3,Europe,Sweden,440.68
1601,2021Q3,Europe,Switzerland,514.28
1602,2021Q3,Europe,Ukraine,654.12
1603,2021Q3,Europe,United Kingdom,393.76000000000005
1604,2021Q3,Europe,Vatican,0.0
1605,2021Q3,Europe,Wales,0.0
1606,2021Q3,North America,Anguilla,0.0
1607,2021Q3,North America,Antigua and Barbuda,1211.64
1608,2021Q3,North America,Aruba,1069.04
1609,2021Q3,North America,Bahamas,1211.64
1610,2021Q3,North America,Barbados,1248.44
1611,2021Q3,North America,Belize,1574.12
1612,2021Q3,North America,Bermuda,1196.0
1613,2021Q3,North America,Bonaire Sint Eustatius and Saba,0.0
1614,2021Q3,North America,British Virgin Islands,1257.64
1615,2021Q3,North America,Canada,678.04
1616,2021Q3,North America,Cayman Islands,1216.24
1617,2021Q3,North America,Costa Rica,807.76
1618,2021Q3,North America,Cuba,760.8399999999999
1619,2021Q3,North America,Curacao,1069.04
1620,2021Q3,North America,Dominica,1069.04
1621,2021Q3,North America,Dominican Republic,754.4
1622,2021Q3,North America,El Salvador,816.04
1623,2021Q3,North America,Greenland,198.72000000000003
1624,2021Q3,North America,Grenada,985.32
1625,2021Q3,North America,Guadeloupe,0.0
1626,2021Q3,North America,Guatemala,936.56
1627,2021Q3,North America,Haiti,611.8000000000001
1628,2021Q3,North America,Honduras,663.32
1629,2021Q3,North America,Jamaica,1037.76
1630,2021Q3,North America,Martinique,0.0
1631,2021Q3,North America,Mexico,1201.52
1632,2021Q3,North America,Montserrat,0.0
1633,2021Q3,North America,Nicaragua,1055.24
1634,2021Q3,North America,Panama,766.36
1635,2021Q3,North America,Puerto Rico,1186.8
1636,2021Q3,North America,Saint Barthelemy,0.0
1637,2021Q3,North America,Saint Kitts and Nevis,1181.28
1638,2021Q3,North America,Saint Lucia,1069.04
1639,2021Q3,North America,Saint Martin (French part),0.0
1640,2021Q3,North America,Saint Pierre and Miquelon,0.0
1641,2021Q3,North America,Saint Vincent and the Grenadines,1069.04
1642,2021Q3,North America,Sint Maarten (Dutch part),0.0
1643,2021Q3,North America,Trinidad and Tobago,1009.24
1644,2021Q3,North America,Turks and Caicos Islands,0.0
1645,2021Q3,North America,United States,992.68
1646,2021Q3,North America,United States Virgin Islands,1127.92
1647,2021Q3,Oceania,American Samoa,0.0
1648,2021Q3,Oceania,Australia,466.44000000000005
1649,2021Q3,Oceania,Cook Islands,0.0
1650,2021Q3,Oceania,Fiji,1333.08
1651,2021Q3,Oceania,French Polynesia,2081.96
1652,2021Q3,Oceania,Guam,1979.84
1653,2021Q3,Oceania,Kiribati,2084.72
1654,2021Q3,Oceania,Marshall Islands,2808.76
1655,2021Q3,Oceania,Micronesia (country),1105.84
1656,2021Q3,Oceania,Nauru,2214.44
1657,2021Q3,Oceania,New Caledonia,2149.12
1658,2021Q3,Oceania,New Zealand,743.36
1659,2021Q3,Oceania,Niue,0.0
1660,2021Q3,Oceania,Northern Mariana Islands,0.0
1661,2021Q3,Oceania,Palau,1461.88
1662,2021Q3,Oceania,Papua New Guinea,1623.8
1663,2021Q3,Oceania,Pitcairn,0.0
1664,2021Q3,Oceania,Samoa,847.32
1665,2021Q3,Oceania,Solomon Islands,1718.56
1666,2021Q3,Oceania,Tokelau,0.0
1667,2021Q3,Oceania,Tonga,1418.64
1668,2021Q3,Oceania,Tuvalu,2507.0
1669,2021Q3,Oceania,Vanuatu,1105.84
1670,2021Q3,Oceania,Wallis and Futuna,0.0
1671,2021Q3,South America,Argentina,506.0
1672,2021Q3,South America,Bolivia,633.88
1673,2021Q3,South America,Brazil,746.1199999999999
1674,2021Q3,South America,Chile,778.32
1675,2021Q3,South America,Colombia,684.48
1676,2021Q3,South America,Ecuador,510.59999999999997
1677,2021Q3,South America,Falkland Islands,0.0
1678,2021Q3,South America,French Guiana,0.0
1679,2021Q3,South America,Guyana,1069.04
1680,2021Q3,South America,Paraguay,760.8399999999999
1681,2021Q3,South America,Peru,547.4
1682,2021Q3,South America,Suriname,1153.6799999999998
1683,2021Q3,South America,Uruguay,637.56
1684,2021Q3,South America,Venezuela,595.24
1685,2021Q4,Africa,Algeria,619.1600000000001
1686,2021Q4,Africa,Angola,362.48
1687,2021Q4,Africa,Benin,91.08
1688,2021Q4,Africa,Botswana,442.52
1689,2021Q4,Africa,Burkina Faso,222.64
1690,2021Q4,Africa,Burundi,556.6
1691,2021Q4,Africa,Cameroon,662.4
1692,2021Q4,Africa,Cape Verde,222.64
1693,2021Q4,Africa,Central African Republic,561.1999999999999
1694,2021Q4,Africa,Chad,561.1999999999999
1695,2021Q4,Africa,Comoros,1092.96
1696,2021Q4,Africa,Congo,662.4
1697,2021Q4,Africa,Cote d'Ivoire,222.64
1698,2021Q4,Africa,Democratic Republic of Congo,561.1999999999999
1699,2021Q4,Africa,Djibouti,556.6
1700,2021Q4,Africa,Egypt,1592.52
1701,2021Q4,Africa,Equatorial Guinea,715.76
1702,2021Q4,Africa,Eritrea,556.6
1703,2021Q4,Africa,Eswatini,362.48
1704,2021Q4,Africa,Ethiopia,687.24
1705,2021Q4,Africa,Gabon,662.4
1706,2021Q4,Africa,Gambia,175.72
1707,2021Q4,Africa,Ghana,457.23999999999995
1708,2021Q4,Africa,Guinea,222.64
1709,2021Q4,Africa,Guinea-Bissau,222.64
1710,2021Q4,Africa,Kenya,268.64
1711,2021Q4,Africa,Lesotho,362.48
1712,2021Q4,Africa,Liberia,222.64
1713,2021Q4,Africa,Libya,959.56
1714,2021Q4,Africa,Madagascar,362.48
1715,2021Q4,Africa,Malawi,362.48
1716,2021Q4,Africa,Mali,222.64
1717,2021Q4,Africa,Mauritania,222.64
1718,2021Q4,Africa,Mauritius,2025.84
1719,2021Q4,Africa,Mayotte,0.0
1720,2021Q4,Africa,Morocco,656.88
1721,2021Q4,Africa,Mozambique,303.59999999999997
1722,2021Q4,Africa,Namibia,362.48
1723,2021Q4,Africa,Niger,222.64
1724,2021Q4,Africa,Nigeria,222.64
1725,2021Q4,Africa,Reunion,0.0
1726,2021Q4,Africa,Rwanda,393.76000000000005
1727,2021Q4,Africa,Saint Helena,0.0
1728,2021Q4,Africa,Sao Tome and Principe,222.64
1729,2021Q4,Africa,Senegal,222.64
1730,2021Q4,Africa,Seychelles,970.6
1731,2021Q4,Africa,Sierra Leone,222.64
1732,2021Q4,Africa,Somalia,556.6
1733,2021Q4,Africa,South Africa,507.84
1734,2021Q4,Africa,South Sudan,959.56
1735,2021Q4,Africa,Sudan,1441.64
1736,2021Q4,Africa,Tanzania,529.0
1737,2021Q4,Africa,Togo,565.8000000000001
1738,2021Q4,Africa,Tunisia,783.8399999999999
1739,2021Q4,Africa,Uganda,230.0
1740,2021Q4,Africa,Zambia,362.48
1741,2021Q4,Africa,Zimbabwe,167.44
1742,2021Q4,Asia,Afghanistan,882.28
1743,2021Q4,Asia,Armenia,654.12
1744,2021Q4,Asia,Azerbaijan,654.12
1745,2021Q4,Asia,Bahrain,1519.84
1746,2021Q4,Asia,Bangladesh,770.96
1747,2021Q4,Asia,Bhutan,897.0
1748,2021Q4,Asia,Brunei,1176.6799999999998
1749,2021Q4,Asia,Cambodia,368.0
1750,2021Q4,Asia,China,896.08
1751,2021Q4,Asia,Georgia,654.12
1752,2021Q4,Asia,Hong Kong,766.36
1753,2021Q4,Asia,India,955.8800000000001
1754,2021Q4,Asia,Indonesia,581.44
1755,2021Q4,Asia,Iran,882.28
1756,2021Q4,Asia,Iraq,812.36
1757,2021Q4,Asia,Israel,620.08
1758,2021Q4,Asia,Japan,526.24
1759,2021Q4,Asia,Jordan,1081.0
1760,2021Q4,Asia,Kazakhstan,654.12
1761,2021Q4,Asia,Kuwait,1457.28
1762,2021Q4,Asia,Kyrgyzstan,654.12
1763,2021Q4,Asia,Laos,368.0
1764,2021Q4,Asia,Lebanon,1169.3200000000002
1765,2021Q4,Asia,Macao,0.0
1766,2021Q4,Asia,Malaysia,1540.08
1767,2021Q4,Asia,Maldives,845.4799999999999
1768,2021Q4,Asia,Mongolia,443.44000000000005
1769,2021Q4,Asia,Myanmar,424.12
1770,2021Q4,Asia,Nepal,667.92
1771,2021Q4,Asia,North Korea,368.0
1772,2021Q4,Asia,Northern Cyprus,0.0
1773,2021Q4,Asia,Oman,1160.12
1774,2021Q4,Asia,Pakistan,768.1999999999999
1775,2021Q4,Asia,Palestine,974.28
1776,2021Q4,Asia,Philippines,650.44
1777,2021Q4,Asia,Qatar,1519.84
1778,2021Q4,Asia,Saudi Arabia,1630.2399999999998
1779,2021Q4,Asia,Singapore,1011.08
1780,2021Q4,Asia,South Korea,625.6
1781,2021Q4,Asia,Sri Lanka,982.56
1782,2021Q4,Asia,Syria,0.0
1783,2021Q4,Asia,Taiwan,0.0
1784,2021Q4,Asia,Tajikistan,654.12
1785,2021Q4,Asia,Thailand,647.68
1786,2021Q4,Asia,Timor,631.12
1787,2021Q4,Asia,Turkey,1115.96
1788,2021Q4,Asia,Turkmenistan,654.12
1789,2021Q4,Asia,United Arab Emirates,1587.92
1790,2021Q4,Asia,Uzbekistan,696.44
1791,2021Q4,Asia,Vietnam,552.0
1792,2021Q4,Asia,Yemen,492.2
1793,2021Q4,Europe,Albania,927.36
