,date,continent,location,cardiovasc_death_rate
1758,2021Q4,Asia,Japan,7302.040000000001
1759,2021Q4,Asia,Jordan,19159.644
1760,2021Q4,Asia,Kazakhstan,42944.863999999994
1761,2021Q4,Asia,Kuwait,12165.62
1762,2021Q4,Asia,Kyrgyzstan,40145.304000000004
1763,2021Q4,Asia,Laos,33866.212
1764,2021Q4,Asia,Lebanon,24526.372
1765,2021Q4,Asia,Macao,0.0
1766,2021Q4,Asia,Malaysia,24006.664
1767,2021Q4,Asia,Maldives,15171.26
1768,2021Q4,Asia,Mongolia,42323.956
1769,2021Q4,Asia,Myanmar,18593.568000000003
1770,2021Q4,Asia,Nepal,23993.324
1771,2021Q4,Asia,North Korea,29594.652
1772,2021Q4,Asia,Northern Cyprus,0.0
1773,2021Q4,Asia,Oman,24503.464
1774,2021Q4,Asia,Pakistan,38918.852
1775,2021Q4,Asia,Palestine,24463.72
1776,2021Q4,Asia,Philippines,34080.204
1777,2021Q4,Asia,Qatar,16255.48
1778,2021Q4,Asia,Saudi Arabia,23877.496
1779,2021Q4,Asia,Singapore,8486.356
1780,2021Q4,Asia,South Korea,7911.816000000001
1781,2021Q4,Asia,Sri Lanka,18132.556
1782,2021Q4,Asia,Syria,34616.288
1783,2021Q4,Asia,Taiwan,9564.044
1784,2021Q4,Asia,Tajikistan,39348.216
1785,2021Q4,Asia,Thailand,10107.212
1786,2021Q4,Asia,Timor,30851.832000000002
1787,2021Q4,Asia,Turkey,15758.22
1788,2021Q4,Asia,Turkmenistan,49384.036
1789,2021Q4,Asia,United Arab Emirates,29241.28
1790,2021Q4,Asia,Uzbekistan,66646.364
1791,2021Q4,Asia,Vietnam,22582.78
1792,2021Q4,Asia,Yemen,45540.276
1793,2021Q4,Europe,Albania,27985.94
1794,2021Q4,Europe,Andorra,10040.42
1795,2021Q4,Europe,Austria,13356.836
1796,2021Q4,Europe,Belarus,40767.868
1797,2021Q4,Europe,Belgium,10570.616
1798,2021Q4,Europe,Bosnia and Herzegovina,30326.42
1799,2021Q4,Europe,Bulgaria,39071.296
1800,2021Q4,Europe,Croatia,23347.944
1801,2021Q4,Europe,Cyprus,12987.732
1802,2021Q4,Europe,Czechia,20928.620000000003
1803,2021Q4,Europe,Denmark,10558.564
1804,2021Q4,Europe,England,0.0
1805,2021Q4,Europe,Estonia,23512.347999999998
1806,2021Q4,Europe,Faeroe Islands,0.0
1807,2021Q4,Europe,Finland,14122.644
1808,2021Q4,Europe,France,7917.52
1809,2021Q4,Europe,Germany,14364.788
1810,2021Q4,Europe,Gibraltar,0.0
1811,2021Q4,Europe,Greece,16163.939999999999
1812,2021Q4,Europe,Guernsey,0.0
1813,2021Q4,Europe,Hungary,25603.232
1814,2021Q4,Europe,Iceland,10855.264000000001
1815,2021Q4,Europe,Ireland,11634.228000000001
1816,2021Q4,Europe,Isle of Man,0.0
1817,2021Q4,Europe,Italy,10409.892
1818,2021Q4,Europe,Jersey,0.0
1819,2021Q4,Europe,Kosovo,0.0
1820,2021Q4,Europe,Latvia,32205.52
1821,2021Q4,Europe,Liechtenstein,0.0
1822,2021Q4,Europe,Lithuania,31554.987999999998
1823,2021Q4,Europe,Luxembourg,11801.300000000001
1824,2021Q4,Europe,Malta,15521.412
1825,2021Q4,Europe,Moldova,37582.184
1826,2021Q4,Europe,Monaco,0.0
1827,2021Q4,Europe,Montenegro,35632.06
1828,2021Q4,Europe,Netherlands,10061.212
1829,2021Q4,Europe,North Macedonia,29687.296
1830,2021Q4,Europe,Northern Ireland,0.0
1831,2021Q4,Europe,Norway,10517.072
1832,2021Q4,Europe,Poland,20914.451999999997
1833,2021Q4,Europe,Portugal,11761.464
1834,2021Q4,Europe,Romania,34127.032
1835,2021Q4,Europe,Russia,39679.324
1836,2021Q4,Europe,San Marino,0.0
1837,2021Q4,Europe,Scotland,0.0
1838,2021Q4,Europe,Serbia,40426.18
1839,2021Q4,Europe,Slovakia,26492.228
1840,2021Q4,Europe,Slovenia,14121.356
1841,2021Q4,Europe,Spain,9145.076000000001
1842,2021Q4,Europe,Sweden,12326.344
1843,2021Q4,Europe,Switzerland,9175.988000000001
1844,2021Q4,Europe,Ukraine,49666.10800000001
1845,2021Q4,Europe,United Kingdom,11236.604
1846,2021Q4,Europe,Vatican,0.0
1847,2021Q4,Europe,Wales,0.0
1848,2021Q4,North America,Anguilla,0.0
1849,2021Q4,North America,Antigua and Barbuda,17619.012
1850,2021Q4,North America,Aruba,0.0
1851,2021Q4,North America,Bahamas,21707.768
1852,2021Q4,North America,Barbados,15644.6
1853,2021Q4,North America,Belize,16280.044
1854,2021Q4,North America,Bermuda,12838.324
1855,2021Q4,North America,Bonaire Sint Eustatius and Saba,0.0
1856,2021Q4,North America,British Virgin Islands,0.0
1857,2021Q4,North America,Canada,9715.108
1858,2021Q4,North America,Cayman Islands,0.0
1859,2021Q4,North America,Costa Rica,12693.516000000001
1860,2021Q4,North America,Cuba,17569.056
1861,2021Q4,North America,Curacao,0.0
1862,2021Q4,North America,Dominica,20918.592
1863,2021Q4,North America,Dominican Republic,24532.076
1864,2021Q4,North America,El Salvador,15391.14
1865,2021Q4,North America,Greenland,18394.572
1866,2021Q4,North America,Grenada,22444.688
1867,2021Q4,North America,Guadeloupe,0.0
1868,2021Q4,North America,Guatemala,14342.616
1869,2021Q4,North America,Haiti,39610.416
1870,2021Q4,North America,Honduras,22099.136
1871,2021Q4,North America,Jamaica,19001.404000000002
1872,2021Q4,North America,Martinique,0.0
1873,2021Q4,North America,Mexico,14056.035999999998
1874,2021Q4,North America,Montserrat,0.0
1875,2021Q4,North America,Nicaragua,12605.472
1876,2021Q4,North America,Panama,11807.832
1877,2021Q4,North America,Puerto Rico,9944.648
1878,2021Q4,North America,Saint Barthelemy,0.0
1879,2021Q4,North America,Saint Kitts and Nevis,0.0
1880,2021Q4,North America,Saint Lucia,18825.04
1881,2021Q4,North America,Saint Martin (French part),0.0
1882,2021Q4,North America,Saint Pierre and Miquelon,0.0
1883,2021Q4,North America,Saint Vincent and the Grenadines,23246.100000000002
1884,2021Q4,North America,Sint Maarten (Dutch part),0.0
1885,2021Q4,North America,Trinidad and Tobago,21018.964
1886,2021Q4,North America,Turks and Caicos Islands,0.0
1887,2021Q4,North America,United States,13900.188
1888,2021Q4,North America,United States Virgin Islands,25177.640000000003
1889,2021Q4,Oceania,American Samoa,26105.0
1890,2021Q4,Oceania,Australia,9916.771999999999
1891,2021Q4,Oceania,Cook Islands,0.0
1892,2021Q4,Oceania,Fiji,37979.44
1893,2021Q4,Oceania,French Polynesia,0.0
1894,2021Q4,Oceania,Guam,28565.631999999998
1895,2021Q4,Oceania,Kiribati,39988.443999999996
1896,2021Q4,Oceania,Marshall Islands,51316.956
1897,2021Q4,Oceania,Micronesia (country),41799.556000000004
1898,2021Q4,Oceania,Nauru,0.0
1899,2021Q4,Oceania,New Caledonia,0.0
1900,2021Q4,Oceania,New Zealand,11849.324
1901,2021Q4,Oceania,Niue,0.0
1902,2021Q4,Oceania,Northern Mariana Islands,17939.448
1903,2021Q4,Oceania,Palau,0.0
1904,2021Q4,Oceania,Papua New Guinea,51657.448000000004
1905,2021Q4,Oceania,Pitcairn,0.0
1906,2021Q4,Oceania,Samoa,32105.884
1907,2021Q4,Oceania,Solomon Islands,42299.759999999995
1908,2021Q4,Oceania,Tokelau,0.0
1909,2021Q4,Oceania,Tonga,20929.08
1910,2021Q4,Oceania,Tuvalu,0.0
1911,2021Q4,Oceania,Vanuatu,50259.6
1912,2021Q4,Oceania,Wallis and Futuna,0.0
1913,2021Q4,South America,Argentina,17574.944
1914,2021Q4,South America,Bolivia,18795.508
1915,2021Q4,South America,Brazil,16372.412
1916,2021Q4,South America,Chile,11775.356
1917,2021Q4,South America,Colombia,11430.08
1918,2021Q4,South America,Ecuador,12921.216
1919,2021Q4,South America,Falkland Islands,0.0
1920,2021Q4,South America,French Guiana,0.0
1921,2021Q4,South America,Guyana,34330.628
1922,2021Q4,South America,Paraguay,18319.775999999998
1923,2021Q4,South America,Peru,7889.459999999999
1924,2021Q4,South America,Suriname,23764.888000000003
1925,2021Q4,South America,Uruguay,14785.136
1926,2021Q4,South America,Venezuela,18846.2
1927,2022Q1,Africa,Algeria,25052.76
1928,2022Q1,Africa,Angola,24844.050000000003
1929,2022Q1,Africa,Benin,21226.32
1930,2022Q1,Africa,Botswana,21363.48
1931,2022Q1,Africa,Burkina Faso,24214.32
1932,2022Q1,Africa,Burundi,26376.12
1933,2022Q1,Africa,Cameroon,22019.49
1934,2022Q1,Africa,Cape Verde,16399.71
1935,2022Q1,Africa,Central African Republic,39215.43
1936,2022Q1,Africa,Chad,25289.55
1937,2022Q1,Africa,Comoros,23536.440000000002
1938,2022Q1,Africa,Congo,30968.46
1939,2022Q1,Africa,Cote d'Ivoire,27336.600000000002
1940,2022Q1,Africa,Democratic Republic of Congo,28705.41
1941,2022Q1,Africa,Djibouti,23223.329999999998
1942,2022Q1,Africa,Egypt,47288.880000000005
1943,2022Q1,Africa,Equatorial Guinea,18253.08
1944,2022Q1,Africa,Eritrea,27999.9
1945,2022Q1,Africa,Eswatini,30009.239999999998
1946,2022Q1,Africa,Ethiopia,16437.059999999998
1947,2022Q1,Africa,Gabon,23397.03
1948,2022Q1,Africa,Gambia,29828.7
1949,2022Q1,Africa,Ghana,26842.05
1950,2022Q1,Africa,Guinea,30304.53
1951,2022Q1,Africa,Guinea-Bissau,34422.659999999996
1952,2022Q1,Africa,Kenya,19677.33
1953,2022Q1,Africa,Lesotho,36461.34
1954,2022Q1,Africa,Liberia,24525.81
1955,2022Q1,Africa,Libya,30767.58
1956,2022Q1,Africa,Madagascar,36539.46
1957,2022Q1,Africa,Malawi,20461.41
1958,2022Q1,Africa,Mali,24122.16
1959,2022Q1,Africa,Mauritania,20911.23
1960,2022Q1,Africa,Mauritius,20217.96
1961,2022Q1,Africa,Mayotte,0.0
1962,2022Q1,Africa,Morocco,37723.14
1963,2022Q1,Africa,Mozambique,29694.78
1964,2022Q1,Africa,Namibia,21942.99
1965,2022Q1,Africa,Niger,21450.51
1966,2022Q1,Africa,Nigeria,16291.17
1967,2022Q1,Africa,Reunion,0.0
1968,2022Q1,Africa,Rwanda,17223.75
1969,2022Q1,Africa,Saint Helena,0.0
1970,2022Q1,Africa,Sao Tome and Principe,24310.17
1971,2022Q1,Africa,Senegal,21709.71
1972,2022Q1,Africa,Seychelles,21838.32
1973,2022Q1,Africa,Sierra Leone,29314.89
1974,2022Q1,Africa,Somalia,32919.21
1975,2022Q1,Africa,South Africa,18034.2
1976,2022Q1,Africa,South Sudan,25269.749999999996
1977,2022Q1,Africa,Sudan,38824.92
1978,2022Q1,Africa,Tanzania,19555.920000000002
1979,2022Q1,Africa,Togo,25202.97
1980,2022Q1,Africa,Tunisia,28709.19
1981,2022Q1,Africa,Uganda,19199.97
1982,2022Q1,Africa,Zambia,21104.91
1983,2022Q1,Africa,Zimbabwe,27706.14
1984,2022Q1,Asia,Afghanistan,53732.61
1985,2022Q1,Asia,Armenia,30690.899999999998
1986,2022Q1,Asia,Azerbaijan,50383.08
1987,2022Q1,Asia,Bahrain,13652.01
1988,2022Q1,Asia,Bangladesh,26820.27
1989,2022Q1,Asia,Bhutan,19535.94
1990,2022Q1,Asia,Brunei,18115.65
1991,2022Q1,Asia,Cambodia,24380.28
1992,2022Q1,Asia,China,23570.91
1993,2022Q1,Asia,Georgia,44659.62
1994,2022Q1,Asia,Hong Kong,0.0
1995,2022Q1,Asia,India,25405.199999999997
1996,2022Q1,Asia,Indonesia,30857.76
1997,2022Q1,Asia,Iran,24327.72
1998,2022Q1,Asia,Iraq,19675.079999999998
1999,2022Q1,Asia,Israel,8398.8
2000,2022Q1,Asia,Japan,7143.3
2001,2022Q1,Asia,Jordan,18743.13
2002,2022Q1,Asia,Kazakhstan,42011.28
2003,2022Q1,Asia,Kuwait,11901.150000000001
2004,2022Q1,Asia,Kyrgyzstan,39272.58
2005,2022Q1,Asia,Laos,33129.99
2006,2022Q1,Asia,Lebanon,23993.190000000002
2007,2022Q1,Asia,Macao,0.0
2008,2022Q1,Asia,Malaysia,23484.78
2009,2022Q1,Asia,Maldives,14841.45
2010,2022Q1,Asia,Mongolia,41403.87
2011,2022Q1,Asia,Myanmar,18189.36
2012,2022Q1,Asia,Nepal,23471.730000000003
2013,2022Q1,Asia,North Korea,28951.289999999997
2014,2022Q1,Asia,Northern Cyprus,0.0
2015,2022Q1,Asia,Oman,23970.78
2016,2022Q1,Asia,Pakistan,38072.79
2017,2022Q1,Asia,Palestine,23931.9
2018,2022Q1,Asia,Philippines,33339.33
2019,2022Q1,Asia,Qatar,15902.1
2020,2022Q1,Asia,Saudi Arabia,23358.420000000002
2021,2022Q1,Asia,Singapore,8301.869999999999
2022,2022Q1,Asia,South Korea,7739.820000000001
2023,2022Q1,Asia,Sri Lanka,17738.37
2024,2022Q1,Asia,Syria,33863.76
2025,2022Q1,Asia,Taiwan,9356.13
2026,2022Q1,Asia,Tajikistan,38492.82
2027,2022Q1,Asia,Thailand,9887.49
2028,2022Q1,Asia,Timor,30181.14
2029,2022Q1,Asia,Turkey,15415.65
2030,2022Q1,Asia,Turkmenistan,48310.47
2031,2022Q1,Asia,United Arab Emirates,28605.6
2032,2022Q1,Asia,Uzbekistan,65197.530000000006
2033,2022Q1,Asia,Vietnam,22091.85
2034,2022Q1,Asia,Yemen,44550.27
2035,2022Q1,Europe,Albania,27377.55
2036,2022Q1,Europe,Andorra,9822.15
2037,2022Q1,Europe,Austria,13066.47
2038,2022Q1,Europe,Belarus,39881.61
2039,2022Q1,Europe,Belgium,10340.82
2040,2022Q1,Europe,Bosnia and Herzegovina,29667.149999999998
2041,2022Q1,Europe,Bulgaria,38221.92
2042,2022Q1,Europe,Croatia,22840.38
2043,2022Q1,Europe,Cyprus,12705.39
2044,2022Q1,Europe,Czechia,20473.65
2045,2022Q1,Europe,Denmark,10329.029999999999
2046,2022Q1,Europe,England,0.0
2047,2022Q1,Europe,Estonia,23001.21
2048,2022Q1,Europe,Faeroe Islands,0.0
2049,2022Q1,Europe,Finland,13815.630000000001
2050,2022Q1,Europe,France,7745.400000000001
2051,2022Q1,Europe,Germany,14052.51
2052,2022Q1,Europe,Gibraltar,0.0
2053,2022Q1,Europe,Greece,15812.55
2054,2022Q1,Europe,Guernsey,0.0
2055,2022Q1,Europe,Hungary,25046.64
2056,2022Q1,Europe,Iceland,10619.28
2057,2022Q1,Europe,Ireland,11381.31
2058,2022Q1,Europe,Isle of Man,0.0
2059,2022Q1,Europe,Italy,10183.59
2060,2022Q1,Europe,Jersey,0.0
2061,2022Q1,Europe,Kosovo,0.0
2062,2022Q1,Europe,Latvia,31505.4
2063,2022Q1,Europe,Liechtenstein,0.0
2064,2022Q1,Europe,Lithuania,30869.01
2065,2022Q1,Europe,Luxembourg,11544.75
2066,2022Q1,Europe,Malta,15183.990000000002
2067,2022Q1,Europe,Moldova,36765.18
2068,2022Q1,Europe,Monaco,0.0
2069,2022Q1,Europe,Montenegro,34857.45
2070,2022Q1,Europe,Netherlands,9842.49
2071,2022Q1,Europe,North Macedonia,29041.92
2072,2022Q1,Europe,Northern Ireland,0.0
2073,2022Q1,Europe,Norway,10288.44
2074,2022Q1,Europe,Poland,20459.789999999997
2075,2022Q1,Europe,Portugal,11505.78
2076,2022Q1,Europe,Romania,33385.14
2077,2022Q1,Europe,Russia,38816.73
2078,2022Q1,Europe,San Marino,0.0
2079,2022Q1,Europe,Scotland,0.0
2080,2022Q1,Europe,Serbia,39547.35
2081,2022Q1,Europe,Slovakia,25916.31
2082,2022Q1,Europe,Slovenia,13814.369999999999
2083,2022Q1,Europe,Spain,8946.27
2084,2022Q1,Europe,Sweden,12058.38
2085,2022Q1,Europe,Switzerland,8976.51
2086,2022Q1,Europe,Ukraine,48586.41
2087,2022Q1,Europe,United Kingdom,10992.33
2088,2022Q1,Europe,Vatican,0.0
2089,2022Q1,Europe,Wales,0.0
2090,2022Q1,North America,Anguilla,0.0
2091,2022Q1,North America,Antigua and Barbuda,17235.989999999998
2092,2022Q1,North America,Aruba,0.0
2093,2022Q1,North America,Bahamas,21235.86
2094,2022Q1,North America,Barbados,15304.500000000002
2095,2022Q1,North America,Belize,15926.13
2096,2022Q1,North America,Bermuda,12559.23
2097,2022Q1,North America,Bonaire Sint Eustatius and Saba,0.0
2098,2022Q1,North America,British Virgin Islands,0.0
2099,2022Q1,North America,Canada,9503.91
2100,2022Q1,North America,Cayman Islands,0.0
2101,2022Q1,North America,Costa Rica,12417.570000000002
2102,2022Q1,North America,Cuba,17187.12
2103,2022Q1,North America,Curacao,0.0
2104,2022Q1,North America,Dominica,20463.84
2105,2022Q1,North America,Dominican Republic,23998.77
2106,2022Q1,North America,El Salvador,15056.55
2107,2022Q1,North America,Greenland,17994.69
2108,2022Q1,North America,Grenada,21956.76
2109,2022Q1,North America,Guadeloupe,0.0
2110,2022Q1,North America,Guatemala,14030.82
2111,2022Q1,North America,Haiti,38749.32
2112,2022Q1,North America,Honduras,21618.72
2113,2022Q1,North America,Jamaica,18588.33
2114,2022Q1,North America,Martinique,0.0
2115,2022Q1,North America,Mexico,13750.47
2116,2022Q1,North America,Montserrat,0.0
2117,2022Q1,North America,Nicaragua,12331.439999999999
2118,2022Q1,North America,Panama,11551.14
2119,2022Q1,North America,Puerto Rico,9728.46
2120,2022Q1,North America,Saint Barthelemy,0.0
2121,2022Q1,North America,Saint Kitts and Nevis,0.0
2122,2022Q1,North America,Saint Lucia,18415.8
2123,2022Q1,North America,Saint Martin (French part),0.0
2124,2022Q1,North America,Saint Pierre and Miquelon,0.0
2125,2022Q1,North America,Saint Vincent and the Grenadines,22740.75
2126,2022Q1,North America,Sint Maarten (Dutch part),0.0
2127,2022Q1,North America,Trinidad and Tobago,20562.030000000002
2128,2022Q1,North America,Turks and Caicos Islands,0.0
2129,2022Q1,North America,United States,13598.01
2130,2022Q1,North America,United States Virgin Islands,24630.300000000003
2131,2022Q1,Oceania,American Samoa,25537.5
2132,2022Q1,Oceania,Australia,9701.19
2133,2022Q1,Oceania,Cook Islands,0.0
2134,2022Q1,Oceania,Fiji,37153.8
2135,2022Q1,Oceania,French Polynesia,0.0
2136,2022Q1,Oceania,Guam,27944.64
2137,2022Q1,Oceania,Kiribati,39119.13
2138,2022Q1,Oceania,Marshall Islands,50201.37
2139,2022Q1,Oceania,Micronesia (country),40890.87
2140,2022Q1,Oceania,Nauru,0.0
2141,2022Q1,Oceania,New Caledonia,0.0
2142,2022Q1,Oceania,New Zealand,11591.73
2143,2022Q1,Oceania,Niue,0.0
2144,2022Q1,Oceania,Northern Mariana Islands,17549.46
2145,2022Q1,Oceania,Palau,0.0
2146,2022Q1,Oceania,Papua New Guinea,50534.46
2147,2022Q1,Oceania,Pitcairn,0.0
2148,2022Q1,Oceania,Samoa,31407.929999999997
2149,2022Q1,Oceania,Solomon Islands,41380.2
2150,2022Q1,Oceania,Tokelau,0.0
2151,2022Q1,Oceania,Tonga,20474.100000000002
2152,2022Q1,Oceania,Tuvalu,0.0
2153,2022Q1,Oceania,Vanuatu,49166.99999999999
2154,2022Q1,Oceania,Wallis and Futuna,0.0
2155,2022Q1,South America,Argentina,17192.88
2156,2022Q1,South America,Bolivia,18386.91
2157,2022Q1,South America,Brazil,16016.490000000002
2158,2022Q1,South America,Chile,11519.369999999999
2159,2022Q1,South America,Colombia,11181.6
2160,2022Q1,South America,Ecuador,12640.320000000002
2161,2022Q1,South America,Falkland Islands,0.0
2162,2022Q1,South America,French Guiana,0.0
2163,2022Q1,South America,Guyana,33584.31
2164,2022Q1,South America,Paraguay,17921.52
2165,2022Q1,South America,Peru,7717.95
2166,2022Q1,South America,Suriname,23248.260000000002
2167,2022Q1,South America,Uruguay,14463.72
2168,2022Q1,South America,Venezuela,18436.5
2169,2022Q2,Africa,Algeria,25331.123999999996
2170,2022Q2,Africa,Angola,25120.095
2171,2022Q2,Africa,Benin,21462.168
2172,2022Q2,Africa,Botswana,21600.852000000003
2173,2022Q2,Africa,Burkina Faso,24483.368
2174,2022Q2,Africa,Burundi,26669.188
2175,2022Q2,Africa,Cameroon,22264.151
2176,2022Q2,Africa,Cape Verde,16581.929
2177,2022Q2,Africa,Central African Republic,39651.157
2178,2022Q2,Africa,Chad,25570.545000000002
2179,2022Q2,Africa,Comoros,23797.956000000002
2180,2022Q2,Africa,Congo,31312.554
2181,2022Q2,Africa,Cote d'Ivoire,27640.34
2182,2022Q2,Africa,Democratic Republic of Congo,29024.359
2183,2022Q2,Africa,Djibouti,23481.367
2184,2022Q2,Africa,Egypt,47814.312
2185,2022Q2,Africa,Equatorial Guinea,18455.892
2186,2022Q2,Africa,Eritrea,28311.010000000002
2187,2022Q2,Africa,Eswatini,30342.676
2188,2022Q2,Africa,Ethiopia,16619.694
2189,2022Q2,Africa,Gabon,23656.997
2190,2022Q2,Africa,Gambia,30160.13
2191,2022Q2,Africa,Ghana,27140.295000000002
2192,2022Q2,Africa,Guinea,30641.247
2193,2022Q2,Africa,Guinea-Bissau,34805.134
2194,2022Q2,Africa,Kenya,19895.967
2195,2022Q2,Africa,Lesotho,36866.466
2196,2022Q2,Africa,Liberia,24798.319000000003
2197,2022Q2,Africa,Libya,31109.442000000003
2198,2022Q2,Africa,Madagascar,36945.454000000005
2199,2022Q2,Africa,Malawi,20688.759
2200,2022Q2,Africa,Mali,24390.184
2201,2022Q2,Africa,Mauritania,21143.577
2202,2022Q2,Africa,Mauritius,20442.604
2203,2022Q2,Africa,Mayotte,0.0
2204,2022Q2,Africa,Morocco,38142.286
2205,2022Q2,Africa,Mozambique,30024.722
2206,2022Q2,Africa,Namibia,22186.801
2207,2022Q2,Africa,Niger,21688.849
2208,2022Q2,Africa,Nigeria,16472.183
2209,2022Q2,Africa,Reunion,0.0
2210,2022Q2,Africa,Rwanda,17415.125
2211,2022Q2,Africa,Saint Helena,0.0
2212,2022Q2,Africa,Sao Tome and Principe,24580.283
2213,2022Q2,Africa,Senegal,21950.929
2214,2022Q2,Africa,Seychelles,22080.968
2215,2022Q2,Africa,Sierra Leone,29640.611
2216,2022Q2,Africa,Somalia,33284.979
2217,2022Q2,Africa,South Africa,18234.579999999998
2218,2022Q2,Africa,South Sudan,25550.524999999998
2219,2022Q2,Africa,Sudan,39256.308
2220,2022Q2,Africa,Tanzania,19773.208000000002
2221,2022Q2,Africa,Togo,25483.003
2222,2022Q2,Africa,Tunisia,29028.180999999997
2223,2022Q2,Africa,Uganda,19413.303
2224,2022Q2,Africa,Western Sahara,0.0
2225,2022Q2,Africa,Zambia,21339.409
2226,2022Q2,Africa,Zimbabwe,28013.986
2227,2022Q2,Asia,Afghanistan,54329.639
2228,2022Q2,Asia,Armenia,31031.91
2229,2022Q2,Asia,Azerbaijan,50942.892
2230,2022Q2,Asia,Bahrain,13803.698999999999
2231,2022Q2,Asia,Bangladesh,27118.272999999997
2232,2022Q2,Asia,Bhutan,19753.006
2233,2022Q2,Asia,Brunei,18316.935
2234,2022Q2,Asia,Cambodia,24651.172
2235,2022Q2,Asia,China,23832.809
2236,2022Q2,Asia,Georgia,45155.838
2237,2022Q2,Asia,Hong Kong,0.0
2238,2022Q2,Asia,India,25687.479999999996
2239,2022Q2,Asia,Indonesia,31200.623999999996
2240,2022Q2,Asia,Iran,24598.028
2241,2022Q2,Asia,Iraq,19893.692
2242,2022Q2,Asia,Israel,8492.119999999999
2243,2022Q2,Asia,Japan,7222.67
2244,2022Q2,Asia,Jordan,18951.387
2245,2022Q2,Asia,Kazakhstan,42478.072
2246,2022Q2,Asia,Kuwait,12033.385000000002
2247,2022Q2,Asia,Kyrgyzstan,39708.942
2248,2022Q2,Asia,Laos,33498.101
2249,2022Q2,Asia,Lebanon,24259.781
2250,2022Q2,Asia,Macao,0.0
2251,2022Q2,Asia,Malaysia,23745.722
2252,2022Q2,Asia,Maldives,15006.355
2253,2022Q2,Asia,Mongolia,41863.913
2254,2022Q2,Asia,Myanmar,18391.464
2255,2022Q2,Asia,Nepal,23732.527000000002
2256,2022Q2,Asia,North Korea,29272.970999999998
2257,2022Q2,Asia,Northern Cyprus,0.0
2258,2022Q2,Asia,Oman,24237.122
2259,2022Q2,Asia,Pakistan,38495.821
2260,2022Q2,Asia,Palestine,24197.81
2261,2022Q2,Asia,Philippines,33709.767
2262,2022Q2,Asia,Qatar,16078.789999999999
2263,2022Q2,Asia,Saudi Arabia,23617.958000000002
2264,2022Q2,Asia,Singapore,8394.113
2265,2022Q2,Asia,South Korea,7825.818
2266,2022Q2,Asia,Sri Lanka,17935.463
2267,2022Q2,Asia,Syria,34240.024
2268,2022Q2,Asia,Taiwan,9460.087
2269,2022Q2,Asia,Tajikistan,38920.518
2270,2022Q2,Asia,Thailand,9997.351
2271,2022Q2,Asia,Timor,30516.486
2272,2022Q2,Asia,Turkey,15586.935
2273,2022Q2,Asia,Turkmenistan,48847.253000000004
2274,2022Q2,Asia,United Arab Emirates,28923.44
2275,2022Q2,Asia,Uzbekistan,65921.947
2276,2022Q2,Asia,Vietnam,22337.315
2277,2022Q2,Asia,Yemen,45045.273
2278,2022Q2,Europe,Albania,27681.745
2279,2022Q2,Europe,Andorra,9931.285
2280,2022Q2,Europe,Austria,13211.652999999998
2281,2022Q2,Europe,Belarus,40324.739
2282,2022Q2,Europe,Belgium,10455.717999999999
2283,2022Q2,Europe,Bosnia and Herzegovina,29996.785
2284,2022Q2,Europe,Bulgaria,38646.608
2285,2022Q2,Europe,Croatia,23094.162
2286,2022Q2,Europe,Cyprus,12846.561
2287,2022Q2,Europe,Czechia,20701.135000000002
2288,2022Q2,Europe,Denmark,10443.797
2289,2022Q2,Europe,England,0.0
2290,2022Q2,Europe,Estonia,23256.779
2291,2022Q2,Europe,Faeroe Islands,0.0
2292,2022Q2,Europe,Finland,13969.137
2293,2022Q2,Europe,France,7831.46
2294,2022Q2,Europe,Germany,14208.649000000001
2295,2022Q2,Europe,Gibraltar,0.0
2296,2022Q2,Europe,Greece,15988.244999999999
2297,2022Q2,Europe,Guernsey,0.0
2298,2022Q2,Europe,Hungary,25324.935999999998
2299,2022Q2,Europe,Iceland,10737.272
2300,2022Q2,Europe,Ireland,11507.769
2301,2022Q2,Europe,Isle of Man,0.0
2302,2022Q2,Europe,Italy,10296.741
2303,2022Q2,Europe,Jersey,0.0
2304,2022Q2,Europe,Kosovo,0.0
2305,2022Q2,Europe,Latvia,31855.46
2306,2022Q2,Europe,Liechtenstein,0.0
2307,2022Q2,Europe,Lithuania,31211.998999999996
2308,2022Q2,Europe,Luxembourg,11673.025
2309,2022Q2,Europe,Malta,15352.701000000001
2310,2022Q2,Europe,Moldova,37173.682
2311,2022Q2,Europe,Monaco,0.0
2312,2022Q2,Europe,Montenegro,35244.755
2313,2022Q2,Europe,Netherlands,9951.851
2314,2022Q2,Europe,North Macedonia,29364.608
2315,2022Q2,Europe,Northern Ireland,0.0
2316,2022Q2,Europe,Norway,10402.756
2317,2022Q2,Europe,Poland,20687.121
2318,2022Q2,Europe,Portugal,11633.622
2319,2022Q2,Europe,Romania,33756.086
2320,2022Q2,Europe,Russia,39248.027
2321,2022Q2,Europe,San Marino,0.0
2322,2022Q2,Europe,Scotland,0.0
2323,2022Q2,Europe,Serbia,39986.765
2324,2022Q2,Europe,Slovakia,26204.269
2325,2022Q2,Europe,Slovenia,13967.863
2326,2022Q2,Europe,Spain,9045.673
2327,2022Q2,Europe,Sweden,12192.362
2328,2022Q2,Europe,Switzerland,9076.249
2329,2022Q2,Europe,Ukraine,49126.259000000005
2330,2022Q2,Europe,United Kingdom,11114.467
2331,2022Q2,Europe,Vatican,0.0
2332,2022Q2,Europe,Wales,0.0
2333,2022Q2,North America,Anguilla,0.0
