,date,continent,location,median_age
1164,2021Q1,Oceania,Australia,3411.0
1165,2021Q1,Oceania,Cook Islands,0.0
1166,2021Q1,Oceania,Fiji,2574.0
1167,2021Q1,Oceania,French Polynesia,2943.0000000000005
1168,2021Q1,Oceania,Guam,2826.0
1169,2021Q1,Oceania,Kiribati,2088.0
1170,2021Q1,Oceania,Marshall Islands,0.0
1171,2021Q1,Oceania,Micronesia (country),2070.0
1172,2021Q1,Oceania,Nauru,0.0
1173,2021Q1,Oceania,New Caledonia,3006.0
1174,2021Q1,Oceania,New Zealand,3411.0
1175,2021Q1,Oceania,Niue,0.0
1176,2021Q1,Oceania,Northern Mariana Islands,0.0
1177,2021Q1,Oceania,Palau,0.0
1178,2021Q1,Oceania,Papua New Guinea,2034.0000000000002
1179,2021Q1,Oceania,Pitcairn,0.0
1180,2021Q1,Oceania,Samoa,1980.0
1181,2021Q1,Oceania,Solomon Islands,1872.0
1182,2021Q1,Oceania,Tokelau,0.0
1183,2021Q1,Oceania,Tonga,2007.0
1184,2021Q1,Oceania,Tuvalu,0.0
1185,2021Q1,Oceania,Vanuatu,2079.0
1186,2021Q1,Oceania,Wallis and Futuna,0.0
1187,2021Q1,South America,Argentina,2871.0
1188,2021Q1,South America,Bolivia,2286.0
1189,2021Q1,South America,Brazil,3015.0
1190,2021Q1,South America,Chile,3186.0
1191,2021Q1,South America,Colombia,2898.0000000000005
1192,2021Q1,South America,Ecuador,2529.0
1193,2021Q1,South America,Falkland Islands,0.0
1194,2021Q1,South America,French Guiana,2277.0
1195,2021Q1,South America,Guyana,2367.0
1196,2021Q1,South America,Paraguay,2385.0
1197,2021Q1,South America,Peru,2619.0
1198,2021Q1,South America,Suriname,2664.0
1199,2021Q1,South America,Uruguay,3204.0
1200,2021Q1,South America,Venezuela,2610.0
1201,2021Q2,Africa,Algeria,2648.1
1202,2021Q2,Africa,Angola,1528.8
1203,2021Q2,Africa,Benin,1710.8
1204,2021Q2,Africa,Botswana,2347.8
1205,2021Q2,Africa,Burkina Faso,1601.6000000000001
1206,2021Q2,Africa,Burundi,1592.5
1207,2021Q2,Africa,Cameroon,1710.8
1208,2021Q2,Africa,Cape Verde,2338.7
1209,2021Q2,Africa,Central African Republic,1665.3
1210,2021Q2,Africa,Chad,1519.7
1211,2021Q2,Africa,Comoros,1856.3999999999999
1212,2021Q2,Africa,Congo,1729.0
1213,2021Q2,Africa,Cote d'Ivoire,1701.7
1214,2021Q2,Africa,Democratic Republic of Congo,1547.0
1215,2021Q2,Africa,Djibouti,2311.4
1216,2021Q2,Africa,Egypt,2302.3
1217,2021Q2,Africa,Equatorial Guinea,2038.3999999999999
1218,2021Q2,Africa,Eritrea,1756.3
1219,2021Q2,Africa,Eswatini,1956.5
1220,2021Q2,Africa,Ethiopia,1801.8
1221,2021Q2,Africa,Gabon,2102.1
1222,2021Q2,Africa,Gambia,1592.5
1223,2021Q2,Africa,Ghana,1920.1000000000001
1224,2021Q2,Africa,Guinea,1729.0
1225,2021Q2,Africa,Guinea-Bissau,1765.3999999999999
1226,2021Q2,Africa,Kenya,1820.0
1227,2021Q2,Africa,Lesotho,2020.2
1228,2021Q2,Africa,Liberia,1747.2
1229,2021Q2,Africa,Libya,2639.0
1230,2021Q2,Africa,Madagascar,1783.6000000000001
1231,2021Q2,Africa,Malawi,1647.1000000000001
1232,2021Q2,Africa,Mali,1492.3999999999999
1233,2021Q2,Africa,Mauritania,1847.3
1234,2021Q2,Africa,Mauritius,3403.4
1235,2021Q2,Africa,Mayotte,1829.1000000000001
1236,2021Q2,Africa,Morocco,2693.6
1237,2021Q2,Africa,Mozambique,1610.7
1238,2021Q2,Africa,Namibia,2002.0
1239,2021Q2,Africa,Niger,1374.1
1240,2021Q2,Africa,Nigeria,1647.1000000000001
1241,2021Q2,Africa,Reunion,3276.0
1242,2021Q2,Africa,Rwanda,1847.3
1243,2021Q2,Africa,Saint Helena,0.0
1244,2021Q2,Africa,Sao Tome and Principe,1701.7
1245,2021Q2,Africa,Senegal,1701.7
1246,2021Q2,Africa,Seychelles,3294.2000000000003
1247,2021Q2,Africa,Sierra Leone,1738.1000000000001
1248,2021Q2,Africa,Somalia,1528.8
1249,2021Q2,Africa,South Africa,2484.3
1250,2021Q2,Africa,South Sudan,1747.2
1251,2021Q2,Africa,Sudan,1792.7
1252,2021Q2,Africa,Tanzania,1610.7
1253,2021Q2,Africa,Togo,1765.3999999999999
1254,2021Q2,Africa,Tunisia,2975.7000000000003
1255,2021Q2,Africa,Uganda,1492.3999999999999
1256,2021Q2,Africa,Zambia,1610.7
1257,2021Q2,Africa,Zimbabwe,1783.6000000000001
1258,2021Q2,Asia,Afghanistan,1692.6000000000001
1259,2021Q2,Asia,Armenia,3248.7000000000003
1260,2021Q2,Asia,Azerbaijan,2948.4
1261,2021Q2,Asia,Bahrain,2948.4
1262,2021Q2,Asia,Bangladesh,2502.5
1263,2021Q2,Asia,Bhutan,2602.6
1264,2021Q2,Asia,Brunei,2948.4
1265,2021Q2,Asia,Cambodia,2329.6
1266,2021Q2,Asia,China,3521.7000000000003
1267,2021Q2,Asia,Georgia,3521.7000000000003
1268,2021Q2,Asia,Hong Kong,4076.7999999999997
1269,2021Q2,Asia,India,2566.2
1270,2021Q2,Asia,Indonesia,2666.3
1271,2021Q2,Asia,Iran,2948.4
1272,2021Q2,Asia,Iraq,1820.0
1273,2021Q2,Asia,Israel,2784.6
1274,2021Q2,Asia,Japan,4386.2
1275,2021Q2,Asia,Jordan,2111.2
1276,2021Q2,Asia,Kazakhstan,2784.6
1277,2021Q2,Asia,Kuwait,3066.7000000000003
1278,2021Q2,Asia,Kyrgyzstan,2393.3
1279,2021Q2,Asia,Laos,2220.4
1280,2021Q2,Asia,Lebanon,2830.1
1281,2021Q2,Asia,Macao,3567.2000000000003
1282,2021Q2,Asia,Malaysia,2720.9
1283,2021Q2,Asia,Maldives,2784.6
1284,2021Q2,Asia,Mongolia,2602.6
1285,2021Q2,Asia,Myanmar,2648.1
1286,2021Q2,Asia,Nepal,2275.0
1287,2021Q2,Asia,North Korea,3212.2999999999997
1288,2021Q2,Asia,Northern Cyprus,0.0
1289,2021Q2,Asia,Oman,2793.7
1290,2021Q2,Asia,Pakistan,2138.5
1291,2021Q2,Asia,Palestine,1856.3999999999999
1292,2021Q2,Asia,Philippines,2293.2
1293,2021Q2,Asia,Qatar,2902.9
1294,2021Q2,Asia,Saudi Arabia,2902.9
1295,2021Q2,Asia,Singapore,3858.4
1296,2021Q2,Asia,South Korea,3949.4
1297,2021Q2,Asia,Sri Lanka,3103.1
1298,2021Q2,Asia,Syria,1974.7
1299,2021Q2,Asia,Taiwan,3840.2000000000003
1300,2021Q2,Asia,Tajikistan,2120.3
1301,2021Q2,Asia,Thailand,3649.1
1302,2021Q2,Asia,Timor,1638.0
1303,2021Q2,Asia,Turkey,2875.6
1304,2021Q2,Asia,Turkmenistan,2447.9
1305,2021Q2,Asia,United Arab Emirates,3094.0
1306,2021Q2,Asia,Uzbekistan,2566.2
1307,2021Q2,Asia,Vietnam,2966.6
1308,2021Q2,Asia,Yemen,1847.3
1309,2021Q2,Europe,Albania,3458.0
1310,2021Q2,Europe,Andorra,0.0
1311,2021Q2,Europe,Austria,4040.4
1312,2021Q2,Europe,Belarus,3667.2999999999997
1313,2021Q2,Europe,Belgium,3803.7999999999997
1314,2021Q2,Europe,Bosnia and Herzegovina,3867.5
1315,2021Q2,Europe,Bulgaria,4067.7000000000003
1316,2021Q2,Europe,Croatia,4004.0
1317,2021Q2,Europe,Cyprus,3394.2999999999997
1318,2021Q2,Europe,Czechia,3940.2999999999997
1319,2021Q2,Europe,Denmark,3849.2999999999997
1320,2021Q2,Europe,England,0.0
1321,2021Q2,Europe,Estonia,3885.7000000000003
1322,2021Q2,Europe,Faeroe Islands,0.0
1323,2021Q2,Europe,Finland,3894.7999999999997
1324,2021Q2,Europe,France,3822.0
1325,2021Q2,Europe,Germany,4240.6
1326,2021Q2,Europe,Gibraltar,0.0
1327,2021Q2,Europe,Greece,4122.3
1328,2021Q2,Europe,Guernsey,0.0
1329,2021Q2,Europe,Hungary,3949.4
1330,2021Q2,Europe,Iceland,3394.2999999999997
1331,2021Q2,Europe,Ireland,3521.7000000000003
1332,2021Q2,Europe,Isle of Man,0.0
1333,2021Q2,Europe,Italy,4358.9
1334,2021Q2,Europe,Jersey,0.0
1335,2021Q2,Europe,Kosovo,0.0
1336,2021Q2,Europe,Latvia,3994.9
1337,2021Q2,Europe,Liechtenstein,0.0
1338,2021Q2,Europe,Lithuania,3958.5
1339,2021Q2,Europe,Luxembourg,3612.7000000000003
1340,2021Q2,Europe,Malta,3858.4
1341,2021Q2,Europe,Moldova,3421.6
1342,2021Q2,Europe,Monaco,0.0
1343,2021Q2,Europe,Montenegro,3558.1
1344,2021Q2,Europe,Netherlands,3931.2000000000003
1345,2021Q2,Europe,North Macedonia,3558.1
1346,2021Q2,Europe,Northern Ireland,0.0
1347,2021Q2,Europe,Norway,3612.7000000000003
1348,2021Q2,Europe,Poland,3803.7999999999997
1349,2021Q2,Europe,Portugal,4204.2
1350,2021Q2,Europe,Romania,3913.0
1351,2021Q2,Europe,Russia,3603.6
1352,2021Q2,Europe,San Marino,0.0
1353,2021Q2,Europe,Scotland,0.0
1354,2021Q2,Europe,Serbia,3749.2000000000003
1355,2021Q2,Europe,Slovakia,3749.2000000000003
1356,2021Q2,Europe,Slovenia,4049.5
1357,2021Q2,Europe,Spain,4140.5
1358,2021Q2,Europe,Sweden,3731.0
1359,2021Q2,Europe,Switzerland,3922.1
1360,2021Q2,Europe,Ukraine,3767.4
1361,2021Q2,Europe,United Kingdom,3712.7999999999997
1362,2021Q2,Europe,Vatican,0.0
1363,2021Q2,Europe,Wales,0.0
1364,2021Q2,North America,Anguilla,0.0
1365,2021Q2,North America,Antigua and Barbuda,2921.1
1366,2021Q2,North America,Aruba,3749.2000000000003
1367,2021Q2,North America,Bahamas,3121.2999999999997
1368,2021Q2,North America,Barbados,3621.7999999999997
1369,2021Q2,North America,Belize,2275.0
1370,2021Q2,North America,Bermuda,0.0
1371,2021Q2,North America,Bonaire Sint Eustatius and Saba,0.0
1372,2021Q2,North America,British Virgin Islands,0.0
1373,2021Q2,North America,Canada,3767.4
1374,2021Q2,North America,Cayman Islands,0.0
1375,2021Q2,North America,Costa Rica,3057.6
1376,2021Q2,North America,Cuba,3922.1
1377,2021Q2,North America,Curacao,3794.7000000000003
1378,2021Q2,North America,Dominica,0.0
1379,2021Q2,North America,Dominican Republic,2511.6
1380,2021Q2,North America,El Salvador,2511.6
1381,2021Q2,North America,Greenland,0.0
1382,2021Q2,North America,Grenada,2675.4
1383,2021Q2,North America,Guadeloupe,3949.4
1384,2021Q2,North America,Guatemala,2083.9
1385,2021Q2,North America,Haiti,2211.3
1386,2021Q2,North America,Honduras,2265.9
1387,2021Q2,North America,Jamaica,2857.4
1388,2021Q2,North America,Martinique,4158.7
1389,2021Q2,North America,Mexico,2666.3
1390,2021Q2,North America,Montserrat,0.0
1391,2021Q2,North America,Nicaragua,2484.3
1392,2021Q2,North America,Panama,2702.7
1393,2021Q2,North America,Puerto Rico,3476.2000000000003
1394,2021Q2,North America,Saint Barthelemy,0.0
1395,2021Q2,North America,Saint Kitts and Nevis,0.0
1396,2021Q2,North America,Saint Lucia,3175.9
1397,2021Q2,North America,Saint Martin (French part),0.0
1398,2021Q2,North America,Saint Pierre and Miquelon,0.0
1399,2021Q2,North America,Saint Vincent and the Grenadines,2893.8
1400,2021Q2,North America,Sint Maarten (Dutch part),0.0
1401,2021Q2,North America,Trinidad and Tobago,3294.2000000000003
1402,2021Q2,North America,Turks and Caicos Islands,0.0
1403,2021Q2,North America,United States,3485.2999999999997
1404,2021Q2,North America,United States Virgin Islands,3840.2000000000003
1405,2021Q2,Oceania,American Samoa,0.0
1406,2021Q2,Oceania,Australia,3448.9
1407,2021Q2,Oceania,Cook Islands,0.0
1408,2021Q2,Oceania,Fiji,2602.6
1409,2021Q2,Oceania,French Polynesia,2975.7000000000003
1410,2021Q2,Oceania,Guam,2857.4
1411,2021Q2,Oceania,Kiribati,2111.2
1412,2021Q2,Oceania,Marshall Islands,0.0
1413,2021Q2,Oceania,Micronesia (country),2093.0
1414,2021Q2,Oceania,Nauru,0.0
1415,2021Q2,Oceania,New Caledonia,3039.4
1416,2021Q2,Oceania,New Zealand,3448.9
1417,2021Q2,Oceania,Niue,0.0
1418,2021Q2,Oceania,Northern Mariana Islands,0.0
1419,2021Q2,Oceania,Palau,0.0
1420,2021Q2,Oceania,Papua New Guinea,2056.6
1421,2021Q2,Oceania,Pitcairn,0.0
1422,2021Q2,Oceania,Samoa,2002.0
1423,2021Q2,Oceania,Solomon Islands,1892.8
1424,2021Q2,Oceania,Tokelau,0.0
1425,2021Q2,Oceania,Tonga,2029.3
1426,2021Q2,Oceania,Tuvalu,0.0
1427,2021Q2,Oceania,Vanuatu,2102.1
1428,2021Q2,Oceania,Wallis and Futuna,0.0
1429,2021Q2,South America,Argentina,2902.9
1430,2021Q2,South America,Bolivia,2311.4
1431,2021Q2,South America,Brazil,3048.5
1432,2021Q2,South America,Chile,3221.4
1433,2021Q2,South America,Colombia,2930.2000000000003
1434,2021Q2,South America,Ecuador,2557.1
1435,2021Q2,South America,Falkland Islands,0.0
1436,2021Q2,South America,French Guiana,2302.3
1437,2021Q2,South America,Guyana,2393.3
1438,2021Q2,South America,Paraguay,2411.5
1439,2021Q2,South America,Peru,2648.1
1440,2021Q2,South America,Suriname,2693.6
1441,2021Q2,South America,Uruguay,3239.6
1442,2021Q2,South America,Venezuela,2639.0
1443,2021Q3,Africa,Algeria,2677.2000000000003
1444,2021Q3,Africa,Angola,1545.6000000000001
1445,2021Q3,Africa,Benin,1729.6000000000001
1446,2021Q3,Africa,Botswana,2373.6
1447,2021Q3,Africa,Burkina Faso,1619.2
1448,2021Q3,Africa,Burundi,1610.0
1449,2021Q3,Africa,Cameroon,1729.6000000000001
1450,2021Q3,Africa,Cape Verde,2364.4
1451,2021Q3,Africa,Central African Republic,1683.6000000000001
1452,2021Q3,Africa,Chad,1536.3999999999999
1453,2021Q3,Africa,Comoros,1876.8
1454,2021Q3,Africa,Congo,1748.0
1455,2021Q3,Africa,Cote d'Ivoire,1720.3999999999999
1456,2021Q3,Africa,Democratic Republic of Congo,1564.0
1457,2021Q3,Africa,Djibouti,2336.7999999999997
1458,2021Q3,Africa,Egypt,2327.6
1459,2021Q3,Africa,Equatorial Guinea,2060.7999999999997
1460,2021Q3,Africa,Eritrea,1775.6000000000001
1461,2021Q3,Africa,Eswatini,1978.0
1462,2021Q3,Africa,Ethiopia,1821.6000000000001
1463,2021Q3,Africa,Gabon,2125.2000000000003
1464,2021Q3,Africa,Gambia,1610.0
1465,2021Q3,Africa,Ghana,1941.2
1466,2021Q3,Africa,Guinea,1748.0
1467,2021Q3,Africa,Guinea-Bissau,1784.8
1468,2021Q3,Africa,Kenya,1840.0
1469,2021Q3,Africa,Lesotho,2042.3999999999999
1470,2021Q3,Africa,Liberia,1766.3999999999999
1471,2021Q3,Africa,Libya,2668.0
1472,2021Q3,Africa,Madagascar,1803.2
1473,2021Q3,Africa,Malawi,1665.2
1474,2021Q3,Africa,Mali,1508.8
1475,2021Q3,Africa,Mauritania,1867.6000000000001
1476,2021Q3,Africa,Mauritius,3440.7999999999997
1477,2021Q3,Africa,Mayotte,1849.2
1478,2021Q3,Africa,Morocco,2723.2000000000003
1479,2021Q3,Africa,Mozambique,1628.3999999999999
1480,2021Q3,Africa,Namibia,2024.0
1481,2021Q3,Africa,Niger,1389.2
1482,2021Q3,Africa,Nigeria,1665.2
1483,2021Q3,Africa,Reunion,3312.0
1484,2021Q3,Africa,Rwanda,1867.6000000000001
1485,2021Q3,Africa,Saint Helena,0.0
1486,2021Q3,Africa,Sao Tome and Principe,1720.3999999999999
1487,2021Q3,Africa,Senegal,1720.3999999999999
1488,2021Q3,Africa,Seychelles,3330.4
1489,2021Q3,Africa,Sierra Leone,1757.2
1490,2021Q3,Africa,Somalia,1545.6000000000001
1491,2021Q3,Africa,South Africa,2511.6
1492,2021Q3,Africa,South Sudan,1766.3999999999999
1493,2021Q3,Africa,Sudan,1812.3999999999999
1494,2021Q3,Africa,Tanzania,1628.3999999999999
1495,2021Q3,Africa,Togo,1784.8
1496,2021Q3,Africa,Tunisia,3008.4
1497,2021Q3,Africa,Uganda,1508.8
1498,2021Q3,Africa,Zambia,1628.3999999999999
1499,2021Q3,Africa,Zimbabwe,1803.2
1500,2021Q3,Asia,Afghanistan,1711.2
1501,2021Q3,Asia,Armenia,3284.4
1502,2021Q3,Asia,Azerbaijan,2980.7999999999997
1503,2021Q3,Asia,Bahrain,2980.7999999999997
1504,2021Q3,Asia,Bangladesh,2530.0
1505,2021Q3,Asia,Bhutan,2631.2000000000003
1506,2021Q3,Asia,Brunei,2980.7999999999997
1507,2021Q3,Asia,Cambodia,2355.2000000000003
1508,2021Q3,Asia,China,3560.4
1509,2021Q3,Asia,Georgia,3560.4
1510,2021Q3,Asia,Hong Kong,4121.599999999999
1511,2021Q3,Asia,India,2594.4
1512,2021Q3,Asia,Indonesia,2695.6
1513,2021Q3,Asia,Iran,2980.7999999999997
1514,2021Q3,Asia,Iraq,1840.0
1515,2021Q3,Asia,Israel,2815.2000000000003
1516,2021Q3,Asia,Japan,4434.400000000001
1517,2021Q3,Asia,Jordan,2134.4
1518,2021Q3,Asia,Kazakhstan,2815.2000000000003
1519,2021Q3,Asia,Kuwait,3100.4
1520,2021Q3,Asia,Kyrgyzstan,2419.6
1521,2021Q3,Asia,Laos,2244.7999999999997
1522,2021Q3,Asia,Lebanon,2861.2000000000003
1523,2021Q3,Asia,Macao,3606.4
1524,2021Q3,Asia,Malaysia,2750.7999999999997
1525,2021Q3,Asia,Maldives,2815.2000000000003
1526,2021Q3,Asia,Mongolia,2631.2000000000003
1527,2021Q3,Asia,Myanmar,2677.2000000000003
1528,2021Q3,Asia,Nepal,2300.0
1529,2021Q3,Asia,North Korea,3247.6
1530,2021Q3,Asia,Northern Cyprus,0.0
1531,2021Q3,Asia,Oman,2824.4
1532,2021Q3,Asia,Pakistan,2162.0
1533,2021Q3,Asia,Palestine,1876.8
1534,2021Q3,Asia,Philippines,2318.4
1535,2021Q3,Asia,Qatar,2934.7999999999997
1536,2021Q3,Asia,Saudi Arabia,2934.7999999999997
1537,2021Q3,Asia,Singapore,3900.7999999999997
1538,2021Q3,Asia,South Korea,3992.7999999999997
1539,2021Q3,Asia,Sri Lanka,3137.2000000000003
1540,2021Q3,Asia,Syria,1996.3999999999999
1541,2021Q3,Asia,Taiwan,3882.4
1542,2021Q3,Asia,Tajikistan,2143.6
1543,2021Q3,Asia,Thailand,3689.2000000000003
1544,2021Q3,Asia,Timor,1656.0
1545,2021Q3,Asia,Turkey,2907.2000000000003
1546,2021Q3,Asia,Turkmenistan,2474.7999999999997
1547,2021Q3,Asia,United Arab Emirates,3128.0
1548,2021Q3,Asia,Uzbekistan,2594.4
1549,2021Q3,Asia,Vietnam,2999.2000000000003
1550,2021Q3,Asia,Yemen,1867.6000000000001
1551,2021Q3,Europe,Albania,3496.0
1552,2021Q3,Europe,Andorra,0.0
1553,2021Q3,Europe,Austria,4084.7999999999997
1554,2021Q3,Europe,Belarus,3707.6
1555,2021Q3,Europe,Belgium,3845.6
1556,2021Q3,Europe,Bosnia and Herzegovina,3910.0
1557,2021Q3,Europe,Bulgaria,4112.400000000001
1558,2021Q3,Europe,Croatia,4048.0
1559,2021Q3,Europe,Cyprus,3431.6
1560,2021Q3,Europe,Czechia,3983.6
1561,2021Q3,Europe,Denmark,3891.6
1562,2021Q3,Europe,England,0.0
1563,2021Q3,Europe,Estonia,3928.4
1564,2021Q3,Europe,Faeroe Islands,0.0
1565,2021Q3,Europe,Finland,3937.6
1566,2021Q3,Europe,France,3864.0
1567,2021Q3,Europe,Germany,4287.2
1568,2021Q3,Europe,Gibraltar,0.0
1569,2021Q3,Europe,Greece,4167.599999999999
1570,2021Q3,Europe,Guernsey,0.0
1571,2021Q3,Europe,Hungary,3992.7999999999997
1572,2021Q3,Europe,Iceland,3431.6
1573,2021Q3,Europe,Ireland,3560.4
1574,2021Q3,Europe,Isle of Man,0.0
1575,2021Q3,Europe,Italy,4406.8
1576,2021Q3,Europe,Jersey,0.0
1577,2021Q3,Europe,Kosovo,0.0
1578,2021Q3,Europe,Latvia,4038.7999999999997
1579,2021Q3,Europe,Liechtenstein,0.0
1580,2021Q3,Europe,Lithuania,4002.0
1581,2021Q3,Europe,Luxembourg,3652.4
1582,2021Q3,Europe,Malta,3900.7999999999997
1583,2021Q3,Europe,Moldova,3459.2000000000003
1584,2021Q3,Europe,Monaco,0.0
1585,2021Q3,Europe,Montenegro,3597.2000000000003
1586,2021Q3,Europe,Netherlands,3974.4
1587,2021Q3,Europe,North Macedonia,3597.2000000000003
1588,2021Q3,Europe,Northern Ireland,0.0
1589,2021Q3,Europe,Norway,3652.4
1590,2021Q3,Europe,Poland,3845.6
1591,2021Q3,Europe,Portugal,4250.400000000001
1592,2021Q3,Europe,Romania,3956.0
1593,2021Q3,Europe,Russia,3643.2000000000003
1594,2021Q3,Europe,San Marino,0.0
1595,2021Q3,Europe,Scotland,0.0
1596,2021Q3,Europe,Serbia,3790.4
1597,2021Q3,Europe,Slovakia,3790.4
1598,2021Q3,Europe,Slovenia,4094.0
1599,2021Q3,Europe,Spain,4186.0
1600,2021Q3,Europe,Sweden,3772.0
1601,2021Q3,Europe,Switzerland,3965.2000000000003
1602,2021Q3,Europe,Ukraine,3808.7999999999997
1603,2021Q3,Europe,United Kingdom,3753.6
1604,2021Q3,Europe,Vatican,0.0
1605,2021Q3,Europe,Wales,0.0
1606,2021Q3,North America,Anguilla,0.0
1607,2021Q3,North America,Antigua and Barbuda,2953.2000000000003
1608,2021Q3,North America,Aruba,3790.4
1609,2021Q3,North America,Bahamas,3155.6
1610,2021Q3,North America,Barbados,3661.6
1611,2021Q3,North America,Belize,2300.0
1612,2021Q3,North America,Bermuda,0.0
1613,2021Q3,North America,Bonaire Sint Eustatius and Saba,0.0
1614,2021Q3,North America,British Virgin Islands,0.0
1615,2021Q3,North America,Canada,3808.7999999999997
1616,2021Q3,North America,Cayman Islands,0.0
1617,2021Q3,North America,Costa Rica,3091.2000000000003
1618,2021Q3,North America,Cuba,3965.2000000000003
1619,2021Q3,North America,Curacao,3836.4
1620,2021Q3,North America,Dominica,0.0
1621,2021Q3,North America,Dominican Republic,2539.2000000000003
1622,2021Q3,North America,El Salvador,2539.2000000000003
1623,2021Q3,North America,Greenland,0.0
1624,2021Q3,North America,Grenada,2704.7999999999997
1625,2021Q3,North America,Guadeloupe,3992.7999999999997
1626,2021Q3,North America,Guatemala,2106.7999999999997
1627,2021Q3,North America,Haiti,2235.6
1628,2021Q3,North America,Honduras,2290.7999999999997
1629,2021Q3,North America,Jamaica,2888.7999999999997
1630,2021Q3,North America,Martinique,4204.400000000001
1631,2021Q3,North America,Mexico,2695.6
1632,2021Q3,North America,Montserrat,0.0
1633,2021Q3,North America,Nicaragua,2511.6
1634,2021Q3,North America,Panama,2732.4
1635,2021Q3,North America,Puerto Rico,3514.4
1636,2021Q3,North America,Saint Barthelemy,0.0
1637,2021Q3,North America,Saint Kitts and Nevis,0.0
1638,2021Q3,North America,Saint Lucia,3210.7999999999997
1639,2021Q3,North America,Saint Martin (French part),0.0
1640,2021Q3,North America,Saint Pierre and Miquelon,0.0
1641,2021Q3,North America,Saint Vincent and the Grenadines,2925.6
1642,2021Q3,North America,Sint Maarten (Dutch part),0.0
1643,2021Q3,North America,Trinidad and Tobago,3330.4
1644,2021Q3,North America,Turks and Caicos Islands,0.0
1645,2021Q3,North America,United States,3523.6
1646,2021Q3,North America,United States Virgin Islands,3882.4
1647,2021Q3,Oceania,American Samoa,0.0
1648,2021Q3,Oceania,Australia,3486.7999999999997
1649,2021Q3,Oceania,Cook Islands,0.0
1650,2021Q3,Oceania,Fiji,2631.2000000000003
1651,2021Q3,Oceania,French Polynesia,3008.4
1652,2021Q3,Oceania,Guam,2888.7999999999997
1653,2021Q3,Oceania,Kiribati,2134.4
1654,2021Q3,Oceania,Marshall Islands,0.0
1655,2021Q3,Oceania,Micronesia (country),2116.0
1656,2021Q3,Oceania,Nauru,0.0
1657,2021Q3,Oceania,New Caledonia,3072.7999999999997
1658,2021Q3,Oceania,New Zealand,3486.7999999999997
1659,2021Q3,Oceania,Niue,0.0
1660,2021Q3,Oceania,Northern Mariana Islands,0.0
1661,2021Q3,Oceania,Palau,0.0
1662,2021Q3,Oceania,Papua New Guinea,2079.2000000000003
1663,2021Q3,Oceania,Pitcairn,0.0
1664,2021Q3,Oceania,Samoa,2024.0
1665,2021Q3,Oceania,Solomon Islands,1913.6000000000001
1666,2021Q3,Oceania,Tokelau,0.0
1667,2021Q3,Oceania,Tonga,2051.6
1668,2021Q3,Oceania,Tuvalu,0.0
1669,2021Q3,Oceania,Vanuatu,2125.2000000000003
1670,2021Q3,Oceania,Wallis and Futuna,0.0
1671,2021Q3,South America,Argentina,2934.7999999999997
1672,2021Q3,South America,Bolivia,2336.7999999999997
1673,2021Q3,South America,Brazil,3082.0
1674,2021Q3,South America,Chile,3256.7999999999997
1675,2021Q3,South America,Colombia,2962.4
1676,2021Q3,South America,Ecuador,2585.2000000000003
1677,2021Q3,South America,Falkland Islands,0.0
1678,2021Q3,South America,French Guiana,2327.6
1679,2021Q3,South America,Guyana,2419.6
1680,2021Q3,South America,Paraguay,2438.0
1681,2021Q3,South America,Peru,2677.2000000000003
1682,2021Q3,South America,Suriname,2723.2000000000003
1683,2021Q3,South America,Uruguay,3275.2000000000003
1684,2021Q3,South America,Venezuela,2668.0
1685,2021Q4,Africa,Algeria,2677.2000000000003
1686,2021Q4,Africa,Angola,1545.6000000000001
1687,2021Q4,Africa,Benin,1729.6000000000001
1688,2021Q4,Africa,Botswana,2373.6
1689,2021Q4,Africa,Burkina Faso,1619.2
1690,2021Q4,Africa,Burundi,1610.0
1691,2021Q4,Africa,Cameroon,1729.6000000000001
1692,2021Q4,Africa,Cape Verde,2364.4
1693,2021Q4,Africa,Central African Republic,1683.6000000000001
1694,2021Q4,Africa,Chad,1536.3999999999999
1695,2021Q4,Africa,Comoros,1876.8
1696,2021Q4,Africa,Congo,1748.0
1697,2021Q4,Africa,Cote d'Ivoire,1720.3999999999999
1698,2021Q4,Africa,Democratic Republic of Congo,1564.0
1699,2021Q4,Africa,Djibouti,2336.7999999999997
1700,2021Q4,Africa,Egypt,2327.6
1701,2021Q4,Africa,Equatorial Guinea,2060.7999999999997
1702,2021Q4,Africa,Eritrea,1775.6000000000001
1703,2021Q4,Africa,Eswatini,1978.0
1704,2021Q4,Africa,Ethiopia,1821.6000000000001
1705,2021Q4,Africa,Gabon,2125.2000000000003
1706,2021Q4,Africa,Gambia,1610.0
1707,2021Q4,Africa,Ghana,1941.2
1708,2021Q4,Africa,Guinea,1748.0
1709,2021Q4,Africa,Guinea-Bissau,1784.8
1710,2021Q4,Africa,Kenya,1840.0
1711,2021Q4,Africa,Lesotho,2042.3999999999999
1712,2021Q4,Africa,Liberia,1766.3999999999999
1713,2021Q4,Africa,Libya,2668.0
1714,2021Q4,Africa,Madagascar,1803.2
1715,2021Q4,Africa,Malawi,1665.2
1716,2021Q4,Africa,Mali,1508.8
1717,2021Q4,Africa,Mauritania,1867.6000000000001
1718,2021Q4,Africa,Mauritius,3440.7999999999997
1719,2021Q4,Africa,Mayotte,1849.2
1720,2021Q4,Africa,Morocco,2723.2000000000003
1721,2021Q4,Africa,Mozambique,1628.3999999999999
1722,2021Q4,Africa,Namibia,2024.0
