,date,continent,location,handwashing_facilities
1808,2021Q4,Europe,France,0.0
1809,2021Q4,Europe,Germany,0.0
1810,2021Q4,Europe,Gibraltar,0.0
1811,2021Q4,Europe,Greece,0.0
1812,2021Q4,Europe,Guernsey,0.0
1813,2021Q4,Europe,Hungary,0.0
1814,2021Q4,Europe,Iceland,0.0
1815,2021Q4,Europe,Ireland,0.0
1816,2021Q4,Europe,Isle of Man,0.0
1817,2021Q4,Europe,Italy,0.0
1818,2021Q4,Europe,Jersey,0.0
1819,2021Q4,Europe,Kosovo,0.0
1820,2021Q4,Europe,Latvia,0.0
1821,2021Q4,Europe,Liechtenstein,0.0
1822,2021Q4,Europe,Lithuania,0.0
1823,2021Q4,Europe,Luxembourg,0.0
1824,2021Q4,Europe,Malta,0.0
1825,2021Q4,Europe,Moldova,8002.068
1826,2021Q4,Europe,Monaco,0.0
1827,2021Q4,Europe,Montenegro,0.0
1828,2021Q4,Europe,Netherlands,0.0
1829,2021Q4,Europe,North Macedonia,0.0
1830,2021Q4,Europe,Northern Ireland,0.0
1831,2021Q4,Europe,Norway,0.0
1832,2021Q4,Europe,Poland,0.0
1833,2021Q4,Europe,Portugal,0.0
1834,2021Q4,Europe,Romania,0.0
1835,2021Q4,Europe,Russia,0.0
1836,2021Q4,Europe,San Marino,0.0
1837,2021Q4,Europe,Scotland,0.0
1838,2021Q4,Europe,Serbia,8990.148
1839,2021Q4,Europe,Slovakia,0.0
1840,2021Q4,Europe,Slovenia,0.0
1841,2021Q4,Europe,Spain,0.0
1842,2021Q4,Europe,Sweden,0.0
1843,2021Q4,Europe,Switzerland,0.0
1844,2021Q4,Europe,Ukraine,0.0
1845,2021Q4,Europe,United Kingdom,0.0
1846,2021Q4,Europe,Vatican,0.0
1847,2021Q4,Europe,Wales,0.0
1848,2021Q4,North America,Anguilla,0.0
1849,2021Q4,North America,Antigua and Barbuda,0.0
1850,2021Q4,North America,Aruba,0.0
1851,2021Q4,North America,Bahamas,0.0
1852,2021Q4,North America,Barbados,8139.147999999999
1853,2021Q4,North America,Belize,8287.636
1854,2021Q4,North America,Bermuda,0.0
1855,2021Q4,North America,Bonaire Sint Eustatius and Saba,0.0
1856,2021Q4,North America,British Virgin Islands,0.0
1857,2021Q4,North America,Canada,0.0
1858,2021Q4,North America,Cayman Islands,0.0
1859,2021Q4,North America,Costa Rica,7713.371999999999
1860,2021Q4,North America,Cuba,7838.215999999999
1861,2021Q4,North America,Curacao,0.0
1862,2021Q4,North America,Dominica,0.0
1863,2021Q4,North America,Dominican Republic,5076.744000000001
1864,2021Q4,North America,El Salvador,8339.800000000001
1865,2021Q4,North America,Greenland,0.0
1866,2021Q4,North America,Grenada,0.0
1867,2021Q4,North America,Guadeloupe,0.0
1868,2021Q4,North America,Guatemala,7053.18
1869,2021Q4,North America,Haiti,2103.3959999999997
1870,2021Q4,North America,Honduras,7743.548
1871,2021Q4,North America,Jamaica,6111.099999999999
1872,2021Q4,North America,Martinique,0.0
1873,2021Q4,North America,Mexico,8081.923999999999
1874,2021Q4,North America,Montserrat,0.0
1875,2021Q4,North America,Nicaragua,0.0
1876,2021Q4,North America,Panama,0.0
1877,2021Q4,North America,Puerto Rico,0.0
1878,2021Q4,North America,Saint Barthelemy,0.0
1879,2021Q4,North America,Saint Kitts and Nevis,0.0
1880,2021Q4,North America,Saint Lucia,8022.584
1881,2021Q4,North America,Saint Martin (French part),0.0
1882,2021Q4,North America,Saint Pierre and Miquelon,0.0
1883,2021Q4,North America,Saint Vincent and the Grenadines,0.0
1884,2021Q4,North America,Sint Maarten (Dutch part),0.0
1885,2021Q4,North America,Trinidad and Tobago,8228.756
1886,2021Q4,North America,Turks and Caicos Islands,0.0
1887,2021Q4,North America,United States,0.0
1888,2021Q4,North America,United States Virgin Islands,0.0
1889,2021Q4,Oceania,American Samoa,0.0
1890,2021Q4,Oceania,Australia,0.0
1891,2021Q4,Oceania,Cook Islands,0.0
1892,2021Q4,Oceania,Fiji,0.0
1893,2021Q4,Oceania,French Polynesia,0.0
1894,2021Q4,Oceania,Guam,0.0
1895,2021Q4,Oceania,Kiribati,0.0
1896,2021Q4,Oceania,Marshall Islands,7590.183999999999
1897,2021Q4,Oceania,Micronesia (country),0.0
1898,2021Q4,Oceania,Nauru,0.0
1899,2021Q4,Oceania,New Caledonia,0.0
1900,2021Q4,Oceania,New Zealand,0.0
1901,2021Q4,Oceania,Niue,0.0
1902,2021Q4,Oceania,Northern Mariana Islands,0.0
1903,2021Q4,Oceania,Palau,0.0
1904,2021Q4,Oceania,Papua New Guinea,0.0
1905,2021Q4,Oceania,Pitcairn,0.0
1906,2021Q4,Oceania,Samoa,0.0
1907,2021Q4,Oceania,Solomon Islands,3301.88
1908,2021Q4,Oceania,Tokelau,0.0
1909,2021Q4,Oceania,Tonga,0.0
1910,2021Q4,Oceania,Tuvalu,0.0
1911,2021Q4,Oceania,Vanuatu,2319.228
1912,2021Q4,Oceania,Wallis and Futuna,0.0
1913,2021Q4,South America,Argentina,0.0
1914,2021Q4,South America,Bolivia,2335.236
1915,2021Q4,South America,Brazil,0.0
1916,2021Q4,South America,Chile,0.0
1917,2021Q4,South America,Colombia,6015.512
1918,2021Q4,South America,Ecuador,7418.42
1919,2021Q4,South America,Falkland Islands,0.0
1920,2021Q4,South America,French Guiana,0.0
1921,2021Q4,South America,Guyana,7098.628000000001
1922,2021Q4,South America,Paraguay,7323.384
1923,2021Q4,South America,Peru,0.0
1924,2021Q4,South America,Suriname,6235.668
1925,2021Q4,South America,Uruguay,0.0
1926,2021Q4,South America,Venezuela,0.0
1927,2022Q1,Africa,Algeria,7536.69
1928,2022Q1,Africa,Angola,2399.76
1929,2022Q1,Africa,Benin,993.15
1930,2022Q1,Africa,Botswana,0.0
1931,2022Q1,Africa,Burkina Faso,1068.93
1932,2022Q1,Africa,Burundi,552.96
1933,2022Q1,Africa,Cameroon,246.14999999999998
1934,2022Q1,Africa,Cape Verde,0.0
1935,2022Q1,Africa,Central African Republic,1494.2700000000002
1936,2022Q1,Africa,Chad,523.62
1937,2022Q1,Africa,Comoros,1401.66
1938,2022Q1,Africa,Congo,4316.76
1939,2022Q1,Africa,Cote d'Ivoire,1741.59
1940,2022Q1,Africa,Democratic Republic of Congo,402.48
1941,2022Q1,Africa,Djibouti,0.0
1942,2022Q1,Africa,Egypt,8084.43
1943,2022Q1,Africa,Equatorial Guinea,2217.6
1944,2022Q1,Africa,Eritrea,0.0
1945,2022Q1,Africa,Eswatini,2168.73
1946,2022Q1,Africa,Ethiopia,716.4
1947,2022Q1,Africa,Gabon,0.0
1948,2022Q1,Africa,Gambia,708.84
1949,2022Q1,Africa,Ghana,3694.2299999999996
1950,2022Q1,Africa,Guinea,1570.5
1951,2022Q1,Africa,Guinea-Bissau,576.27
1952,2022Q1,Africa,Kenya,2218.59
1953,2022Q1,Africa,Lesotho,190.53
1954,2022Q1,Africa,Liberia,106.92
1955,2022Q1,Africa,Libya,0.0
1956,2022Q1,Africa,Madagascar,4548.6
1957,2022Q1,Africa,Malawi,783.36
1958,2022Q1,Africa,Mali,4700.88
1959,2022Q1,Africa,Mauritania,1435.5
1960,2022Q1,Africa,Mauritius,0.0
1961,2022Q1,Africa,Mayotte,0.0
1962,2022Q1,Africa,Morocco,0.0
1963,2022Q1,Africa,Mozambique,1100.43
1964,2022Q1,Africa,Namibia,4014.0
1965,2022Q1,Africa,Niger,808.02
1966,2022Q1,Africa,Nigeria,3775.41
1967,2022Q1,Africa,Reunion,0.0
1968,2022Q1,Africa,Rwanda,415.53
1969,2022Q1,Africa,Saint Helena,0.0
1970,2022Q1,Africa,Sao Tome and Principe,3720.6000000000004
1971,2022Q1,Africa,Senegal,1877.3100000000002
1972,2022Q1,Africa,Seychelles,0.0
1973,2022Q1,Africa,Sierra Leone,1734.7499999999998
1974,2022Q1,Africa,Somalia,884.79
1975,2022Q1,Africa,South Africa,3959.3700000000003
1976,2022Q1,Africa,South Sudan,0.0
1977,2022Q1,Africa,Sudan,2109.33
1978,2022Q1,Africa,Tanzania,4315.77
1979,2022Q1,Africa,Togo,942.75
1980,2022Q1,Africa,Tunisia,7081.83
1981,2022Q1,Africa,Uganda,1909.98
1982,2022Q1,Africa,Zambia,1254.42
1983,2022Q1,Africa,Zimbabwe,3311.1899999999996
1984,2022Q1,Asia,Afghanistan,3397.1400000000003
1985,2022Q1,Asia,Armenia,8463.87
1986,2022Q1,Asia,Azerbaijan,7491.69
1987,2022Q1,Asia,Bahrain,0.0
1988,2022Q1,Asia,Bangladesh,3132.72
1989,2022Q1,Asia,Bhutan,7182.63
1990,2022Q1,Asia,Brunei,0.0
1991,2022Q1,Asia,Cambodia,5960.61
1992,2022Q1,Asia,China,0.0
1993,2022Q1,Asia,Georgia,0.0
1994,2022Q1,Asia,Hong Kong,0.0
1995,2022Q1,Asia,India,5359.5
1996,2022Q1,Asia,Indonesia,5778.36
1997,2022Q1,Asia,Iran,0.0
1998,2022Q1,Asia,Iraq,8511.84
1999,2022Q1,Asia,Israel,0.0
2000,2022Q1,Asia,Japan,0.0
2001,2022Q1,Asia,Jordan,0.0
2002,2022Q1,Asia,Kazakhstan,8909.91
2003,2022Q1,Asia,Kuwait,0.0
2004,2022Q1,Asia,Kyrgyzstan,8029.8
2005,2022Q1,Asia,Laos,4485.51
2006,2022Q1,Asia,Lebanon,0.0
2007,2022Q1,Asia,Macao,0.0
2008,2022Q1,Asia,Malaysia,0.0
2009,2022Q1,Asia,Maldives,8622.27
2010,2022Q1,Asia,Mongolia,6406.200000000001
2011,2022Q1,Asia,Myanmar,7135.830000000001
2012,2022Q1,Asia,Nepal,4300.38
2013,2022Q1,Asia,North Korea,0.0
2014,2022Q1,Asia,Northern Cyprus,0.0
2015,2022Q1,Asia,Oman,8766.0
2016,2022Q1,Asia,Pakistan,5364.63
2017,2022Q1,Asia,Palestine,0.0
2018,2022Q1,Asia,Philippines,7061.669999999999
2019,2022Q1,Asia,Qatar,0.0
2020,2022Q1,Asia,Saudi Arabia,0.0
2021,2022Q1,Asia,Singapore,0.0
2022,2022Q1,Asia,South Korea,0.0
2023,2022Q1,Asia,Sri Lanka,0.0
2024,2022Q1,Asia,Syria,6353.82
2025,2022Q1,Asia,Taiwan,0.0
2026,2022Q1,Asia,Tajikistan,6543.36
2027,2022Q1,Asia,Thailand,8160.3
2028,2022Q1,Asia,Timor,2536.02
2029,2022Q1,Asia,Turkey,0.0
2030,2022Q1,Asia,Turkmenistan,9000.0
2031,2022Q1,Asia,United Arab Emirates,0.0
2032,2022Q1,Asia,Uzbekistan,0.0
2033,2022Q1,Asia,Vietnam,7726.23
2034,2022Q1,Asia,Yemen,4458.78
2035,2022Q1,Europe,Albania,0.0
2036,2022Q1,Europe,Andorra,0.0
2037,2022Q1,Europe,Austria,0.0
2038,2022Q1,Europe,Belarus,0.0
2039,2022Q1,Europe,Belgium,0.0
2040,2022Q1,Europe,Bosnia and Herzegovina,8744.76
2041,2022Q1,Europe,Bulgaria,0.0
2042,2022Q1,Europe,Croatia,0.0
2043,2022Q1,Europe,Cyprus,0.0
2044,2022Q1,Europe,Czechia,0.0
2045,2022Q1,Europe,Denmark,0.0
2046,2022Q1,Europe,England,0.0
2047,2022Q1,Europe,Estonia,0.0
2048,2022Q1,Europe,Faeroe Islands,0.0
2049,2022Q1,Europe,Finland,0.0
2050,2022Q1,Europe,France,0.0
2051,2022Q1,Europe,Germany,0.0
2052,2022Q1,Europe,Gibraltar,0.0
2053,2022Q1,Europe,Greece,0.0
2054,2022Q1,Europe,Guernsey,0.0
2055,2022Q1,Europe,Hungary,0.0
2056,2022Q1,Europe,Iceland,0.0
2057,2022Q1,Europe,Ireland,0.0
2058,2022Q1,Europe,Isle of Man,0.0
2059,2022Q1,Europe,Italy,0.0
2060,2022Q1,Europe,Jersey,0.0
2061,2022Q1,Europe,Kosovo,0.0
2062,2022Q1,Europe,Latvia,0.0
2063,2022Q1,Europe,Liechtenstein,0.0
2064,2022Q1,Europe,Lithuania,0.0
2065,2022Q1,Europe,Luxembourg,0.0
2066,2022Q1,Europe,Malta,0.0
2067,2022Q1,Europe,Moldova,7828.11
2068,2022Q1,Europe,Monaco,0.0
2069,2022Q1,Europe,Montenegro,0.0
2070,2022Q1,Europe,Netherlands,0.0
2071,2022Q1,Europe,North Macedonia,0.0
2072,2022Q1,Europe,Northern Ireland,0.0
2073,2022Q1,Europe,Norway,0.0
2074,2022Q1,Europe,Poland,0.0
2075,2022Q1,Europe,Portugal,0.0
2076,2022Q1,Europe,Romania,0.0
2077,2022Q1,Europe,Russia,0.0
2078,2022Q1,Europe,San Marino,0.0
2079,2022Q1,Europe,Scotland,0.0
2080,2022Q1,Europe,Serbia,8794.71
2081,2022Q1,Europe,Slovakia,0.0
2082,2022Q1,Europe,Slovenia,0.0
2083,2022Q1,Europe,Spain,0.0
2084,2022Q1,Europe,Sweden,0.0
2085,2022Q1,Europe,Switzerland,0.0
2086,2022Q1,Europe,Ukraine,0.0
2087,2022Q1,Europe,United Kingdom,0.0
2088,2022Q1,Europe,Vatican,0.0
2089,2022Q1,Europe,Wales,0.0
2090,2022Q1,North America,Anguilla,0.0
2091,2022Q1,North America,Antigua and Barbuda,0.0
2092,2022Q1,North America,Aruba,0.0
2093,2022Q1,North America,Bahamas,0.0
2094,2022Q1,North America,Barbados,7962.209999999999
2095,2022Q1,North America,Belize,8107.47
2096,2022Q1,North America,Bermuda,0.0
2097,2022Q1,North America,Bonaire Sint Eustatius and Saba,0.0
2098,2022Q1,North America,British Virgin Islands,0.0
2099,2022Q1,North America,Canada,0.0
2100,2022Q1,North America,Cayman Islands,0.0
2101,2022Q1,North America,Costa Rica,7545.69
2102,2022Q1,North America,Cuba,7667.82
2103,2022Q1,North America,Curacao,0.0
2104,2022Q1,North America,Dominica,0.0
2105,2022Q1,North America,Dominican Republic,4966.38
2106,2022Q1,North America,El Salvador,8158.500000000001
2107,2022Q1,North America,Greenland,0.0
2108,2022Q1,North America,Grenada,0.0
2109,2022Q1,North America,Guadeloupe,0.0
2110,2022Q1,North America,Guatemala,6899.85
2111,2022Q1,North America,Haiti,2057.67
2112,2022Q1,North America,Honduras,7575.21
2113,2022Q1,North America,Jamaica,5978.25
2114,2022Q1,North America,Martinique,0.0
2115,2022Q1,North America,Mexico,7906.23
2116,2022Q1,North America,Montserrat,0.0
2117,2022Q1,North America,Nicaragua,0.0
2118,2022Q1,North America,Panama,0.0
2119,2022Q1,North America,Puerto Rico,0.0
2120,2022Q1,North America,Saint Barthelemy,0.0
2121,2022Q1,North America,Saint Kitts and Nevis,0.0
2122,2022Q1,North America,Saint Lucia,7848.18
2123,2022Q1,North America,Saint Martin (French part),0.0
2124,2022Q1,North America,Saint Pierre and Miquelon,0.0
2125,2022Q1,North America,Saint Vincent and the Grenadines,0.0
2126,2022Q1,North America,Sint Maarten (Dutch part),0.0
2127,2022Q1,North America,Trinidad and Tobago,8049.87
2128,2022Q1,North America,Turks and Caicos Islands,0.0
2129,2022Q1,North America,United States,0.0
2130,2022Q1,North America,United States Virgin Islands,0.0
2131,2022Q1,Oceania,American Samoa,0.0
2132,2022Q1,Oceania,Australia,0.0
2133,2022Q1,Oceania,Cook Islands,0.0
2134,2022Q1,Oceania,Fiji,0.0
2135,2022Q1,Oceania,French Polynesia,0.0
2136,2022Q1,Oceania,Guam,0.0
2137,2022Q1,Oceania,Kiribati,0.0
2138,2022Q1,Oceania,Marshall Islands,7425.179999999999
2139,2022Q1,Oceania,Micronesia (country),0.0
2140,2022Q1,Oceania,Nauru,0.0
2141,2022Q1,Oceania,New Caledonia,0.0
2142,2022Q1,Oceania,New Zealand,0.0
2143,2022Q1,Oceania,Niue,0.0
2144,2022Q1,Oceania,Northern Mariana Islands,0.0
2145,2022Q1,Oceania,Palau,0.0
2146,2022Q1,Oceania,Papua New Guinea,0.0
2147,2022Q1,Oceania,Pitcairn,0.0
2148,2022Q1,Oceania,Samoa,0.0
2149,2022Q1,Oceania,Solomon Islands,3230.1
2150,2022Q1,Oceania,Tokelau,0.0
2151,2022Q1,Oceania,Tonga,0.0
2152,2022Q1,Oceania,Tuvalu,0.0
2153,2022Q1,Oceania,Vanuatu,2268.81
2154,2022Q1,Oceania,Wallis and Futuna,0.0
2155,2022Q1,South America,Argentina,0.0
2156,2022Q1,South America,Bolivia,2284.47
2157,2022Q1,South America,Brazil,0.0
2158,2022Q1,South America,Chile,0.0
2159,2022Q1,South America,Colombia,5884.74
2160,2022Q1,South America,Ecuador,7257.150000000001
2161,2022Q1,South America,Falkland Islands,0.0
2162,2022Q1,South America,French Guiana,0.0
2163,2022Q1,South America,Guyana,6944.31
2164,2022Q1,South America,Paraguay,7164.18
2165,2022Q1,South America,Peru,0.0
2166,2022Q1,South America,Suriname,6100.11
2167,2022Q1,South America,Uruguay,0.0
2168,2022Q1,South America,Venezuela,0.0
2169,2022Q2,Africa,Algeria,7620.431
2170,2022Q2,Africa,Angola,2426.424
2171,2022Q2,Africa,Benin,1004.1850000000001
2172,2022Q2,Africa,Botswana,0.0
2173,2022Q2,Africa,Burkina Faso,1080.807
2174,2022Q2,Africa,Burundi,559.104
2175,2022Q2,Africa,Cameroon,248.885
2176,2022Q2,Africa,Cape Verde,0.0
2177,2022Q2,Africa,Central African Republic,1510.873
2178,2022Q2,Africa,Chad,529.438
2179,2022Q2,Africa,Comoros,1417.234
2180,2022Q2,Africa,Congo,4364.724
2181,2022Q2,Africa,Cote d'Ivoire,1760.9409999999998
2182,2022Q2,Africa,Democratic Republic of Congo,406.95200000000006
2183,2022Q2,Africa,Djibouti,0.0
2184,2022Q2,Africa,Egypt,8174.257
2185,2022Q2,Africa,Equatorial Guinea,2242.2400000000002
2186,2022Q2,Africa,Eritrea,0.0
2187,2022Q2,Africa,Eswatini,2192.827
2188,2022Q2,Africa,Ethiopia,724.36
2189,2022Q2,Africa,Gabon,0.0
2190,2022Q2,Africa,Gambia,716.716
2191,2022Q2,Africa,Ghana,3735.2769999999996
2192,2022Q2,Africa,Guinea,1587.95
2193,2022Q2,Africa,Guinea-Bissau,582.673
2194,2022Q2,Africa,Kenya,2243.241
2195,2022Q2,Africa,Lesotho,192.647
2196,2022Q2,Africa,Liberia,108.10799999999999
2197,2022Q2,Africa,Libya,0.0
2198,2022Q2,Africa,Madagascar,4599.14
2199,2022Q2,Africa,Malawi,792.0640000000001
2200,2022Q2,Africa,Mali,4753.112
2201,2022Q2,Africa,Mauritania,1451.45
2202,2022Q2,Africa,Mauritius,0.0
2203,2022Q2,Africa,Mayotte,0.0
2204,2022Q2,Africa,Morocco,0.0
2205,2022Q2,Africa,Mozambique,1112.657
2206,2022Q2,Africa,Namibia,4058.6
2207,2022Q2,Africa,Niger,816.9979999999999
2208,2022Q2,Africa,Nigeria,3817.359
2209,2022Q2,Africa,Reunion,0.0
2210,2022Q2,Africa,Rwanda,420.147
2211,2022Q2,Africa,Saint Helena,0.0
2212,2022Q2,Africa,Sao Tome and Principe,3761.9400000000005
2213,2022Q2,Africa,Senegal,1898.169
2214,2022Q2,Africa,Seychelles,0.0
2215,2022Q2,Africa,Sierra Leone,1754.0249999999999
2216,2022Q2,Africa,Somalia,894.621
2217,2022Q2,Africa,South Africa,4003.3630000000003
2218,2022Q2,Africa,South Sudan,0.0
2219,2022Q2,Africa,Sudan,2132.7670000000003
2220,2022Q2,Africa,Tanzania,4363.723
2221,2022Q2,Africa,Togo,953.225
2222,2022Q2,Africa,Tunisia,7160.517
2223,2022Q2,Africa,Uganda,1931.2020000000002
2224,2022Q2,Africa,Western Sahara,0.0
2225,2022Q2,Africa,Zambia,1268.358
2226,2022Q2,Africa,Zimbabwe,3347.9809999999998
2227,2022Q2,Asia,Afghanistan,3434.8860000000004
2228,2022Q2,Asia,Armenia,8557.913
2229,2022Q2,Asia,Azerbaijan,7574.931
2230,2022Q2,Asia,Bahrain,0.0
2231,2022Q2,Asia,Bangladesh,3167.528
2232,2022Q2,Asia,Bhutan,7262.437
2233,2022Q2,Asia,Brunei,0.0
2234,2022Q2,Asia,Cambodia,6026.839
2235,2022Q2,Asia,China,0.0
2236,2022Q2,Asia,Georgia,0.0
2237,2022Q2,Asia,Hong Kong,0.0
2238,2022Q2,Asia,India,5419.05
2239,2022Q2,Asia,Indonesia,5842.563999999999
2240,2022Q2,Asia,Iran,0.0
2241,2022Q2,Asia,Iraq,8606.416
2242,2022Q2,Asia,Israel,0.0
2243,2022Q2,Asia,Japan,0.0
2244,2022Q2,Asia,Jordan,0.0
2245,2022Q2,Asia,Kazakhstan,9008.909
2246,2022Q2,Asia,Kuwait,0.0
2247,2022Q2,Asia,Kyrgyzstan,8119.0199999999995
2248,2022Q2,Asia,Laos,4535.349
2249,2022Q2,Asia,Lebanon,0.0
2250,2022Q2,Asia,Macao,0.0
2251,2022Q2,Asia,Malaysia,0.0
2252,2022Q2,Asia,Maldives,8718.073
2253,2022Q2,Asia,Mongolia,6477.380000000001
2254,2022Q2,Asia,Myanmar,7215.117
2255,2022Q2,Asia,Nepal,4348.161999999999
2256,2022Q2,Asia,North Korea,0.0
2257,2022Q2,Asia,Northern Cyprus,0.0
2258,2022Q2,Asia,Oman,8863.4
2259,2022Q2,Asia,Pakistan,5424.237
2260,2022Q2,Asia,Palestine,0.0
2261,2022Q2,Asia,Philippines,7140.133
2262,2022Q2,Asia,Qatar,0.0
2263,2022Q2,Asia,Saudi Arabia,0.0
2264,2022Q2,Asia,Singapore,0.0
2265,2022Q2,Asia,South Korea,0.0
2266,2022Q2,Asia,Sri Lanka,0.0
2267,2022Q2,Asia,Syria,6424.418
2268,2022Q2,Asia,Taiwan,0.0
2269,2022Q2,Asia,Tajikistan,6616.063999999999
2270,2022Q2,Asia,Thailand,8250.97
2271,2022Q2,Asia,Timor,2564.198
2272,2022Q2,Asia,Turkey,0.0
2273,2022Q2,Asia,Turkmenistan,9100.0
2274,2022Q2,Asia,United Arab Emirates,0.0
2275,2022Q2,Asia,Uzbekistan,0.0
2276,2022Q2,Asia,Vietnam,7812.076999999999
2277,2022Q2,Asia,Yemen,4508.322
2278,2022Q2,Europe,Albania,0.0
2279,2022Q2,Europe,Andorra,0.0
2280,2022Q2,Europe,Austria,0.0
2281,2022Q2,Europe,Belarus,0.0
2282,2022Q2,Europe,Belgium,0.0
2283,2022Q2,Europe,Bosnia and Herzegovina,8841.924
2284,2022Q2,Europe,Bulgaria,0.0
2285,2022Q2,Europe,Croatia,0.0
2286,2022Q2,Europe,Cyprus,0.0
2287,2022Q2,Europe,Czechia,0.0
2288,2022Q2,Europe,Denmark,0.0
2289,2022Q2,Europe,England,0.0
2290,2022Q2,Europe,Estonia,0.0
2291,2022Q2,Europe,Faeroe Islands,0.0
2292,2022Q2,Europe,Finland,0.0
2293,2022Q2,Europe,France,0.0
2294,2022Q2,Europe,Germany,0.0
2295,2022Q2,Europe,Gibraltar,0.0
2296,2022Q2,Europe,Greece,0.0
2297,2022Q2,Europe,Guernsey,0.0
2298,2022Q2,Europe,Hungary,0.0
2299,2022Q2,Europe,Iceland,0.0
2300,2022Q2,Europe,Ireland,0.0
2301,2022Q2,Europe,Isle of Man,0.0
2302,2022Q2,Europe,Italy,0.0
2303,2022Q2,Europe,Jersey,0.0
2304,2022Q2,Europe,Kosovo,0.0
2305,2022Q2,Europe,Latvia,0.0
2306,2022Q2,Europe,Liechtenstein,0.0
2307,2022Q2,Europe,Lithuania,0.0
2308,2022Q2,Europe,Luxembourg,0.0
2309,2022Q2,Europe,Malta,0.0
2310,2022Q2,Europe,Moldova,7915.089
2311,2022Q2,Europe,Monaco,0.0
2312,2022Q2,Europe,Montenegro,0.0
2313,2022Q2,Europe,Netherlands,0.0
2314,2022Q2,Europe,North Macedonia,0.0
2315,2022Q2,Europe,Northern Ireland,0.0
2316,2022Q2,Europe,Norway,0.0
2317,2022Q2,Europe,Poland,0.0
2318,2022Q2,Europe,Portugal,0.0
2319,2022Q2,Europe,Romania,0.0
2320,2022Q2,Europe,Russia,0.0
2321,2022Q2,Europe,San Marino,0.0
2322,2022Q2,Europe,Scotland,0.0
2323,2022Q2,Europe,Serbia,8892.429
2324,2022Q2,Europe,Slovakia,0.0
2325,2022Q2,Europe,Slovenia,0.0
2326,2022Q2,Europe,Spain,0.0
2327,2022Q2,Europe,Sweden,0.0
2328,2022Q2,Europe,Switzerland,0.0
2329,2022Q2,Europe,Ukraine,0.0
2330,2022Q2,Europe,United Kingdom,0.0
2331,2022Q2,Europe,Vatican,0.0
2332,2022Q2,Europe,Wales,0.0
2333,2022Q2,North America,Anguilla,0.0
2334,2022Q2,North America,Antigua and Barbuda,0.0
2335,2022Q2,North America,Aruba,0.0
2336,2022Q2,North America,Bahamas,0.0
2337,2022Q2,North America,Barbados,8050.678999999999
2338,2022Q2,North America,Belize,8197.553
2339,2022Q2,North America,Bermuda,0.0
2340,2022Q2,North America,Bonaire Sint Eustatius and Saba,0.0
2341,2022Q2,North America,British Virgin Islands,0.0
2342,2022Q2,North America,Canada,0.0
2343,2022Q2,North America,Cayman Islands,0.0
2344,2022Q2,North America,Costa Rica,7629.530999999999
2345,2022Q2,North America,Cuba,7753.017999999999
2346,2022Q2,North America,Curacao,0.0
2347,2022Q2,North America,Dominica,0.0
2348,2022Q2,North America,Dominican Republic,5021.562
2349,2022Q2,North America,El Salvador,8249.15
2350,2022Q2,North America,Greenland,0.0
2351,2022Q2,North America,Grenada,0.0
2352,2022Q2,North America,Guadeloupe,0.0
2353,2022Q2,North America,Guatemala,6976.515
2354,2022Q2,North America,Haiti,2080.533
2355,2022Q2,North America,Honduras,7659.379
2356,2022Q2,North America,Jamaica,6044.675
2357,2022Q2,North America,Martinique,0.0
2358,2022Q2,North America,Mexico,7994.076999999999
2359,2022Q2,North America,Montserrat,0.0
2360,2022Q2,North America,Nicaragua,0.0
2361,2022Q2,North America,Panama,0.0
2362,2022Q2,North America,Puerto Rico,0.0
2363,2022Q2,North America,Saint Barthelemy,0.0
2364,2022Q2,North America,Saint Kitts and Nevis,0.0
2365,2022Q2,North America,Saint Lucia,7935.382
2366,2022Q2,North America,Saint Martin (French part),0.0
2367,2022Q2,North America,Saint Pierre and Miquelon,0.0
2368,2022Q2,North America,Saint Vincent and the Grenadines,0.0
2369,2022Q2,North America,Sint Maarten (Dutch part),0.0
2370,2022Q2,North America,Trinidad and Tobago,8139.313
2371,2022Q2,North America,Turks and Caicos Islands,0.0
2372,2022Q2,North America,United States,0.0
2373,2022Q2,North America,United States Virgin Islands,0.0
2374,2022Q2,Oceania,American Samoa,0.0
2375,2022Q2,Oceania,Australia,0.0
2376,2022Q2,Oceania,Cook Islands,0.0
2377,2022Q2,Oceania,Fiji,0.0
2378,2022Q2,Oceania,French Polynesia,0.0
2379,2022Q2,Oceania,Guam,0.0
2380,2022Q2,Oceania,Kiribati,0.0
2381,2022Q2,Oceania,Marshall Islands,7507.682
2382,2022Q2,Oceania,Micronesia (country),0.0
2383,2022Q2,Oceania,Nauru,0.0
2384,2022Q2,Oceania,New Caledonia,0.0
2385,2022Q2,Oceania,New Zealand,0.0
2386,2022Q2,Oceania,Niue,0.0
2387,2022Q2,Oceania,Northern Mariana Islands,0.0
2388,2022Q2,Oceania,Palau,0.0
2389,2022Q2,Oceania,Papua New Guinea,0.0
2390,2022Q2,Oceania,Pitcairn,0.0
2391,2022Q2,Oceania,Samoa,0.0
2392,2022Q2,Oceania,Solomon Islands,3265.9900000000002
2393,2022Q2,Oceania,Tokelau,0.0
2394,2022Q2,Oceania,Tonga,0.0
2395,2022Q2,Oceania,Tuvalu,0.0
2396,2022Q2,Oceania,Vanuatu,2294.019
2397,2022Q2,Oceania,Wallis and Futuna,0.0
2398,2022Q2,South America,Argentina,0.0
