,date,continent,location,gdp_per_capita
1731,2021Q4,Africa,Sierra Leone,127907.59999999999
1732,2021Q4,Africa,Somalia,0.0
1733,2021Q4,Africa,South Africa,1131128.592
1734,2021Q4,Africa,South Sudan,144429.696
1735,2021Q4,Africa,Sudan,410918.644
1736,2021Q4,Africa,Tanzania,246863.968
1737,2021Q4,Africa,Togo,131542.796
1738,2021Q4,Africa,Tunisia,998135.324
1739,2021Q4,Africa,Uganda,156189.04400000002
1740,2021Q4,Africa,Zambia,339411.092
1741,2021Q4,Africa,Zimbabwe,174779.30000000002
1742,2021Q4,Asia,Afghanistan,165966.804
1743,2021Q4,Asia,Armenia,808457.36
1744,2021Q4,Asia,Azerbaijan,1457962.548
1745,2021Q4,Asia,Bahrain,3982744.8600000003
1746,2021Q4,Asia,Bangladesh,324206.528
1747,2021Q4,Asia,Bhutan,801190.924
1748,2021Q4,Asia,Brunei,6606451.092
1749,2021Q4,Asia,Cambodia,335346.44
1750,2021Q4,Asia,China,1408401.504
1751,2021Q4,Asia,Georgia,896547.2679999999
1752,2021Q4,Asia,Hong Kong,5157052.64
1753,2021Q4,Asia,India,591254.008
1754,2021Q4,Asia,Indonesia,1029364.4480000001
1755,2021Q4,Asia,Iran,1755601.0399999998
1756,2021Q4,Asia,Iraq,1441086.712
1757,2021Q4,Asia,Israel,3048173.44
1758,2021Q4,Asia,Japan,3588204.516
1759,2021Q4,Asia,Jordan,767049.08
1760,2021Q4,Asia,Kazakhstan,2213114.096
1761,2021Q4,Asia,Kuwait,6028809.404
1762,2021Q4,Asia,Kyrgyzstan,312199.608
1763,2021Q4,Asia,Laos,588557.12
1764,2021Q4,Asia,Lebanon,1229815.98
1765,2021Q4,Asia,Macao,9647290.292
1766,2021Q4,Asia,Malaysia,2466351.088
1767,2021Q4,Asia,Maldives,1396892.672
1768,2021Q4,Asia,Mongolia,1089357.832
1769,2021Q4,Asia,Myanmar,514426.924
1770,2021Q4,Asia,Nepal,224737.968
1771,2021Q4,Asia,North Korea,0.0
1772,2021Q4,Asia,Northern Cyprus,0.0
1773,2021Q4,Asia,Oman,3492385.228
1774,2021Q4,Asia,Pakistan,463193.13599999994
1775,2021Q4,Asia,Palestine,409390.61600000004
1776,2021Q4,Asia,Philippines,699125.296
1777,2021Q4,Asia,Qatar,10758075.200000001
1778,2021Q4,Asia,Saudi Arabia,4512177.812
1779,2021Q4,Asia,Singapore,7869255.2360000005
1780,2021Q4,Asia,South Korea,3306330.4080000003
1781,2021Q4,Asia,Sri Lanka,1073555.084
1782,2021Q4,Asia,Syria,0.0
1783,2021Q4,Asia,Taiwan,0.0
1784,2021Q4,Asia,Tajikistan,266515.996
1785,2021Q4,Asia,Thailand,1497545.732
1786,2021Q4,Asia,Timor,604449.384
1787,2021Q4,Asia,Turkey,2311899.372
1788,2021Q4,Asia,Turkmenistan,1507790.1160000002
1789,2021Q4,Asia,United Arab Emirates,6191000.436
1790,2021Q4,Asia,Uzbekistan,575285.568
1791,2021Q4,Asia,Vietnam,567813.328
1792,2021Q4,Asia,Yemen,136081.524
1793,2021Q4,Europe,Albania,1085915.652
1794,2021Q4,Europe,Andorra,0.0
1795,2021Q4,Europe,Austria,4180175.112
1796,2021Q4,Europe,Belarus,1579452.9640000002
1797,2021Q4,Europe,Belgium,3924588.992
1798,2021Q4,Europe,Bosnia and Herzegovina,1077678.34
1799,2021Q4,Europe,Bulgaria,1707824.244
1800,2021Q4,Europe,Croatia,2085621.3239999998
1801,2021Q4,Europe,Cyprus,2982192.1440000003
1802,2021Q4,Europe,Czechia,2999743.352
1803,2021Q4,Europe,Denmark,4294791.38
1804,2021Q4,Europe,England,0.0
1805,2021Q4,Europe,Estonia,2712275.184
1806,2021Q4,Europe,Faeroe Islands,0.0
1807,2021Q4,Europe,Finland,3733886.332
1808,2021Q4,Europe,France,3551721.7320000003
1809,2021Q4,Europe,Germany,4161090.54
1810,2021Q4,Europe,Gibraltar,0.0
1811,2021Q4,Europe,Greece,2260843.1440000003
1812,2021Q4,Europe,Guernsey,0.0
1813,2021Q4,Europe,Hungary,2463535.612
1814,2021Q4,Europe,Iceland,4276432.136
1815,2021Q4,Europe,Ireland,6194846.956
1816,2021Q4,Europe,Isle of Man,0.0
1817,2021Q4,Europe,Italy,3240247.728
1818,2021Q4,Europe,Jersey,0.0
1819,2021Q4,Europe,Kosovo,901216.7280000001
1820,2021Q4,Europe,Latvia,2305873.832
1821,2021Q4,Europe,Liechtenstein,0.0
1822,2021Q4,Europe,Lithuania,2716232.38
1823,2021Q4,Europe,Luxembourg,8673572.78
1824,2021Q4,Europe,Malta,3359225.7159999995
1825,2021Q4,Europe,Moldova,477477.424
1826,2021Q4,Europe,Monaco,0.0
1827,2021Q4,Europe,Montenegro,1509654.496
1828,2021Q4,Europe,Netherlands,4459474.14
1829,2021Q4,Europe,North Macedonia,1206231.688
1830,2021Q4,Europe,Northern Ireland,0.0
1831,2021Q4,Europe,Norway,5961605.244
1832,2021Q4,Europe,Poland,2503912.94
1833,2021Q4,Europe,Portugal,2570194.432
1834,2021Q4,Europe,Romania,2144814.308
1835,2021Q4,Europe,Russia,2278467.768
1836,2021Q4,Europe,San Marino,5231255.24
1837,2021Q4,Europe,Scotland,0.0
1838,2021Q4,Europe,Serbia,1292497.052
1839,2021Q4,Europe,Slovakia,2774273.9839999997
1840,2021Q4,Europe,Slovenia,2888877.28
1841,2021Q4,Europe,Spain,3153057.12
1842,2021Q4,Europe,Sweden,4319334.036
1843,2021Q4,Europe,Switzerland,5281735.272
1844,2021Q4,Europe,Ukraine,726284.156
1845,2021Q4,Europe,United Kingdom,3657298.448
1846,2021Q4,Europe,Vatican,0.0
1847,2021Q4,Europe,Wales,0.0
1848,2021Q4,North America,Anguilla,0.0
1849,2021Q4,North America,Antigua and Barbuda,1977166.756
1850,2021Q4,North America,Aruba,3309587.8520000004
1851,2021Q4,North America,Bahamas,2550041.924
1852,2021Q4,North America,Barbados,1561982.256
1853,2021Q4,North America,Belize,719841.304
1854,2021Q4,North America,Bermuda,4661576.98
1855,2021Q4,North America,Bonaire Sint Eustatius and Saba,0.0
1856,2021Q4,North America,British Virgin Islands,0.0
1857,2021Q4,North America,Canada,4049618.372
1858,2021Q4,North America,Cayman Islands,4591078.6680000005
1859,2021Q4,North America,Costa Rica,1428299.54
1860,2021Q4,North America,Cuba,0.0
1861,2021Q4,North America,Curacao,0.0
1862,2021Q4,North America,Dominica,889949.764
1863,2021Q4,North America,Dominican Republic,1343279.212
1864,2021Q4,North America,El Salvador,670906.1359999999
1865,2021Q4,North America,Greenland,0.0
1866,2021Q4,North America,Grenada,1250636.6840000001
1867,2021Q4,North America,Guadeloupe,0.0
1868,2021Q4,North America,Guatemala,682990.336
1869,2021Q4,North America,Haiti,152091.916
1870,2021Q4,North America,Honduras,417845.14
1871,2021Q4,North America,Jamaica,753808.532
1872,2021Q4,North America,Martinique,0.0
1873,2021Q4,North America,Mexico,1594955.148
1874,2021Q4,North America,Montserrat,0.0
1875,2021Q4,North America,Nicaragua,489572.84800000006
1876,2021Q4,North America,Panama,2048567.404
1877,2021Q4,North America,Puerto Rico,3224109.6399999997
1878,2021Q4,North America,Saint Barthelemy,0.0
1879,2021Q4,North America,Saint Kitts and Nevis,2268203.42
1880,2021Q4,North America,Saint Lucia,1191569.188
1881,2021Q4,North America,Saint Martin (French part),0.0
1882,2021Q4,North America,Saint Pierre and Miquelon,0.0
1883,2021Q4,North America,Saint Vincent and the Grenadines,986897.432
1884,2021Q4,North America,Sint Maarten (Dutch part),3342105.3440000005
1885,2021Q4,North America,Trinidad and Tobago,2646202.532
1886,2021Q4,North America,Turks and Caicos Islands,0.0
1887,2021Q4,North America,United States,4988741.032000001
1888,2021Q4,North America,United States Virgin Islands,0.0
1889,2021Q4,Oceania,American Samoa,0.0
1890,2021Q4,Oceania,Australia,4107681.32
1891,2021Q4,Oceania,Cook Islands,0.0
1892,2021Q4,Oceania,Fiji,800673.7000000001
1893,2021Q4,Oceania,French Polynesia,0.0
1894,2021Q4,Oceania,Guam,0.0
1895,2021Q4,Oceania,Kiribati,182264.144
1896,2021Q4,Oceania,Marshall Islands,351366.58400000003
1897,2021Q4,Oceania,Micronesia (country),303550.68799999997
1898,2021Q4,Oceania,Nauru,1186398.42
1899,2021Q4,Oceania,New Caledonia,0.0
1900,2021Q4,Oceania,New Zealand,3319897.556
1901,2021Q4,Oceania,Niue,0.0
1902,2021Q4,Oceania,Northern Mariana Islands,0.0
1903,2021Q4,Oceania,Palau,1218117.26
1904,2021Q4,Oceania,Papua New Guinea,351733.848
1905,2021Q4,Oceania,Pitcairn,0.0
1906,2021Q4,Oceania,Samoa,553983.244
1907,2021Q4,Oceania,Solomon Islands,202944.91599999997
1908,2021Q4,Oceania,Tokelau,0.0
1909,2021Q4,Oceania,Tonga,499157.132
1910,2021Q4,Oceania,Tuvalu,328909.56799999997
1911,2021Q4,Oceania,Vanuatu,268815.628
1912,2021Q4,Oceania,Wallis and Futuna,0.0
1913,2021Q4,South America,Argentina,1741919.444
1914,2021Q4,South America,Bolivia,633496.2679999999
1915,2021Q4,South America,Brazil,1297517.584
1916,2021Q4,South America,Chile,2094567.404
1917,2021Q4,South America,Colombia,1219455.308
1918,2021Q4,South America,Ecuador,973538.112
1919,2021Q4,South America,Falkland Islands,0.0
1920,2021Q4,South America,French Guiana,0.0
1921,2021Q4,South America,Guyana,684024.3239999999
1922,2021Q4,South America,Paraguay,812084.92
1923,2021Q4,South America,Peru,1125776.952
1924,2021Q4,South America,Suriname,1266574.948
1925,2021Q4,South America,Uruguay,1890729.628
1926,2021Q4,South America,Venezuela,1540542.024
1927,2022Q1,Africa,Algeria,1252245.51
1928,2022Q1,Africa,Angola,523754.55
1929,2022Q1,Africa,Benin,185781.24
1930,2022Q1,Africa,Botswana,1422663.66
1931,2022Q1,Africa,Burkina Faso,153279.18000000002
1932,2022Q1,Africa,Burundi,63200.25
1933,2022Q1,Africa,Cameroon,302843.33999999997
1934,2022Q1,Africa,Cape Verde,560029.86
1935,2022Q1,Africa,Central African Republic,59511.6
1936,2022Q1,Africa,Chad,159133.77
1937,2022Q1,Africa,Comoros,127250.1
1938,2022Q1,Africa,Congo,439326.54
1939,2022Q1,Africa,Cote d'Ivoire,324090.54
1940,2022Q1,Africa,Democratic Republic of Congo,72731.97
1941,2022Q1,Africa,Djibouti,243486.54
1942,2022Q1,Africa,Egypt,949518.54
1943,2022Q1,Africa,Equatorial Guinea,2034438.57
1944,2022Q1,Africa,Eritrea,135941.31
1945,2022Q1,Africa,Eswatini,696507.75
1946,2022Q1,Africa,Ethiopia,155693.43
1947,2022Q1,Africa,Gabon,1490617.17
1948,2022Q1,Africa,Gambia,140559.03
1949,2022Q1,Africa,Ghana,380486.7
1950,2022Q1,Africa,Guinea,179903.34
1951,2022Q1,Africa,Guinea-Bissau,139380.75
1952,2022Q1,Africa,Kenya,269372.51999999996
1953,2022Q1,Africa,Lesotho,256603.77
1954,2022Q1,Africa,Liberia,67750.92
1955,2022Q1,Africa,Libya,1609335.8099999998
1956,2022Q1,Africa,Madagascar,127479.6
1957,2022Q1,Africa,Malawi,98553.78
1958,2022Q1,Africa,Mali,181287.54
1959,2022Q1,Africa,Mauritania,323786.97
1960,2022Q1,Africa,Mauritius,1826347.0499999998
1961,2022Q1,Africa,Mayotte,0.0
1962,2022Q1,Africa,Morocco,673651.17
1963,2022Q1,Africa,Mozambique,102249.27
1964,2022Q1,Africa,Namibia,858762.7200000001
1965,2022Q1,Africa,Niger,83340.0
1966,2022Q1,Africa,Nigeria,480460.86
1967,2022Q1,Africa,Reunion,0.0
1968,2022Q1,Africa,Rwanda,166878.99
1969,2022Q1,Africa,Saint Helena,0.0
1970,2022Q1,Africa,Sao Tome and Principe,274744.26
1971,2022Q1,Africa,Senegal,222352.19999999998
1972,2022Q1,Africa,Seychelles,2374405.83
1973,2022Q1,Africa,Sierra Leone,125127.0
1974,2022Q1,Africa,Somalia,0.0
1975,2022Q1,Africa,South Africa,1106538.84
1976,2022Q1,Africa,South Sudan,141289.91999999998
1977,2022Q1,Africa,Sudan,401985.62999999995
1978,2022Q1,Africa,Tanzania,241497.36000000002
1979,2022Q1,Africa,Togo,128683.17000000001
1980,2022Q1,Africa,Tunisia,976436.7300000001
1981,2022Q1,Africa,Uganda,152793.63
1982,2022Q1,Africa,Zambia,332032.59
1983,2022Q1,Africa,Zimbabwe,170979.75
1984,2022Q1,Asia,Afghanistan,162358.83000000002
1985,2022Q1,Asia,Armenia,790882.2
1986,2022Q1,Asia,Azerbaijan,1426267.71
1987,2022Q1,Asia,Bahrain,3896163.45
1988,2022Q1,Asia,Bangladesh,317158.56
1989,2022Q1,Asia,Bhutan,783773.73
1990,2022Q1,Asia,Brunei,6462832.590000001
1991,2022Q1,Asia,Cambodia,328056.3
1992,2022Q1,Asia,China,1377784.08
1993,2022Q1,Asia,Georgia,877057.11
1994,2022Q1,Asia,Hong Kong,5044942.8
1995,2022Q1,Asia,India,578400.66
1996,2022Q1,Asia,Indonesia,1006986.9600000001
1997,2022Q1,Asia,Iran,1717435.7999999998
1998,2022Q1,Asia,Iraq,1409758.74
1999,2022Q1,Asia,Israel,2981908.8
2000,2022Q1,Asia,Japan,3510200.07
2001,2022Q1,Asia,Jordan,750374.1
2002,2022Q1,Asia,Kazakhstan,2165002.92
2003,2022Q1,Asia,Kuwait,5897748.33
2004,2022Q1,Asia,Kyrgyzstan,305412.66000000003
2005,2022Q1,Asia,Laos,575762.4
2006,2022Q1,Asia,Lebanon,1203080.85
2007,2022Q1,Asia,Macao,9437566.59
2008,2022Q1,Asia,Malaysia,2412734.7600000002
2009,2022Q1,Asia,Maldives,1366525.44
2010,2022Q1,Asia,Mongolia,1065676.14
2011,2022Q1,Asia,Myanmar,503243.73
2012,2022Q1,Asia,Nepal,219852.36000000002
2013,2022Q1,Asia,North Korea,0.0
2014,2022Q1,Asia,Northern Cyprus,0.0
2015,2022Q1,Asia,Oman,3416463.81
2016,2022Q1,Asia,Pakistan,453123.72
2017,2022Q1,Asia,Palestine,400490.82
2018,2022Q1,Asia,Philippines,683926.92
2019,2022Q1,Asia,Qatar,10524204.0
2020,2022Q1,Asia,Saudi Arabia,4414086.99
2021,2022Q1,Asia,Singapore,7698184.47
2022,2022Q1,Asia,South Korea,3234453.66
2023,2022Q1,Asia,Sri Lanka,1050216.93
2024,2022Q1,Asia,Syria,0.0
2025,2022Q1,Asia,Taiwan,0.0
2026,2022Q1,Asia,Tajikistan,260722.17
2027,2022Q1,Asia,Thailand,1464990.3900000001
2028,2022Q1,Asia,Timor,591309.1799999999
2029,2022Q1,Asia,Turkey,2261640.69
2030,2022Q1,Asia,Turkmenistan,1475012.07
2031,2022Q1,Asia,United Arab Emirates,6056413.47
2032,2022Q1,Asia,Uzbekistan,562779.36
2033,2022Q1,Asia,Vietnam,555469.56
2034,2022Q1,Asia,Yemen,133123.22999999998
2035,2022Q1,Europe,Albania,1062308.79
2036,2022Q1,Europe,Andorra,0.0
2037,2022Q1,Europe,Austria,4089301.74
2038,2022Q1,Europe,Belarus,1545117.03
2039,2022Q1,Europe,Belgium,3839271.84
2040,2022Q1,Europe,Bosnia and Herzegovina,1054250.55
2041,2022Q1,Europe,Bulgaria,1670697.6300000001
2042,2022Q1,Europe,Croatia,2040281.73
2043,2022Q1,Europe,Cyprus,2917361.8800000004
2044,2022Q1,Europe,Czechia,2934531.54
2045,2022Q1,Europe,Denmark,4201426.35
2046,2022Q1,Europe,England,0.0
2047,2022Q1,Europe,Estonia,2653312.68
2048,2022Q1,Europe,Faeroe Islands,0.0
2049,2022Q1,Europe,Finland,3652714.8899999997
2050,2022Q1,Europe,France,3474510.39
2051,2022Q1,Europe,Germany,4070632.0500000003
2052,2022Q1,Europe,Gibraltar,0.0
2053,2022Q1,Europe,Greece,2211694.3800000004
2054,2022Q1,Europe,Guernsey,0.0
2055,2022Q1,Europe,Hungary,2409980.49
2056,2022Q1,Europe,Iceland,4183466.2199999997
2057,2022Q1,Europe,Ireland,6060176.37
2058,2022Q1,Europe,Isle of Man,0.0
2059,2022Q1,Europe,Italy,3169807.56
2060,2022Q1,Europe,Jersey,0.0
2061,2022Q1,Europe,Kosovo,881625.06
2062,2022Q1,Europe,Latvia,2255746.14
2063,2022Q1,Europe,Liechtenstein,0.0
2064,2022Q1,Europe,Lithuania,2657183.85
2065,2022Q1,Europe,Luxembourg,8485016.85
2066,2022Q1,Europe,Malta,3286199.07
2067,2022Q1,Europe,Moldova,467097.48
2068,2022Q1,Europe,Monaco,0.0
2069,2022Q1,Europe,Montenegro,1476835.92
2070,2022Q1,Europe,Netherlands,4362529.05
2071,2022Q1,Europe,North Macedonia,1180009.26
2072,2022Q1,Europe,Northern Ireland,0.0
2073,2022Q1,Europe,Norway,5832005.13
2074,2022Q1,Europe,Poland,2449480.05
2075,2022Q1,Europe,Portugal,2514320.64
2076,2022Q1,Europe,Romania,2098187.91
2077,2022Q1,Europe,Russia,2228935.8600000003
2078,2022Q1,Europe,San Marino,5117532.3
2079,2022Q1,Europe,Scotland,0.0
2080,2022Q1,Europe,Serbia,1264399.29
2081,2022Q1,Europe,Slovakia,2713963.6799999997
2082,2022Q1,Europe,Slovenia,2826075.6
2083,2022Q1,Europe,Spain,3084512.4
2084,2022Q1,Europe,Sweden,4225435.470000001
2085,2022Q1,Europe,Switzerland,5166914.9399999995
2086,2022Q1,Europe,Ukraine,710495.37
2087,2022Q1,Europe,United Kingdom,3577791.96
2088,2022Q1,Europe,Vatican,0.0
2089,2022Q1,Europe,Wales,0.0
2090,2022Q1,North America,Anguilla,0.0
2091,2022Q1,North America,Antigua and Barbuda,1934184.8699999999
2092,2022Q1,North America,Aruba,3237640.29
2093,2022Q1,North America,Bahamas,2494606.23
2094,2022Q1,North America,Barbados,1528026.1199999999
2095,2022Q1,North America,Belize,704192.58
2096,2022Q1,North America,Bermuda,4560238.350000001
2097,2022Q1,North America,Bonaire Sint Eustatius and Saba,0.0
2098,2022Q1,North America,British Virgin Islands,0.0
2099,2022Q1,North America,Canada,3961583.19
2100,2022Q1,North America,Cayman Islands,4491272.61
2101,2022Q1,North America,Costa Rica,1397249.55
2102,2022Q1,North America,Cuba,0.0
2103,2022Q1,North America,Curacao,0.0
2104,2022Q1,North America,Dominica,870603.03
2105,2022Q1,North America,Dominican Republic,1314077.49
2106,2022Q1,North America,El Salvador,656321.22
2107,2022Q1,North America,Greenland,0.0
2108,2022Q1,North America,Grenada,1223448.93
2109,2022Q1,North America,Guadeloupe,0.0
2110,2022Q1,North America,Guatemala,668142.72
2111,2022Q1,North America,Haiti,148785.57
2112,2022Q1,North America,Honduras,408761.55
2113,2022Q1,North America,Jamaica,737421.39
2114,2022Q1,North America,Martinique,0.0
2115,2022Q1,North America,Mexico,1560282.2100000002
2116,2022Q1,North America,Montserrat,0.0
2117,2022Q1,North America,Nicaragua,478929.96
2118,2022Q1,North America,Panama,2004033.33
2119,2022Q1,North America,Puerto Rico,3154020.3
2120,2022Q1,North America,Saint Barthelemy,0.0
2121,2022Q1,North America,Saint Kitts and Nevis,2218894.65
2122,2022Q1,North America,Saint Lucia,1165665.51
2123,2022Q1,North America,Saint Martin (French part),0.0
2124,2022Q1,North America,Saint Pierre and Miquelon,0.0
2125,2022Q1,North America,Saint Vincent and the Grenadines,965443.14
2126,2022Q1,North America,Sint Maarten (Dutch part),3269450.8800000004
2127,2022Q1,North America,Trinidad and Tobago,2588676.39
2128,2022Q1,North America,Turks and Caicos Islands,0.0
2129,2022Q1,North America,United States,4880290.140000001
2130,2022Q1,North America,United States Virgin Islands,0.0
2131,2022Q1,Oceania,American Samoa,0.0
2132,2022Q1,Oceania,Australia,4018383.9
2133,2022Q1,Oceania,Cook Islands,0.0
2134,2022Q1,Oceania,Fiji,783267.75
2135,2022Q1,Oceania,French Polynesia,0.0
2136,2022Q1,Oceania,Guam,0.0
2137,2022Q1,Oceania,Kiribati,178301.88
2138,2022Q1,Oceania,Marshall Islands,343728.18
2139,2022Q1,Oceania,Micronesia (country),296951.76
2140,2022Q1,Oceania,Nauru,1160607.15
2141,2022Q1,Oceania,New Caledonia,0.0
2142,2022Q1,Oceania,New Zealand,3247725.87
2143,2022Q1,Oceania,Niue,0.0
2144,2022Q1,Oceania,Northern Mariana Islands,0.0
2145,2022Q1,Oceania,Palau,1191636.45
2146,2022Q1,Oceania,Papua New Guinea,344087.46
2147,2022Q1,Oceania,Pitcairn,0.0
2148,2022Q1,Oceania,Samoa,541940.13
2149,2022Q1,Oceania,Solomon Islands,198533.06999999998
2150,2022Q1,Oceania,Tokelau,0.0
2151,2022Q1,Oceania,Tonga,488305.89
2152,2022Q1,Oceania,Tuvalu,321759.36
2153,2022Q1,Oceania,Vanuatu,262971.81
2154,2022Q1,Oceania,Wallis and Futuna,0.0
2155,2022Q1,South America,Argentina,1704051.63
2156,2022Q1,South America,Bolivia,619724.61
2157,2022Q1,South America,Brazil,1269310.68
2158,2022Q1,South America,Chile,2049033.33
2159,2022Q1,South America,Colombia,1192945.4100000001
2160,2022Q1,South America,Ecuador,952374.24
2161,2022Q1,South America,Falkland Islands,0.0
2162,2022Q1,South America,French Guiana,0.0
2163,2022Q1,South America,Guyana,669154.23
2164,2022Q1,South America,Paraguay,794430.9
2165,2022Q1,South America,Peru,1101303.54
2166,2022Q1,South America,Suriname,1239040.71
2167,2022Q1,South America,Uruguay,1849626.81
2168,2022Q1,South America,Venezuela,1507051.98
2169,2022Q2,Africa,Algeria,1266159.349
2170,2022Q2,Africa,Angola,529574.045
2171,2022Q2,Africa,Benin,187845.476
2172,2022Q2,Africa,Botswana,1438471.034
2173,2022Q2,Africa,Burkina Faso,154982.282
2174,2022Q2,Africa,Burundi,63902.475
2175,2022Q2,Africa,Cameroon,306208.266
2176,2022Q2,Africa,Cape Verde,566252.414
2177,2022Q2,Africa,Central African Republic,60172.840000000004
2178,2022Q2,Africa,Chad,160901.923
2179,2022Q2,Africa,Comoros,128663.99
2180,2022Q2,Africa,Congo,444207.946
2181,2022Q2,Africa,Cote d'Ivoire,327691.546
2182,2022Q2,Africa,Democratic Republic of Congo,73540.103
2183,2022Q2,Africa,Djibouti,246191.946
2184,2022Q2,Africa,Egypt,960068.746
2185,2022Q2,Africa,Equatorial Guinea,2057043.443
2186,2022Q2,Africa,Eritrea,137451.769
2187,2022Q2,Africa,Eswatini,704246.725
2188,2022Q2,Africa,Ethiopia,157423.357
2189,2022Q2,Africa,Gabon,1507179.583
2190,2022Q2,Africa,Gambia,142120.797
2191,2022Q2,Africa,Ghana,384714.33
2192,2022Q2,Africa,Guinea,181902.266
2193,2022Q2,Africa,Guinea-Bissau,140929.425
2194,2022Q2,Africa,Kenya,272365.548
2195,2022Q2,Africa,Lesotho,259454.92299999998
2196,2022Q2,Africa,Liberia,68503.708
2197,2022Q2,Africa,Libya,1627217.319
2198,2022Q2,Africa,Madagascar,128896.04000000001
2199,2022Q2,Africa,Malawi,99648.82199999999
2200,2022Q2,Africa,Mali,183301.846
2201,2022Q2,Africa,Mauritania,327384.603
2202,2022Q2,Africa,Mauritius,1846639.795
2203,2022Q2,Africa,Mayotte,0.0
2204,2022Q2,Africa,Morocco,681136.183
2205,2022Q2,Africa,Mozambique,103385.373
2206,2022Q2,Africa,Namibia,868304.528
2207,2022Q2,Africa,Niger,84266.0
2208,2022Q2,Africa,Nigeria,485799.31399999995
2209,2022Q2,Africa,Reunion,0.0
2210,2022Q2,Africa,Rwanda,168733.201
2211,2022Q2,Africa,Saint Helena,0.0
2212,2022Q2,Africa,Sao Tome and Principe,277796.974
2213,2022Q2,Africa,Senegal,224822.78
2214,2022Q2,Africa,Seychelles,2400788.117
2215,2022Q2,Africa,Sierra Leone,126517.3
2216,2022Q2,Africa,Somalia,0.0
2217,2022Q2,Africa,South Africa,1118833.716
2218,2022Q2,Africa,South Sudan,142859.808
2219,2022Q2,Africa,Sudan,406452.137
2220,2022Q2,Africa,Tanzania,244180.66400000002
2221,2022Q2,Africa,Togo,130112.98300000001
2222,2022Q2,Africa,Tunisia,987286.027
2223,2022Q2,Africa,Uganda,154491.337
2224,2022Q2,Africa,Western Sahara,0.0
2225,2022Q2,Africa,Zambia,335721.841
2226,2022Q2,Africa,Zimbabwe,172879.525
2227,2022Q2,Asia,Afghanistan,164162.817
2228,2022Q2,Asia,Armenia,799669.78
2229,2022Q2,Asia,Azerbaijan,1442115.129
2230,2022Q2,Asia,Bahrain,3939454.1550000003
2231,2022Q2,Asia,Bangladesh,320682.544
2232,2022Q2,Asia,Bhutan,792482.3269999999
2233,2022Q2,Asia,Brunei,6534641.841
2234,2022Q2,Asia,Cambodia,331701.37
2235,2022Q2,Asia,China,1393092.792
2236,2022Q2,Asia,Georgia,886802.189
2237,2022Q2,Asia,Hong Kong,5100997.72
2238,2022Q2,Asia,India,584827.334
2239,2022Q2,Asia,Indonesia,1018175.704
2240,2022Q2,Asia,Iran,1736518.42
2241,2022Q2,Asia,Iraq,1425422.726
2242,2022Q2,Asia,Israel,3015041.12
2243,2022Q2,Asia,Japan,3549202.2929999996
2244,2022Q2,Asia,Jordan,758711.59
2245,2022Q2,Asia,Kazakhstan,2189058.508
2246,2022Q2,Asia,Kuwait,5963278.867
2247,2022Q2,Asia,Kyrgyzstan,308806.134
2248,2022Q2,Asia,Laos,582159.76
2249,2022Q2,Asia,Lebanon,1216448.415
2250,2022Q2,Asia,Macao,9542428.441
2251,2022Q2,Asia,Malaysia,2439542.924
2252,2022Q2,Asia,Maldives,1381709.056
2253,2022Q2,Asia,Mongolia,1077516.986
2254,2022Q2,Asia,Myanmar,508835.327
2255,2022Q2,Asia,Nepal,222295.16400000002
2256,2022Q2,Asia,North Korea,0.0
2257,2022Q2,Asia,Northern Cyprus,0.0
2258,2022Q2,Asia,Oman,3454424.5190000003
2259,2022Q2,Asia,Pakistan,458158.42799999996
2260,2022Q2,Asia,Palestine,404940.718
2261,2022Q2,Asia,Philippines,691526.108
2262,2022Q2,Asia,Qatar,10641139.6
2263,2022Q2,Asia,Saudi Arabia,4463132.401
2264,2022Q2,Asia,Singapore,7783719.853
2265,2022Q2,Asia,South Korea,3270392.0340000005
2266,2022Q2,Asia,Sri Lanka,1061886.007
2267,2022Q2,Asia,Syria,0.0
2268,2022Q2,Asia,Taiwan,0.0
2269,2022Q2,Asia,Tajikistan,263619.083
2270,2022Q2,Asia,Thailand,1481268.061
2271,2022Q2,Asia,Timor,597879.282
2272,2022Q2,Asia,Turkey,2286770.031
2273,2022Q2,Asia,Turkmenistan,1491401.093
2274,2022Q2,Asia,United Arab Emirates,6123706.953
2275,2022Q2,Asia,Uzbekistan,569032.464
2276,2022Q2,Asia,Vietnam,561641.444
2277,2022Q2,Asia,Yemen,134602.377
2278,2022Q2,Europe,Albania,1074112.2210000001
2279,2022Q2,Europe,Andorra,0.0
2280,2022Q2,Europe,Austria,4134738.426
2281,2022Q2,Europe,Belarus,1562284.997
2282,2022Q2,Europe,Belgium,3881930.416
2283,2022Q2,Europe,Bosnia and Herzegovina,1065964.445
2284,2022Q2,Europe,Bulgaria,1689260.9370000002
2285,2022Q2,Europe,Croatia,2062951.5269999998
2286,2022Q2,Europe,Cyprus,2949777.012
2287,2022Q2,Europe,Czechia,2967137.446
2288,2022Q2,Europe,Denmark,4248108.865
2289,2022Q2,Europe,England,0.0
2290,2022Q2,Europe,Estonia,2682793.932
2291,2022Q2,Europe,Faeroe Islands,0.0
2292,2022Q2,Europe,Finland,3693300.6109999996
2293,2022Q2,Europe,France,3513116.061
2294,2022Q2,Europe,Germany,4115861.2950000004
2295,2022Q2,Europe,Gibraltar,0.0
2296,2022Q2,Europe,Greece,2236268.762
