,date,continent,location,stringency_index
1780,2021Q4,Asia,South Korea,4019.1
1781,2021Q4,Asia,Sri Lanka,5372.26
1782,2021Q4,Asia,Syria,4090.62
1783,2021Q4,Asia,Taiwan,2814.8
1784,2021Q4,Asia,Tajikistan,3237.4799999999996
1785,2021Q4,Asia,Thailand,4827.04
1786,2021Q4,Asia,Timor,4026.81
1787,2021Q4,Asia,Turkey,3462.54
1788,2021Q4,Asia,Turkmenistan,5571.13
1789,2021Q4,Asia,United Arab Emirates,3998.17
1790,2021Q4,Asia,Uzbekistan,3446.34
1791,2021Q4,Asia,Vietnam,6295.22
1792,2021Q4,Asia,Yemen,2687.04
1793,2021Q4,Europe,Albania,4159.31
1794,2021Q4,Europe,Andorra,4193.91
1795,2021Q4,Europe,Austria,4566.92
1796,2021Q4,Europe,Belarus,1788.48
1797,2021Q4,Europe,Belgium,3137.77
1798,2021Q4,Europe,Bosnia and Herzegovina,3320.7299999999996
1799,2021Q4,Europe,Bulgaria,4453.38
1800,2021Q4,Europe,Croatia,3344.64
1801,2021Q4,Europe,Cyprus,4200.77
1802,2021Q4,Europe,Czechia,3909.88
1803,2021Q4,Europe,Denmark,2394.68
1804,2021Q4,Europe,England,0.0
1805,2021Q4,Europe,Estonia,3137.2
1806,2021Q4,Europe,Faeroe Islands,2892.64
1807,2021Q4,Europe,Finland,2615.3
1808,2021Q4,Europe,France,3874.06
1809,2021Q4,Europe,Germany,3393.37
1810,2021Q4,Europe,Gibraltar,0.0
1811,2021Q4,Europe,Greece,6622.38
1812,2021Q4,Europe,Guernsey,0.0
1813,2021Q4,Europe,Hungary,2801.31
1814,2021Q4,Europe,Iceland,3213.12
1815,2021Q4,Europe,Ireland,3870.58
1816,2021Q4,Europe,Isle of Man,0.0
1817,2021Q4,Europe,Italy,4691.68
1818,2021Q4,Europe,Jersey,0.0
1819,2021Q4,Europe,Kosovo,5150.87
1820,2021Q4,Europe,Latvia,4306.89
1821,2021Q4,Europe,Liechtenstein,4555.88
1822,2021Q4,Europe,Lithuania,3242.73
1823,2021Q4,Europe,Luxembourg,4115.85
1824,2021Q4,Europe,Malta,4003.84
1825,2021Q4,Europe,Moldova,3957.57
1826,2021Q4,Europe,Monaco,2538.66
1827,2021Q4,Europe,Montenegro,0.0
1828,2021Q4,Europe,Netherlands,4221.58
1829,2021Q4,Europe,North Macedonia,0.0
1830,2021Q4,Europe,Northern Ireland,0.0
1831,2021Q4,Europe,Norway,2653.6600000000003
1832,2021Q4,Europe,Poland,3624.11
1833,2021Q4,Europe,Portugal,3764.4
1834,2021Q4,Europe,Romania,6180.3099999999995
1835,2021Q4,Europe,Russia,5048.33
1836,2021Q4,Europe,San Marino,3911.9100000000003
1837,2021Q4,Europe,Scotland,0.0
1838,2021Q4,Europe,Serbia,3438.76
1839,2021Q4,Europe,Slovakia,3825.82
1840,2021Q4,Europe,Slovenia,4502.4
1841,2021Q4,Europe,Spain,3873.08
1842,2021Q4,Europe,Sweden,1686.79
1843,2021Q4,Europe,Switzerland,4633.36
1844,2021Q4,Europe,Ukraine,4370.59
1845,2021Q4,Europe,United Kingdom,3948.89
1846,2021Q4,Europe,Vatican,0.0
1847,2021Q4,Europe,Wales,0.0
1848,2021Q4,North America,Anguilla,0.0
1849,2021Q4,North America,Antigua and Barbuda,0.0
1850,2021Q4,North America,Aruba,3151.9199999999996
1851,2021Q4,North America,Bahamas,5065.06
1852,2021Q4,North America,Barbados,6151.110000000001
1853,2021Q4,North America,Belize,5673.55
1854,2021Q4,North America,Bermuda,4073.27
1855,2021Q4,North America,Bonaire Sint Eustatius and Saba,0.0
1856,2021Q4,North America,British Virgin Islands,0.0
1857,2021Q4,North America,Canada,5834.86
1858,2021Q4,North America,Cayman Islands,0.0
1859,2021Q4,North America,Costa Rica,4498.97
1860,2021Q4,North America,Cuba,4196.8
1861,2021Q4,North America,Curacao,0.0
1862,2021Q4,North America,Dominica,6335.51
1863,2021Q4,North America,Dominican Republic,4802.94
1864,2021Q4,North America,El Salvador,2888.76
1865,2021Q4,North America,Greenland,3249.11
1866,2021Q4,North America,Grenada,0.0
1867,2021Q4,North America,Guadeloupe,0.0
1868,2021Q4,North America,Guatemala,4737.97
1869,2021Q4,North America,Haiti,5805.12
1870,2021Q4,North America,Honduras,6444.92
1871,2021Q4,North America,Jamaica,7185.25
1872,2021Q4,North America,Martinique,0.0
1873,2021Q4,North America,Mexico,3422.42
1874,2021Q4,North America,Montserrat,0.0
1875,2021Q4,North America,Nicaragua,766.36
1876,2021Q4,North America,Panama,4982.95
1877,2021Q4,North America,Puerto Rico,0.0
1878,2021Q4,North America,Saint Barthelemy,0.0
1879,2021Q4,North America,Saint Kitts and Nevis,0.0
1880,2021Q4,North America,Saint Lucia,0.0
1881,2021Q4,North America,Saint Martin (French part),0.0
1882,2021Q4,North America,Saint Pierre and Miquelon,0.0
1883,2021Q4,North America,Saint Vincent and the Grenadines,0.0
1884,2021Q4,North America,Sint Maarten (Dutch part),0.0
1885,2021Q4,North America,Trinidad and Tobago,5894.77
1886,2021Q4,North America,Turks and Caicos Islands,0.0
1887,2021Q4,North America,United States,4676.97
1888,2021Q4,North America,United States Virgin Islands,0.0
1889,2021Q4,Oceania,American Samoa,0.0
1890,2021Q4,Oceania,Australia,5991.04
1891,2021Q4,Oceania,Cook Islands,0.0
1892,2021Q4,Oceania,Fiji,8141.03
1893,2021Q4,Oceania,French Polynesia,0.0
1894,2021Q4,Oceania,Guam,0.0
1895,2021Q4,Oceania,Kiribati,2426.24
1896,2021Q4,Oceania,Marshall Islands,0.0
1897,2021Q4,Oceania,Micronesia (country),0.0
1898,2021Q4,Oceania,Nauru,0.0
1899,2021Q4,Oceania,New Caledonia,0.0
1900,2021Q4,Oceania,New Zealand,6683.8
1901,2021Q4,Oceania,Niue,0.0
1902,2021Q4,Oceania,Northern Mariana Islands,0.0
1903,2021Q4,Oceania,Palau,0.0
1904,2021Q4,Oceania,Papua New Guinea,5770.099999999999
1905,2021Q4,Oceania,Pitcairn,0.0
1906,2021Q4,Oceania,Samoa,0.0
1907,2021Q4,Oceania,Solomon Islands,2227.85
1908,2021Q4,Oceania,Tokelau,0.0
1909,2021Q4,Oceania,Tonga,4486.51
1910,2021Q4,Oceania,Tuvalu,0.0
1911,2021Q4,Oceania,Vanuatu,1719.23
1912,2021Q4,Oceania,Wallis and Futuna,0.0
1913,2021Q4,South America,Argentina,3616.96
1914,2021Q4,South America,Bolivia,2934.43
1915,2021Q4,South America,Brazil,4739.61
1916,2021Q4,South America,Chile,3115.89
1917,2021Q4,South America,Colombia,4379.46
1918,2021Q4,South America,Ecuador,4456.58
1919,2021Q4,South America,Falkland Islands,0.0
1920,2021Q4,South America,French Guiana,0.0
1921,2021Q4,South America,Guyana,6630.64
1922,2021Q4,South America,Paraguay,3760.2400000000002
1923,2021Q4,South America,Peru,5283.31
1924,2021Q4,South America,Suriname,6517.55
1925,2021Q4,South America,Uruguay,3313.86
1926,2021Q4,South America,Venezuela,4603.58
1927,2022Q1,Africa,Algeria,3194.1800000000003
1928,2022Q1,Africa,Angola,5472.63
1929,2022Q1,Africa,Benin,3820.56
1930,2022Q1,Africa,Botswana,1427.8700000000001
1931,2022Q1,Africa,Burkina Faso,1150.0800000000002
1932,2022Q1,Africa,Burundi,1973.19
1933,2022Q1,Africa,Cameroon,2372.3199999999997
1934,2022Q1,Africa,Cape Verde,4810.59
1935,2022Q1,Africa,Central African Republic,1861.05
1936,2022Q1,Africa,Chad,3005.8599999999997
1937,2022Q1,Africa,Comoros,0.0
1938,2022Q1,Africa,Congo,3994.92
1939,2022Q1,Africa,Cote d'Ivoire,1620.34
1940,2022Q1,Africa,Democratic Republic of Congo,3410.37
1941,2022Q1,Africa,Djibouti,4226.02
1942,2022Q1,Africa,Egypt,3582.39
1943,2022Q1,Africa,Equatorial Guinea,0.0
1944,2022Q1,Africa,Eritrea,0.0
1945,2022Q1,Africa,Eswatini,5012.55
1946,2022Q1,Africa,Ethiopia,3666.6000000000004
1947,2022Q1,Africa,Gabon,3526.15
1948,2022Q1,Africa,Gambia,1250.1000000000001
1949,2022Q1,Africa,Ghana,4549.0
1950,2022Q1,Africa,Guinea,5187.6900000000005
1951,2022Q1,Africa,Guinea-Bissau,0.0
1952,2022Q1,Africa,Kenya,4762.59
1953,2022Q1,Africa,Lesotho,3420.06
1954,2022Q1,Africa,Liberia,3981.8399999999997
1955,2022Q1,Africa,Libya,4210.04
1956,2022Q1,Africa,Madagascar,3898.7599999999998
1957,2022Q1,Africa,Malawi,3490.27
1958,2022Q1,Africa,Mali,3638.8500000000004
1959,2022Q1,Africa,Mauritania,4189.85
1960,2022Q1,Africa,Mauritius,3616.01
1961,2022Q1,Africa,Mayotte,0.0
1962,2022Q1,Africa,Morocco,4013.67
1963,2022Q1,Africa,Mozambique,3658.11
1964,2022Q1,Africa,Namibia,2583.0
1965,2022Q1,Africa,Niger,1686.7700000000002
1966,2022Q1,Africa,Nigeria,3307.08
1967,2022Q1,Africa,Reunion,0.0
1968,2022Q1,Africa,Rwanda,5511.3
1969,2022Q1,Africa,Saint Helena,0.0
1970,2022Q1,Africa,Sao Tome and Principe,0.0
1971,2022Q1,Africa,Senegal,1250.1000000000001
1972,2022Q1,Africa,Seychelles,5822.08
1973,2022Q1,Africa,Sierra Leone,4163.92
1974,2022Q1,Africa,Somalia,3544.56
1975,2022Q1,Africa,South Africa,3785.32
1976,2022Q1,Africa,South Sudan,3207.52
1977,2022Q1,Africa,Sudan,921.12
1978,2022Q1,Africa,Tanzania,1055.5
1979,2022Q1,Africa,Togo,3853.7300000000005
1980,2022Q1,Africa,Tunisia,4122.22
1981,2022Q1,Africa,Uganda,4386.49
1982,2022Q1,Africa,Zambia,1827.78
1983,2022Q1,Africa,Zimbabwe,4744.55
1984,2022Q1,Asia,Afghanistan,1683.1200000000001
1985,2022Q1,Asia,Armenia,0.0
1986,2022Q1,Asia,Azerbaijan,5415.28
1987,2022Q1,Asia,Bahrain,2068.5
1988,2022Q1,Asia,Bangladesh,3418.4500000000003
1989,2022Q1,Asia,Bhutan,6190.66
1990,2022Q1,Asia,Brunei,4632.61
1991,2022Q1,Asia,Cambodia,2737.25
1992,2022Q1,Asia,China,7121.59
1993,2022Q1,Asia,Georgia,3130.69
1994,2022Q1,Asia,Hong Kong,6177.86
1995,2022Q1,Asia,India,5680.79
1996,2022Q1,Asia,Indonesia,5255.26
1997,2022Q1,Asia,Iran,5376.12
1998,2022Q1,Asia,Iraq,5287.9
1999,2022Q1,Asia,Israel,3088.81
2000,2022Q1,Asia,Japan,4229.45
2001,2022Q1,Asia,Jordan,2652.81
2002,2022Q1,Asia,Kazakhstan,5494.37
2003,2022Q1,Asia,Kuwait,3217.89
2004,2022Q1,Asia,Kyrgyzstan,3816.5099999999998
2005,2022Q1,Asia,Laos,6219.17
2006,2022Q1,Asia,Lebanon,4085.54
2007,2022Q1,Asia,Macao,3357.5699999999997
2008,2022Q1,Asia,Malaysia,3619.64
2009,2022Q1,Asia,Maldives,0.0
2010,2022Q1,Asia,Mongolia,1693.13
2011,2022Q1,Asia,Myanmar,6518.44
2012,2022Q1,Asia,Nepal,3681.96
2013,2022Q1,Asia,North Korea,0.0
2014,2022Q1,Asia,Northern Cyprus,0.0
2015,2022Q1,Asia,Oman,3228.37
2016,2022Q1,Asia,Pakistan,4824.53
2017,2022Q1,Asia,Palestine,2133.24
2018,2022Q1,Asia,Philippines,5395.07
2019,2022Q1,Asia,Qatar,4311.3
2020,2022Q1,Asia,Saudi Arabia,4211.34
2021,2022Q1,Asia,Singapore,4050.16
2022,2022Q1,Asia,South Korea,3882.03
2023,2022Q1,Asia,Sri Lanka,4272.09
2024,2022Q1,Asia,Syria,2894.39
2025,2022Q1,Asia,Taiwan,2227.7400000000002
2026,2022Q1,Asia,Tajikistan,1788.96
2027,2022Q1,Asia,Thailand,3755.8500000000004
2028,2022Q1,Asia,Timor,3570.62
2029,2022Q1,Asia,Turkey,2611.47
2030,2022Q1,Asia,Turkmenistan,5763.84
2031,2022Q1,Asia,United Arab Emirates,3234.85
2032,2022Q1,Asia,Uzbekistan,4219.59
2033,2022Q1,Asia,Vietnam,5941.82
2034,2022Q1,Asia,Yemen,2533.26
2035,2022Q1,Europe,Albania,3952.1099999999997
2036,2022Q1,Europe,Andorra,2735.0
2037,2022Q1,Europe,Austria,4298.5
2038,2022Q1,Europe,Belarus,1801.8799999999999
2039,2022Q1,Europe,Belgium,2443.87
2040,2022Q1,Europe,Bosnia and Herzegovina,3485.03
2041,2022Q1,Europe,Bulgaria,3757.03
2042,2022Q1,Europe,Croatia,2742.12
2043,2022Q1,Europe,Cyprus,3970.43
2044,2022Q1,Europe,Czechia,3208.3199999999997
2045,2022Q1,Europe,Denmark,1811.96
2046,2022Q1,Europe,England,0.0
2047,2022Q1,Europe,Estonia,3884.73
2048,2022Q1,Europe,Faeroe Islands,1926.86
2049,2022Q1,Europe,Finland,2165.06
2050,2022Q1,Europe,France,3237.09
2051,2022Q1,Europe,Germany,3506.13
2052,2022Q1,Europe,Gibraltar,0.0
2053,2022Q1,Europe,Greece,5853.0
2054,2022Q1,Europe,Guernsey,0.0
2055,2022Q1,Europe,Hungary,2138.02
2056,2022Q1,Europe,Iceland,2407.71
2057,2022Q1,Europe,Ireland,1858.91
2058,2022Q1,Europe,Isle of Man,0.0
2059,2022Q1,Europe,Italy,4369.58
2060,2022Q1,Europe,Jersey,0.0
2061,2022Q1,Europe,Kosovo,5250.72
2062,2022Q1,Europe,Latvia,3427.63
2063,2022Q1,Europe,Liechtenstein,2763.7599999999998
2064,2022Q1,Europe,Lithuania,1925.34
2065,2022Q1,Europe,Luxembourg,3922.82
2066,2022Q1,Europe,Malta,4024.66
2067,2022Q1,Europe,Moldova,3341.82
2068,2022Q1,Europe,Monaco,3207.4900000000002
2069,2022Q1,Europe,Montenegro,0.0
2070,2022Q1,Europe,Netherlands,3685.0099999999998
2071,2022Q1,Europe,North Macedonia,0.0
2072,2022Q1,Europe,Northern Ireland,0.0
2073,2022Q1,Europe,Norway,2349.0299999999997
2074,2022Q1,Europe,Poland,3263.5699999999997
2075,2022Q1,Europe,Portugal,2481.5
2076,2022Q1,Europe,Romania,3839.89
2077,2022Q1,Europe,Russia,3749.68
2078,2022Q1,Europe,San Marino,3698.66
2079,2022Q1,Europe,Scotland,0.0
2080,2022Q1,Europe,Serbia,3072.06
2081,2022Q1,Europe,Slovakia,3518.0099999999998
2082,2022Q1,Europe,Slovenia,3054.31
2083,2022Q1,Europe,Spain,3390.03
2084,2022Q1,Europe,Sweden,2347.93
2085,2022Q1,Europe,Switzerland,3147.09
2086,2022Q1,Europe,Ukraine,3534.04
2087,2022Q1,Europe,United Kingdom,2812.45
2088,2022Q1,Europe,Vatican,0.0
2089,2022Q1,Europe,Wales,0.0
2090,2022Q1,North America,Anguilla,0.0
2091,2022Q1,North America,Antigua and Barbuda,0.0
2092,2022Q1,North America,Aruba,2647.23
2093,2022Q1,North America,Bahamas,4881.69
2094,2022Q1,North America,Barbados,4762.11
2095,2022Q1,North America,Belize,5330.51
2096,2022Q1,North America,Bermuda,4506.04
2097,2022Q1,North America,Bonaire Sint Eustatius and Saba,0.0
2098,2022Q1,North America,British Virgin Islands,0.0
2099,2022Q1,North America,Canada,5236.15
2100,2022Q1,North America,Cayman Islands,0.0
2101,2022Q1,North America,Costa Rica,3941.57
2102,2022Q1,North America,Cuba,2087.43
2103,2022Q1,North America,Curacao,0.0
2104,2022Q1,North America,Dominica,5657.91
2105,2022Q1,North America,Dominican Republic,2565.23
2106,2022Q1,North America,El Salvador,2684.37
2107,2022Q1,North America,Greenland,2657.04
2108,2022Q1,North America,Grenada,0.0
2109,2022Q1,North America,Guadeloupe,0.0
2110,2022Q1,North America,Guatemala,4763.02
2111,2022Q1,North America,Haiti,3892.2000000000003
2112,2022Q1,North America,Honduras,4209.4400000000005
2113,2022Q1,North America,Jamaica,5611.54
2114,2022Q1,North America,Martinique,0.0
2115,2022Q1,North America,Mexico,3410.08
2116,2022Q1,North America,Montserrat,0.0
2117,2022Q1,North America,Nicaragua,749.7
2118,2022Q1,North America,Panama,2531.84
2119,2022Q1,North America,Puerto Rico,0.0
2120,2022Q1,North America,Saint Barthelemy,0.0
2121,2022Q1,North America,Saint Kitts and Nevis,0.0
2122,2022Q1,North America,Saint Lucia,0.0
2123,2022Q1,North America,Saint Martin (French part),0.0
2124,2022Q1,North America,Saint Pierre and Miquelon,0.0
2125,2022Q1,North America,Saint Vincent and the Grenadines,0.0
2126,2022Q1,North America,Sint Maarten (Dutch part),0.0
2127,2022Q1,North America,Trinidad and Tobago,4472.88
2128,2022Q1,North America,Turks and Caicos Islands,0.0
2129,2022Q1,North America,United States,3834.96
2130,2022Q1,North America,United States Virgin Islands,0.0
2131,2022Q1,Oceania,American Samoa,0.0
2132,2022Q1,Oceania,Australia,3919.24
2133,2022Q1,Oceania,Cook Islands,0.0
2134,2022Q1,Oceania,Fiji,4861.6
2135,2022Q1,Oceania,French Polynesia,0.0
2136,2022Q1,Oceania,Guam,0.0
2137,2022Q1,Oceania,Kiribati,5537.96
2138,2022Q1,Oceania,Marshall Islands,0.0
2139,2022Q1,Oceania,Micronesia (country),0.0
2140,2022Q1,Oceania,Nauru,0.0
2141,2022Q1,Oceania,New Caledonia,0.0
2142,2022Q1,Oceania,New Zealand,4321.24
2143,2022Q1,Oceania,Niue,0.0
2144,2022Q1,Oceania,Northern Mariana Islands,0.0
2145,2022Q1,Oceania,Palau,0.0
2146,2022Q1,Oceania,Papua New Guinea,4761.650000000001
2147,2022Q1,Oceania,Pitcairn,0.0
2148,2022Q1,Oceania,Samoa,0.0
2149,2022Q1,Oceania,Solomon Islands,6842.5
2150,2022Q1,Oceania,Tokelau,0.0
2151,2022Q1,Oceania,Tonga,6513.93
2152,2022Q1,Oceania,Tuvalu,0.0
2153,2022Q1,Oceania,Vanuatu,3492.0499999999997
2154,2022Q1,Oceania,Wallis and Futuna,0.0
2155,2022Q1,South America,Argentina,2333.67
2156,2022Q1,South America,Bolivia,2556.8
2157,2022Q1,South America,Brazil,3380.91
2158,2022Q1,South America,Chile,2648.08
2159,2022Q1,South America,Colombia,4051.63
2160,2022Q1,South America,Ecuador,3823.68
2161,2022Q1,South America,Falkland Islands,0.0
2162,2022Q1,South America,French Guiana,0.0
2163,2022Q1,South America,Guyana,5161.73
2164,2022Q1,South America,Paraguay,3028.39
2165,2022Q1,South America,Peru,4050.22
2166,2022Q1,South America,Suriname,5053.36
2167,2022Q1,South America,Uruguay,1748.67
2168,2022Q1,South America,Venezuela,2671.96
2169,2022Q2,Africa,Algeria,3046.49
2170,2022Q2,Africa,Angola,3802.59
2171,2022Q2,Africa,Benin,1644.0900000000001
2172,2022Q2,Africa,Botswana,1263.99
2173,2022Q2,Africa,Burkina Faso,1130.55
2174,2022Q2,Africa,Burundi,1769.0400000000002
2175,2022Q2,Africa,Cameroon,2527.98
2176,2022Q2,Africa,Cape Verde,2321.94
2177,2022Q2,Africa,Central African Republic,1528.77
2178,2022Q2,Africa,Chad,3307.28
2179,2022Q2,Africa,Comoros,0.0
2180,2022Q2,Africa,Congo,3250.4599999999996
2181,2022Q2,Africa,Cote d'Ivoire,1561.9
2182,2022Q2,Africa,Democratic Republic of Congo,2764.86
2183,2022Q2,Africa,Djibouti,3748.85
2184,2022Q2,Africa,Egypt,3275.88
2185,2022Q2,Africa,Equatorial Guinea,0.0
2186,2022Q2,Africa,Eritrea,0.0
2187,2022Q2,Africa,Eswatini,2106.65
2188,2022Q2,Africa,Ethiopia,3164.9
2189,2022Q2,Africa,Gabon,1011.01
2190,2022Q2,Africa,Gambia,1263.99
2191,2022Q2,Africa,Ghana,4162.18
2192,2022Q2,Africa,Guinea,4513.740000000001
2193,2022Q2,Africa,Guinea-Bissau,0.0
2194,2022Q2,Africa,Kenya,4425.49
2195,2022Q2,Africa,Lesotho,3026.29
2196,2022Q2,Africa,Liberia,3884.3199999999997
2197,2022Q2,Africa,Libya,4013.85
2198,2022Q2,Africa,Madagascar,1763.83
2199,2022Q2,Africa,Malawi,3136.65
2200,2022Q2,Africa,Mali,2403.66
2201,2022Q2,Africa,Mauritania,3964.5
2202,2022Q2,Africa,Mauritius,2868.64
2203,2022Q2,Africa,Mayotte,0.0
2204,2022Q2,Africa,Morocco,2943.25
2205,2022Q2,Africa,Mozambique,2824.68
2206,2022Q2,Africa,Namibia,2128.85
2207,2022Q2,Africa,Niger,1334.8000000000002
2208,2022Q2,Africa,Nigeria,1516.34
2209,2022Q2,Africa,Reunion,0.0
2210,2022Q2,Africa,Rwanda,3872.17
2211,2022Q2,Africa,Saint Helena,0.0
2212,2022Q2,Africa,Sao Tome and Principe,0.0
2213,2022Q2,Africa,Senegal,1263.99
2214,2022Q2,Africa,Seychelles,4217.7
2215,2022Q2,Africa,Sierra Leone,3883.95
2216,2022Q2,Africa,Somalia,1471.3500000000001
2217,2022Q2,Africa,South Africa,3052.4
2218,2022Q2,Africa,South Sudan,2314.85
2219,2022Q2,Africa,Sudan,758.03
2220,2022Q2,Africa,Tanzania,1147.23
2221,2022Q2,Africa,Togo,3113.73
2222,2022Q2,Africa,Tunisia,3993.9500000000003
2223,2022Q2,Africa,Uganda,2964.82
2224,2022Q2,Africa,Western Sahara,0.0
2225,2022Q2,Africa,Zambia,1263.99
2226,2022Q2,Africa,Zimbabwe,4414.82
2227,2022Q2,Asia,Afghanistan,1227.8500000000001
2228,2022Q2,Asia,Armenia,0.0
2229,2022Q2,Asia,Azerbaijan,4949.14
2230,2022Q2,Asia,Bahrain,1011.01
2231,2022Q2,Asia,Bangladesh,1263.99
2232,2022Q2,Asia,Bhutan,2642.77
2233,2022Q2,Asia,Brunei,3100.48
2234,2022Q2,Asia,Cambodia,1681.93
2235,2022Q2,Asia,China,7197.05
2236,2022Q2,Asia,Georgia,1219.51
2237,2022Q2,Asia,Hong Kong,5105.81
2238,2022Q2,Asia,India,3675.6
2239,2022Q2,Asia,Indonesia,3726.06
2240,2022Q2,Asia,Iran,5250.91
2241,2022Q2,Asia,Iraq,3119.83
2242,2022Q2,Asia,Israel,1486.71
2243,2022Q2,Asia,Japan,3924.94
2244,2022Q2,Asia,Jordan,1696.25
2245,2022Q2,Asia,Kazakhstan,1660.06
2246,2022Q2,Asia,Kuwait,1169.28
2247,2022Q2,Asia,Kyrgyzstan,3235.97
2248,2022Q2,Asia,Laos,4935.72
2249,2022Q2,Asia,Lebanon,2849.44
2250,2022Q2,Asia,Macao,3575.22
2251,2022Q2,Asia,Malaysia,1920.86
2252,2022Q2,Asia,Maldives,0.0
2253,2022Q2,Asia,Mongolia,244.42
2254,2022Q2,Asia,Myanmar,5281.58
2255,2022Q2,Asia,Nepal,3179.5099999999998
2256,2022Q2,Asia,North Korea,0.0
2257,2022Q2,Asia,Northern Cyprus,0.0
2258,2022Q2,Asia,Oman,1823.25
2259,2022Q2,Asia,Pakistan,3903.7
2260,2022Q2,Asia,Palestine,2022.02
2261,2022Q2,Asia,Philippines,2739.4
2262,2022Q2,Asia,Qatar,3138.35
2263,2022Q2,Asia,Saudi Arabia,3231.2799999999997
2264,2022Q2,Asia,Singapore,3013.22
2265,2022Q2,Asia,South Korea,1673.18
2266,2022Q2,Asia,Sri Lanka,2844.38
2267,2022Q2,Asia,Syria,2443.35
2268,2022Q2,Asia,Taiwan,2465.4500000000003
2269,2022Q2,Asia,Tajikistan,1098.89
2270,2022Q2,Asia,Thailand,3064.25
2271,2022Q2,Asia,Timor,1378.17
2272,2022Q2,Asia,Turkey,1273.09
2273,2022Q2,Asia,Turkmenistan,5368.49
2274,2022Q2,Asia,United Arab Emirates,2655.33
2275,2022Q2,Asia,Uzbekistan,2105.54
2276,2022Q2,Asia,Vietnam,3101.9900000000002
2277,2022Q2,Asia,Yemen,2315.81
2278,2022Q2,Europe,Albania,1859.3799999999999
2279,2022Q2,Europe,Andorra,727.56
2280,2022Q2,Europe,Austria,3368.64
2281,2022Q2,Europe,Belarus,1200.05
2282,2022Q2,Europe,Belgium,1155.57
2283,2022Q2,Europe,Bosnia and Herzegovina,2882.31
2284,2022Q2,Europe,Bulgaria,1135.66
2285,2022Q2,Europe,Croatia,1074.72
2286,2022Q2,Europe,Cyprus,2351.62
2287,2022Q2,Europe,Czechia,1377.63
2288,2022Q2,Europe,Denmark,1011.01
2289,2022Q2,Europe,England,0.0
2290,2022Q2,Europe,Estonia,1931.93
2291,2022Q2,Europe,Faeroe Islands,1011.01
2292,2022Q2,Europe,Finland,1760.71
2293,2022Q2,Europe,France,1712.09
2294,2022Q2,Europe,Germany,1368.93
2295,2022Q2,Europe,Gibraltar,0.0
2296,2022Q2,Europe,Greece,3127.72
2297,2022Q2,Europe,Guernsey,0.0
2298,2022Q2,Europe,Hungary,1011.01
2299,2022Q2,Europe,Iceland,1011.01
2300,2022Q2,Europe,Ireland,805.66
2301,2022Q2,Europe,Isle of Man,0.0
2302,2022Q2,Europe,Italy,2368.1
2303,2022Q2,Europe,Jersey,0.0
2304,2022Q2,Europe,Kosovo,3166.16
2305,2022Q2,Europe,Latvia,1119.43
2306,2022Q2,Europe,Liechtenstein,1011.01
2307,2022Q2,Europe,Lithuania,1205.4099999999999
2308,2022Q2,Europe,Luxembourg,2150.6200000000003
2309,2022Q2,Europe,Malta,1941.8400000000001
2310,2022Q2,Europe,Moldova,1066.51
2311,2022Q2,Europe,Monaco,2039.03
2312,2022Q2,Europe,Montenegro,0.0
2313,2022Q2,Europe,Netherlands,1483.19
2314,2022Q2,Europe,North Macedonia,0.0
2315,2022Q2,Europe,Northern Ireland,0.0
2316,2022Q2,Europe,Norway,1011.01
2317,2022Q2,Europe,Poland,1347.71
2318,2022Q2,Europe,Portugal,1334.29
2319,2022Q2,Europe,Romania,1011.01
2320,2022Q2,Europe,Russia,2496.12
2321,2022Q2,Europe,San Marino,841.73
2322,2022Q2,Europe,Scotland,0.0
2323,2022Q2,Europe,Serbia,1655.47
2324,2022Q2,Europe,Slovakia,1176.76
2325,2022Q2,Europe,Slovenia,1146.03
2326,2022Q2,Europe,Spain,2647.0099999999998
2327,2022Q2,Europe,Sweden,1011.01
2328,2022Q2,Europe,Switzerland,1011.01
2329,2022Q2,Europe,Ukraine,837.1500000000001
2330,2022Q2,Europe,United Kingdom,1170.28
2331,2022Q2,Europe,Vatican,0.0
2332,2022Q2,Europe,Wales,0.0
2333,2022Q2,North America,Anguilla,0.0
2334,2022Q2,North America,Antigua and Barbuda,0.0
2335,2022Q2,North America,Aruba,2359.63
2336,2022Q2,North America,Bahamas,2114.98
2337,2022Q2,North America,Barbados,3572.92
2338,2022Q2,North America,Belize,1263.99
2339,2022Q2,North America,Bermuda,1461.32
2340,2022Q2,North America,Bonaire Sint Eustatius and Saba,0.0
2341,2022Q2,North America,British Virgin Islands,0.0
2342,2022Q2,North America,Canada,1967.15
2343,2022Q2,North America,Cayman Islands,0.0
2344,2022Q2,North America,Costa Rica,1011.01
2345,2022Q2,North America,Cuba,1474.31
2346,2022Q2,North America,Curacao,0.0
2347,2022Q2,North America,Dominica,3030.3099999999995
2348,2022Q2,North America,Dominican Republic,566.9
2349,2022Q2,North America,El Salvador,2404.36
2350,2022Q2,North America,Greenland,1637.78
2351,2022Q2,North America,Grenada,0.0
2352,2022Q2,North America,Guadeloupe,0.0
2353,2022Q2,North America,Guatemala,3919.06
2354,2022Q2,North America,Haiti,3567.21
2355,2022Q2,North America,Honduras,2962.94
2356,2022Q2,North America,Jamaica,1191.61
2357,2022Q2,North America,Martinique,0.0
2358,2022Q2,North America,Mexico,2262.85
2359,2022Q2,North America,Montserrat,0.0
2360,2022Q2,North America,Nicaragua,1213.95
