,date,continent,location,total_cases_per_million
1765,2021Q4,Asia,Macao,0.0
1766,2021Q4,Asia,Malaysia,6898493.164
1767,2021Q4,Asia,Maldives,15792864.804
1768,2021Q4,Asia,Mongolia,16386923.976
1769,2021Q4,Asia,Myanmar,863480.527
1770,2021Q4,Asia,Nepal,2456859.602
1771,2021Q4,Asia,North Korea,0.0
1772,2021Q4,Asia,Northern Cyprus,0.0
1773,2021Q4,Asia,Oman,6120149.026
1774,2021Q4,Asia,Pakistan,498107.71
1775,2021Q4,Asia,Palestine,7995383.5
1776,2021Q4,Asia,Philippines,2216151.079
1777,2021Q4,Asia,Qatar,8250343.305
1778,2021Q4,Asia,Saudi Arabia,1388208.832
1779,2021Q4,Asia,Singapore,3579698.641
1780,2021Q4,Asia,South Korea,767166.403
1781,2021Q4,Asia,Sri Lanka,2330740.167
1782,2021Q4,Asia,Syria,185868.522
1783,2021Q4,Asia,Taiwan,0.0
1784,2021Q4,Asia,Tajikistan,161661.226
1785,2021Q4,Asia,Thailand,2553938.176
1786,2021Q4,Asia,Timor,1356711.182
1787,2021Q4,Asia,Turkey,9021042.085
1788,2021Q4,Asia,Turkmenistan,0.0
1789,2021Q4,Asia,United Arab Emirates,7226291.473
1790,2021Q4,Asia,Uzbekistan,283919.56799999997
1791,2021Q4,Asia,Vietnam,1064004.812
1792,2021Q4,Asia,Yemen,26806.519
1793,2021Q4,Europe,Albania,6187456.857
1794,2021Q4,Europe,Andorra,19781132.972
1795,2021Q4,Europe,Austria,10144673.76
1796,2021Q4,Europe,Belarus,6025373.898
1797,2021Q4,Europe,Belgium,12563409.263
1798,2021Q4,Europe,Bosnia and Herzegovina,7507651.083
1799,2021Q4,Europe,Bulgaria,8559235.496
1800,2021Q4,Europe,Croatia,12379732.732
1801,2021Q4,Europe,Cyprus,13504349.855
1802,2021Q4,Europe,Czechia,17796669.811
1803,2021Q4,Europe,Denmark,7335537.42
1804,2021Q4,Europe,England,0.0
1805,2021Q4,Europe,Estonia,13656890.614
1806,2021Q4,Europe,Faeroe Islands,5152098.197
1807,2021Q4,Europe,Finland,3371875.623
1808,2021Q4,Europe,France,10215684.633
1809,2021Q4,Europe,Germany,5872332.013
1810,2021Q4,Europe,Gibraltar,18796982.588
1811,2021Q4,Europe,Greece,7484755.467999999
1812,2021Q4,Europe,Guernsey,4953907.372
1813,2021Q4,Europe,Hungary,9264216.185
1814,2021Q4,Europe,Iceland,3972891.054
1815,2021Q4,Europe,Ireland,9541650.907
1816,2021Q4,Europe,Isle of Man,11527669.34
1817,2021Q4,Europe,Italy,7759336.849
1818,2021Q4,Europe,Jersey,10816879.67
1819,2021Q4,Europe,Kosovo,8302872.713
1820,2021Q4,Europe,Latvia,11249765.777
1821,2021Q4,Europe,Liechtenstein,10414661.418
1822,2021Q4,Europe,Lithuania,14675582.838
1823,2021Q4,Europe,Luxembourg,11578141.48
1824,2021Q4,Europe,Malta,6795322.643
1825,2021Q4,Europe,Moldova,9719700.897
1826,2021Q4,Europe,Monaco,9039160.34
1827,2021Q4,Europe,Montenegro,21067176.212
1828,2021Q4,Europe,Netherlands,12724226.858
1829,2021Q4,Europe,North Macedonia,9142748.446
1830,2021Q4,Europe,Northern Ireland,0.0
1831,2021Q4,Europe,Norway,4333445.887
1832,2021Q4,Europe,Poland,7759996.551
1833,2021Q4,Europe,Portugal,10130599.131
1834,2021Q4,Europe,Romania,7732260.711
1835,2021Q4,Europe,Russia,5766741.371
1836,2021Q4,Europe,San Marino,16649658.653
1837,2021Q4,Europe,Scotland,0.0
1838,2021Q4,Europe,Serbia,15723623.226
1839,2021Q4,Europe,Slovakia,9773605.002
1840,2021Q4,Europe,Slovenia,16240738.58
1841,2021Q4,Europe,Spain,10057034.814
1842,2021Q4,Europe,Sweden,10469781.119
1843,2021Q4,Europe,Switzerland,10356140.303
1844,2021Q4,Europe,Ukraine,7121703.678
1845,2021Q4,Europe,United Kingdom,13619927.807
1846,2021Q4,Europe,Vatican,2960396.056
1847,2021Q4,Europe,Wales,0.0
1848,2021Q4,North America,Anguilla,6453423.1899999995
1849,2021Q4,North America,Antigua and Barbuda,3952032.5949999997
1850,2021Q4,North America,Aruba,14004330.303
1851,2021Q4,North America,Bahamas,5059928.44
1852,2021Q4,North America,Barbados,6621162.736
1853,2021Q4,North America,Belize,6314425.646
1854,2021Q4,North America,Bermuda,8156478.262
1855,2021Q4,North America,Bonaire Sint Eustatius and Saba,8947989.056
1856,2021Q4,North America,British Virgin Islands,8213360.14
1857,2021Q4,North America,Canada,4225928.582
1858,2021Q4,North America,Cayman Islands,5898169.429
1859,2021Q4,North America,Costa Rica,9947927.132
1860,2021Q4,North America,Cuba,7786605.447
1861,2021Q4,North America,Curacao,8335146.695
1862,2021Q4,North America,Dominica,6622089.661
1863,2021Q4,North America,Dominican Republic,3211754.02
1864,2021Q4,North America,El Salvador,1678199.402
1865,2021Q4,North America,Greenland,1940099.838
1866,2021Q4,North America,Grenada,4259670.493
1867,2021Q4,North America,Guadeloupe,12725403.15
1868,2021Q4,North America,Guatemala,3120546.251
1869,2021Q4,North America,Haiti,195682.818
1870,2021Q4,North America,Honduras,3311996.872
1871,2021Q4,North America,Jamaica,2916976.556
1872,2021Q4,North America,Martinique,11126137.378
1873,2021Q4,North America,Mexico,2805271.34
1874,2021Q4,North America,Montserrat,878087.486
1875,2021Q4,North America,Nicaragua,171088.15099999998
1876,2021Q4,North America,Panama,9924890.357
1877,2021Q4,North America,Puerto Rico,5699625.692
1878,2021Q4,North America,Saint Barthelemy,13978806.614
1879,2021Q4,North America,Saint Kitts and Nevis,5119775.167
1880,2021Q4,North America,Saint Lucia,6484611.278
1881,2021Q4,North America,Saint Martin (French part),11500660.052
1882,2021Q4,North America,Saint Pierre and Miquelon,876635.513
1883,2021Q4,North America,Saint Vincent and the Grenadines,4599515.189
1884,2021Q4,North America,Sint Maarten (Dutch part),9456983.168
1885,2021Q4,North America,Trinidad and Tobago,3962927.233
1886,2021Q4,North America,Turks and Caicos Islands,6116454.533
1887,2021Q4,North America,United States,12832901.075
1888,2021Q4,North America,United States Virgin Islands,6827752.595
1889,2021Q4,Oceania,American Samoa,13116.623
1890,2021Q4,Oceania,Australia,695183.938
1891,2021Q4,Oceania,Cook Islands,0.0
1892,2021Q4,Oceania,Fiji,5172837.553
1893,2021Q4,Oceania,French Polynesia,13758354.78
1894,2021Q4,Oceania,Guam,7889267.267
1895,2021Q4,Oceania,Kiribati,0.0
1896,2021Q4,Oceania,Marshall Islands,8847.64
1897,2021Q4,Oceania,Micronesia (country),0.0
1898,2021Q4,Oceania,Nauru,0.0
1899,2021Q4,Oceania,New Caledonia,3588841.87
1900,2021Q4,Oceania,New Zealand,156379.134
1901,2021Q4,Oceania,Niue,0.0
1902,2021Q4,Oceania,Northern Mariana Islands,1784080.37
1903,2021Q4,Oceania,Palau,40035.394
1904,2021Q4,Oceania,Papua New Guinea,284926.832
1905,2021Q4,Oceania,Pitcairn,0.0
1906,2021Q4,Oceania,Samoa,499.148
1907,2021Q4,Oceania,Solomon Islands,2568.102
1908,2021Q4,Oceania,Tokelau,0.0
1909,2021Q4,Oceania,Tonga,598.848
1910,2021Q4,Oceania,Tuvalu,0.0
1911,2021Q4,Oceania,Vanuatu,1374.119
1912,2021Q4,Oceania,Wallis and Futuna,3593997.94
1913,2021Q4,South America,Argentina,10929092.616
1914,2021Q4,South America,Bolivia,3985358.205
1915,2021Q4,South America,Brazil,9363221.458
1916,2021Q4,South America,Chile,8107267.514
1917,2021Q4,South America,Colombia,8930866.885
1918,2021Q4,South America,Ecuador,2674336.624
1919,2021Q4,South America,Falkland Islands,1821888.988
1920,2021Q4,South America,French Guiana,13615806.652
1921,2021Q4,South America,Guyana,4140221.608
1922,2021Q4,South America,Paraguay,6270320.002
1923,2021Q4,South America,Peru,5999434.736
1924,2021Q4,South America,Suriname,7284902.742
1925,2021Q4,South America,Uruguay,10668819.001
1926,2021Q4,South America,Venezuela,1349574.899
1927,2022Q1,Africa,Algeria,504196.603
1928,2022Q1,Africa,Angola,243759.029
1929,2022Q1,Africa,Benin,177814.071
1930,2022Q1,Africa,Botswana,9294325.362
1931,2022Q1,Africa,Burkina Faso,81219.378
1932,2022Q1,Africa,Burundi,260863.209
1933,2022Q1,Africa,Cameroon,378466.972
1934,2022Q1,Africa,Cape Verde,8258742.13
1935,2022Q1,Africa,Central African Republic,225989.882
1936,2022Q1,Africa,Chad,35704.623
1937,2022Q1,Africa,Comoros,847614.022
1938,2022Q1,Africa,Congo,355406.23
1939,2022Q1,Africa,Cote d'Ivoire,256224.02599999998
1940,2022Q1,Africa,Democratic Republic of Congo,77497.742
1941,2022Q1,Africa,Djibouti,1224452.677
1942,2022Q1,Africa,Egypt,365552.863
1943,2022Q1,Africa,Equatorial Guinea,838553.095
1944,2022Q1,Africa,Eritrea,229216.50400000002
1945,2022Q1,Africa,Eswatini,5138108.317
1946,2022Q1,Africa,Ethiopia,337262.551
1947,2022Q1,Africa,Gabon,1756012.248
1948,2022Q1,Africa,Gambia,391127.845
1949,2022Q1,Africa,Ghana,424128.814
1950,2022Q1,Africa,Guinea,233421.501
1951,2022Q1,Africa,Guinea-Bissau,327367.277
1952,2022Q1,Africa,Kenya,532505.582
1953,2022Q1,Africa,Lesotho,1259297.533
1954,2022Q1,Africa,Liberia,123688.734
1955,2022Q1,Africa,Libya,6019276.619
1956,2022Q1,Africa,Madagascar,183648.889
1957,2022Q1,Africa,Malawi,370031.53
1958,2022Q1,Africa,Mali,116262.844
1959,2022Q1,Africa,Mauritania,1070953.474
1960,2022Q1,Africa,Mauritius,9860765.629
1961,2022Q1,Africa,Mayotte,9631060.402
1962,2022Q1,Africa,Morocco,2686737.878
1963,2022Q1,Africa,Mozambique,603135.596
1964,2022Q1,Africa,Namibia,5468250.781
1965,2022Q1,Africa,Niger,29390.893
1966,2022Q1,Africa,Nigeria,104092.805
1967,2022Q1,Africa,Reunion,21328118.746
1968,2022Q1,Africa,Rwanda,831641.493
1969,2022Q1,Africa,Saint Helena,0.0
1970,2022Q1,Africa,Sao Tome and Principe,2242474.487
1971,2022Q1,Africa,Senegal,436916.758
1972,2022Q1,Africa,Seychelles,30716544.55
1973,2022Q1,Africa,Sierra Leone,79411.923
1974,2022Q1,Africa,Somalia,131120.112
1975,2022Q1,Africa,South Africa,5450817.5
1976,2022Q1,Africa,South Sudan,138463.131
1977,2022Q1,Africa,Sudan,111366.289
1978,2022Q1,Africa,Tanzania,45422.182
1979,2022Q1,Africa,Togo,367150.317
1980,2022Q1,Africa,Tunisia,6749386.78
1981,2022Q1,Africa,Uganda,306688.136
1982,2022Q1,Africa,Zambia,1367537.379
1983,2022Q1,Africa,Zimbabwe,1284876.922
1984,2022Q1,Asia,Afghanistan,368200.224
1985,2022Q1,Asia,Armenia,12677695.368999999
1986,2022Q1,Asia,Azerbaijan,6235886.041
1987,2022Q1,Asia,Bahrain,26597301.253
1988,2022Q1,Asia,Bangladesh,962922.95
1989,2022Q1,Asia,Bhutan,1214733.844
1990,2022Q1,Asia,Brunei,10703355.442
1991,2022Q1,Asia,Cambodia,679439.539
1992,2022Q1,Asia,China,22803.751
1993,2022Q1,Asia,Georgia,32787754.2
1994,2022Q1,Asia,Hong Kong,0.0
1995,2022Q1,Asia,India,2600498.891
1996,2022Q1,Asia,Indonesia,1644252.582
1997,2022Q1,Asia,Iran,6817269.028
1998,2022Q1,Asia,Iraq,4521857.901
1999,2022Q1,Asia,Israel,28745183.196
2000,2022Q1,Asia,Japan,2873478.164
2001,2022Q1,Asia,Jordan,11270579.196
2002,2022Q1,Asia,Kazakhstan,6061396.544
2003,2022Q1,Asia,Kuwait,11831579.709999999
2004,2022Q1,Asia,Kyrgyzstan,1076558.891
2005,2022Q1,Asia,Laos,1658382.779
2006,2022Q1,Asia,Lebanon,15870564.098
2007,2022Q1,Asia,Macao,0.0
2008,2022Q1,Asia,Malaysia,8670774.122
2009,2022Q1,Asia,Maldives,25315825.949
2010,2022Q1,Asia,Mongolia,22526299.789
2011,2022Q1,Asia,Myanmar,938288.157
2012,2022Q1,Asia,Nepal,2769880.211
2013,2022Q1,Asia,North Korea,0.0
2014,2022Q1,Asia,Northern Cyprus,0.0
2015,2022Q1,Asia,Oman,6983660.816
2016,2022Q1,Asia,Pakistan,550672.396
2017,2022Q1,Asia,Palestine,9947736.372
2018,2022Q1,Asia,Philippines,2721661.838
2019,2022Q1,Asia,Qatar,11150694.348
2020,2022Q1,Asia,Saudi Arabia,1716588.839
2021,2022Q1,Asia,Singapore,9474024.05
2022,2022Q1,Asia,South Korea,6278620.455
2023,2022Q1,Asia,Sri Lanka,2587562.47
2024,2022Q1,Asia,Syria,215493.824
2025,2022Q1,Asia,Taiwan,0.0
2026,2022Q1,Asia,Tajikistan,159999.688
2027,2022Q1,Asia,Thailand,3443524.864
2028,2022Q1,Asia,Timor,1436770.946
2029,2022Q1,Asia,Turkey,13308927.066
2030,2022Q1,Asia,Turkmenistan,0.0
2031,2022Q1,Asia,United Arab Emirates,8113133.816
2032,2022Q1,Asia,Uzbekistan,371968.231
2033,2022Q1,Asia,Vietnam,3522042.983
2034,2022Q1,Asia,Yemen,30054.366
2035,2022Q1,Europe,Albania,8115868.811
2036,2022Q1,Europe,Andorra,39774557.576
2037,2022Q1,Europe,Austria,23521067.956
2038,2022Q1,Europe,Belarus,7836000.919
2039,2022Q1,Europe,Belgium,24778295.55
2040,2022Q1,Europe,Bosnia and Herzegovina,9750800.519
2041,2022Q1,Europe,Bulgaria,13000306.1
2042,2022Q1,Europe,Croatia,21558509.277
2043,2022Q1,Europe,Cyprus,28995023.478
2044,2022Q1,Europe,Czechia,29218668.113
2045,2022Q1,Europe,Denmark,32679883.36
2046,2022Q1,Europe,England,0.0
2047,2022Q1,Europe,Estonia,26388233.89
2048,2022Q1,Europe,Faeroe Islands,41547225.941
2049,2022Q1,Europe,Finland,11166963.11
2050,2022Q1,Europe,France,26022852.56
2051,2022Q1,Europe,Germany,13609450.684
2052,2022Q1,Europe,Gibraltar,37674021.488
2053,2022Q1,Europe,Greece,18471253.939
2054,2022Q1,Europe,Guernsey,19110897.06
2055,2022Q1,Europe,Hungary,14684668.591
2056,2022Q1,Europe,Iceland,21771720.788
2057,2022Q1,Europe,Ireland,21825737.371
2058,2022Q1,Europe,Isle of Man,23783294.294
2059,2022Q1,Europe,Italy,17307155.648000002
2060,2022Q1,Europe,Jersey,27804135.526
2061,2022Q1,Europe,Kosovo,10410704.694
2062,2022Q1,Europe,Latvia,25023773.216
2063,2022Q1,Europe,Liechtenstein,25116173.296
2064,2022Q1,Europe,Lithuania,27266983.822
2065,2022Q1,Europe,Luxembourg,23890321.35
2066,2022Q1,Europe,Malta,11502382.354
2067,2022Q1,Europe,Moldova,12695914.414
2068,2022Q1,Europe,Monaco,21910772.52
2069,2022Q1,Europe,Montenegro,27845300.919
2070,2022Q1,Europe,Netherlands,27926434.493
2071,2022Q1,Europe,North Macedonia,11843772.89
2072,2022Q1,Europe,Northern Ireland,0.0
2073,2022Q1,Europe,Norway,16273359.111
2074,2022Q1,Europe,Poland,11740156.668
2075,2022Q1,Europe,Portugal,24753634.587
2076,2022Q1,Europe,Romania,11074768.186
2077,2022Q1,Europe,Russia,8829816.754
2078,2022Q1,Europe,San Marino,35163876.516
2079,2022Q1,Europe,Scotland,0.0
2080,2022Q1,Europe,Serbia,22735201.406
2081,2022Q1,Europe,Slovakia,19910384.333
2082,2022Q1,Europe,Slovenia,32232041.716000002
2083,2022Q1,Europe,Spain,19131299.004
2084,2022Q1,Europe,Sweden,18497348.227
2085,2022Q1,Europe,Switzerland,25758183.737
2086,2022Q1,Europe,Ukraine,9826573.488
2087,2022Q1,Europe,United Kingdom,24043466.824
2088,2022Q1,Europe,Vatican,2896039.62
2089,2022Q1,Europe,Wales,0.0
2090,2022Q1,North America,Anguilla,13338917.939
2091,2022Q1,North America,Antigua and Barbuda,6378631.149
2092,2022Q1,North America,Aruba,26847499.975
2093,2022Q1,North America,Bahamas,7007441.667
2094,2022Q1,North America,Barbados,15176022.383
2095,2022Q1,North America,Belize,11252619.765
2096,2022Q1,North America,Bermuda,14721089.602
2097,2022Q1,North America,Bonaire Sint Eustatius and Saba,21819976.34
2098,2022Q1,North America,British Virgin Islands,16258393.966
2099,2022Q1,North America,Canada,7187954.602
2100,2022Q1,North America,Cayman Islands,21455269.064
2101,2022Q1,North America,Costa Rica,12706576.118999999
2102,2022Q1,North America,Cuba,8387694.456
2103,2022Q1,North America,Curacao,16929320.566
2104,2022Q1,North America,Dominica,12246433.387
2105,2022Q1,North America,Dominican Republic,4362367.158
2106,2022Q1,North America,El Salvador,2006755.582
2107,2022Q1,North America,Greenland,16015293.664
2108,2022Q1,North America,Grenada,8653050.003
2109,2022Q1,North America,Guadeloupe,24353101.103
2110,2022Q1,North America,Guatemala,3680499.02
2111,2022Q1,North America,Haiti,228592.768
2112,2022Q1,North America,Honduras,3466368.374
2113,2022Q1,North America,Jamaica,3866393.0100000002
2114,2022Q1,North America,Martinique,24599275.679
2115,2022Q1,North America,Mexico,3754471.313
2116,2022Q1,North America,Montserrat,3081350.54
2117,2022Q1,North America,Nicaragua,179544.775
2118,2022Q1,North America,Panama,14044654.046
2119,2022Q1,North America,Puerto Rico,13030590.837
2120,2022Q1,North America,Saint Barthelemy,27595961.432
2121,2022Q1,North America,Saint Kitts and Nevis,9778591.048
2122,2022Q1,North America,Saint Lucia,10269697.344
2123,2022Q1,North America,Saint Martin (French part),24816318.822
2124,2022Q1,North America,Saint Pierre and Miquelon,13247068.808
2125,2022Q1,North America,Saint Vincent and the Grenadines,6830058.0030000005
2126,2022Q1,North America,Sint Maarten (Dutch part),18055032.589
2127,2022Q1,North America,Trinidad and Tobago,6912638.642
2128,2022Q1,North America,Turks and Caicos Islands,10710296.107
2129,2022Q1,North America,United States,19501589.953
2130,2022Q1,North America,United States Virgin Islands,13150453.863
2131,2022Q1,Oceania,American Samoa,1010971.887
2132,2022Q1,Oceania,Australia,8706277.286
2133,2022Q1,Oceania,Cook Islands,1235497.888
2134,2022Q1,Oceania,Fiji,6027564.904
2135,2022Q1,Oceania,French Polynesia,17207302.18
2136,2022Q1,Oceania,Guam,15955059.583
2137,2022Q1,Oceania,Kiribati,1214009.7650000001
2138,2022Q1,Oceania,Marshall Islands,13271.492
2139,2022Q1,Oceania,Micronesia (country),0.0
2140,2022Q1,Oceania,Nauru,0.0
2141,2022Q1,Oceania,New Caledonia,11643580.641
2142,2022Q1,Oceania,New Zealand,2814222.315
2143,2022Q1,Oceania,Niue,33299.178
2144,2022Q1,Oceania,Northern Mariana Islands,13380784.285
2145,2022Q1,Oceania,Palau,12203107.723
2146,2022Q1,Oceania,Papua New Guinea,349606.433
2147,2022Q1,Oceania,Pitcairn,0.0
2148,2022Q1,Oceania,Samoa,63397.632
2149,2022Q1,Oceania,Solomon Islands,593473.162
2150,2022Q1,Oceania,Tokelau,0.0
2151,2022Q1,Oceania,Tonga,866694.099
2152,2022Q1,Oceania,Tuvalu,0.0
2153,2022Q1,Oceania,Vanuatu,86009.196
2154,2022Q1,Oceania,Wallis and Futuna,3515867.55
2155,2022Q1,South America,Argentina,16422550.279
2156,2022Q1,South America,Bolivia,6139828.785
2157,2022Q1,South America,Brazil,11112372.605
2158,2022Q1,South America,Chile,11972842.121
2159,2022Q1,South America,Colombia,10145507.613
2160,2022Q1,South America,Ecuador,3752741.039
2161,2022Q1,South America,Falkland Islands,2390949.754
2162,2022Q1,South America,French Guiana,21611535.02
2163,2022Q1,South America,Guyana,6451827.376
2164,2022Q1,South America,Paraguay,7810036.2129999995
2165,2022Q1,South America,Peru,8402800.501
2166,2022Q1,South America,Suriname,10563632.801
2167,2022Q1,South America,Uruguay,18692440.916
2168,2022Q1,South America,Venezuela,1565337.773
2169,2022Q2,Africa,Algeria,538742.427
2170,2022Q2,Africa,Angola,254975.948
2171,2022Q2,Africa,Benin,182577.912
2172,2022Q2,Africa,Botswana,10702252.605
2173,2022Q2,Africa,Burkina Faso,83944.559
2174,2022Q2,Africa,Burundi,289017.342
2175,2022Q2,Africa,Cameroon,391029.048
2176,2022Q2,Africa,Cape Verde,8692849.516
2177,2022Q2,Africa,Central African Republic,235027.091
2178,2022Q2,Africa,Chad,38005.873
2179,2022Q2,Africa,Comoros,882707.938
2180,2022Q2,Africa,Congo,367078.928
2181,2022Q2,Africa,Cote d'Ivoire,265485.386
2182,2022Q2,Africa,Democratic Republic of Congo,81389.683
2183,2022Q2,Africa,Djibouti,1270560.496
2184,2022Q2,Africa,Egypt,420775.484
2185,2022Q2,Africa,Equatorial Guinea,865175.339
2186,2022Q2,Africa,Eritrea,240862.681
2187,2022Q2,Africa,Eswatini,5418135.442
2188,2022Q2,Africa,Ethiopia,349606.416
2189,2022Q2,Africa,Gabon,1815047.07
2190,2022Q2,Africa,Gambia,403553.96
2191,2022Q2,Africa,Ghana,440562.47
2192,2022Q2,Africa,Guinea,241243.59100000001
2193,2022Q2,Africa,Guinea-Bissau,356201.614
2194,2022Q2,Africa,Kenya,547943.619
2195,2022Q2,Africa,Lesotho,1317799.347
2196,2022Q2,Africa,Liberia,127888.296
2197,2022Q2,Africa,Libya,6705184.737
2198,2022Q2,Africa,Madagascar,197897.021
2199,2022Q2,Africa,Malawi,383162.126
2200,2022Q2,Africa,Mali,124520.052
2201,2022Q2,Africa,Mauritania,1132683.619
2202,2022Q2,Africa,Mauritius,15708735.356
2203,2022Q2,Africa,Mayotte,10437799.155
2204,2022Q2,Africa,Morocco,2844966.023
2205,2022Q2,Africa,Mozambique,623367.343
2206,2022Q2,Africa,Namibia,5722486.817
2207,2022Q2,Africa,Niger,31185.317
2208,2022Q2,Africa,Nigeria,106597.392
2209,2022Q2,Africa,Reunion,36945170.848
2210,2022Q2,Africa,Rwanda,859078.535
2211,2022Q2,Africa,Saint Helena,0.0
2212,2022Q2,Africa,Sao Tome and Principe,2392655.006
2213,2022Q2,Africa,Senegal,452281.448
2214,2022Q2,Africa,Seychelles,36692173.426
2215,2022Q2,Africa,Sierra Leone,81227.005
2216,2022Q2,Africa,Somalia,137281.554
2217,2022Q2,Africa,South Africa,5877877.634
2218,2022Q2,Africa,South Sudan,146179.683
2219,2022Q2,Africa,Sudan,120880.973
2220,2022Q2,Africa,Tanzania,48013.415
2221,2022Q2,Africa,Togo,381241.316
2222,2022Q2,Africa,Tunisia,7673503.952
2223,2022Q2,Africa,Uganda,317008.251
2224,2022Q2,Africa,Western Sahara,0.0
2225,2022Q2,Africa,Zambia,1458371.776
2226,2022Q2,Africa,Zimbabwe,1396047.528
2227,2022Q2,Asia,Afghanistan,397569.297
2228,2022Q2,Asia,Armenia,13840862.994
2229,2022Q2,Asia,Azerbaijan,6963664.49
2230,2022Q2,Asia,Bahrain,35854037.767
2231,2022Q2,Asia,Bangladesh,1038927.883
2232,2022Q2,Asia,Bhutan,6477148.263
2233,2022Q2,Asia,Brunei,29681108.32
2234,2022Q2,Asia,Cambodia,739075.436
2235,2022Q2,Asia,China,147004.747
2236,2022Q2,Asia,Georgia,40240978.428
2237,2022Q2,Asia,Hong Kong,0.0
2238,2022Q2,Asia,India,2770512.936
2239,2022Q2,Asia,Indonesia,1998784.59
2240,2022Q2,Asia,Iran,7419745.823
2241,2022Q2,Asia,Iraq,4759359.535
2242,2022Q2,Asia,Israel,39638470.525
2243,2022Q2,Asia,Japan,6060588.812
2244,2022Q2,Asia,Jordan,13678766.866
2245,2022Q2,Asia,Kazakhstan,6542762.248
2246,2022Q2,Asia,Kuwait,13507864.814
2247,2022Q2,Asia,Kyrgyzstan,1137528.13
2248,2022Q2,Asia,Laos,2486679.352
2249,2022Q2,Asia,Lebanon,18211717.158
2250,2022Q2,Asia,Macao,0.0
2251,2022Q2,Asia,Malaysia,11954058.928
2252,2022Q2,Asia,Maldives,31202299.361
2253,2022Q2,Asia,Mongolia,24733114.939999998
2254,2022Q2,Asia,Myanmar,1029634.433
2255,2022Q2,Asia,Nepal,2916398.142
2256,2022Q2,Asia,North Korea,0.0
2257,2022Q2,Asia,Northern Cyprus,0.0
2258,2022Q2,Asia,Oman,7743781.8780000005
2259,2022Q2,Asia,Pakistan,590110.178
2260,2022Q2,Asia,Palestine,11396352.728
2261,2022Q2,Asia,Philippines,2904635.045
2262,2022Q2,Asia,Qatar,12420033.015999999
2263,2022Q2,Asia,Saudi Arabia,1910077.819
2264,2022Q2,Asia,Singapore,20251441.982
2265,2022Q2,Asia,South Korea,30447774.121
2266,2022Q2,Asia,Sri Lanka,2765440.097
2267,2022Q2,Asia,Syria,229685.941
2268,2022Q2,Asia,Taiwan,0.0
2269,2022Q2,Asia,Tajikistan,162620.367
2270,2022Q2,Asia,Thailand,5436136.497
2271,2022Q2,Asia,Timor,1553188.0289999999
2272,2022Q2,Asia,Turkey,16035515.998
2273,2022Q2,Asia,Turkmenistan,0.0
2274,2022Q2,Asia,United Arab Emirates,8739387.774
2275,2022Q2,Asia,Uzbekistan,413190.844
2276,2022Q2,Asia,Vietnam,9806457.563
2277,2022Q2,Asia,Yemen,31917.704
2278,2022Q2,Europe,Albania,8824957.656
2279,2022Q2,Europe,Andorra,47924163.672
2280,2022Q2,Europe,Austria,42708221.618
2281,2022Q2,Europe,Belarus,9345268.834
2282,2022Q2,Europe,Belgium,31986141.124
2283,2022Q2,Europe,Bosnia and Herzegovina,10619873.016
2284,2022Q2,Europe,Bulgaria,15537185.22
2285,2022Q2,Europe,Croatia,25459405.993
2286,2022Q2,Europe,Cyprus,48815157.68
2287,2022Q2,Europe,Czechia,36259922.963
2288,2022Q2,Europe,Denmark,48315010.097
2289,2022Q2,Europe,England,0.0
2290,2022Q2,Europe,Estonia,38260379.586
2291,2022Q2,Europe,Faeroe Islands,59376056.649
2292,2022Q2,Europe,Finland,18005221.142
2293,2022Q2,Europe,France,39079246.57
2294,2022Q2,Europe,Germany,27529705.535
2295,2022Q2,Europe,Gibraltar,50556691.256
2296,2022Q2,Europe,Greece,29493190.822
2297,2022Q2,Europe,Guernsey,35845678.913
2298,2022Q2,Europe,Hungary,17383053.54
2299,2022Q2,Europe,Iceland,43871371.385
2300,2022Q2,Europe,Ireland,27978115.739
2301,2022Q2,Europe,Isle of Man,34770695.822
2302,2022Q2,Europe,Italy,25870849.623
2303,2022Q2,Europe,Jersey,41288647.605
2304,2022Q2,Europe,Kosovo,11649436.205
2305,2022Q2,Europe,Latvia,40331516.858
2306,2022Q2,Europe,Liechtenstein,39972379.626
2307,2022Q2,Europe,Lithuania,38009848.882
2308,2022Q2,Europe,Luxembourg,37260858.146
2309,2022Q2,Europe,Malta,15734208.019
2310,2022Q2,Europe,Moldova,14399629.021
2311,2022Q2,Europe,Monaco,31095420.791
2312,2022Q2,Europe,Montenegro,30154493.359
2313,2022Q2,Europe,Netherlands,41737201.209
2314,2022Q2,Europe,North Macedonia,13489078.18
2315,2022Q2,Europe,Northern Ireland,0.0
2316,2022Q2,Europe,Norway,23946224.037
2317,2022Q2,Europe,Poland,13695648.619
2318,2022Q2,Europe,Portugal,38565969.331
2319,2022Q2,Europe,Romania,13413175.007
2320,2022Q2,Europe,Russia,11464877.347
2321,2022Q2,Europe,San Marino,45275215.196
2322,2022Q2,Europe,Scotland,0.0
2323,2022Q2,Europe,Serbia,26606565.739
2324,2022Q2,Europe,Slovakia,28682822.845
2325,2022Q2,Europe,Slovenia,43458324.506000005
2326,2022Q2,Europe,Spain,23343049.207
2327,2022Q2,Europe,Sweden,21615041.173
2328,2022Q2,Europe,Switzerland,37831463.656
2329,2022Q2,Europe,Ukraine,11371141.865
2330,2022Q2,Europe,United Kingdom,29835054.871
2331,2022Q2,Europe,Vatican,2928217.838
