,date,continent,location,total_deaths_per_million
1801,2021Q4,Europe,Cyprus,61535.235
1802,2021Q4,Europe,Czechia,285263.85
1803,2021Q4,Europe,Denmark,44433.601
1804,2021Q4,Europe,England,0.0
1805,2021Q4,Europe,Estonia,110490.159
1806,2021Q4,Europe,Faeroe Islands,13630.306
1807,2021Q4,Europe,Finland,24295.654
1808,2021Q4,Europe,France,171163.614
1809,2021Q4,Europe,Germany,115573.059
1810,2021Q4,Europe,Gibraltar,277075.596
1811,2021Q4,Europe,Greece,152153.132
1812,2021Q4,Europe,Guernsey,32718.049
1813,2021Q4,Europe,Hungary,307572.631
1814,2021Q4,Europe,Iceland,8487.484
1815,2021Q4,Europe,Ireland,104505.221
1816,2021Q4,Europe,Isle of Man,67038.131
1817,2021Q4,Europe,Italy,207605.675
1818,2021Q4,Europe,Jersey,67682.959
1819,2021Q4,Europe,Kosovo,153272.373
1820,2021Q4,Europe,Latvia,196130.128
1821,2021Q4,Europe,Liechtenstein,146893.681
1822,2021Q4,Europe,Lithuania,210482.47
1823,2021Q4,Europe,Luxembourg,83779.978
1824,2021Q4,Europe,Malta,83389.433
1825,2021Q4,Europe,Moldova,251517.191
1826,2021Q4,Europe,Monaco,90652.52399999999
1827,2021Q4,Europe,Montenegro,302429.34
1828,2021Q4,Europe,Netherlands,100654.93000000001
1829,2021Q4,Europe,North Macedonia,343938.164
1830,2021Q4,Europe,Northern Ireland,0.0
1831,2021Q4,Europe,Norway,18342.667
1832,2021Q4,Europe,Poland,189469.992
1833,2021Q4,Europe,Portugal,164199.356
1834,2021Q4,Europe,Romania,237246.045
1835,2021Q4,Europe,Russia,163904.907
1836,2021Q4,Europe,San Marino,254200.057
1837,2021Q4,Europe,Scotland,0.0
1838,2021Q4,Europe,Serbia,143262.792
1839,2021Q4,Europe,Slovakia,229080.593
1840,2021Q4,Europe,Slovenia,236514.687
1841,2021Q4,Europe,Spain,172905.584
1842,2021Q4,Europe,Sweden,131698.27
1843,2021Q4,Europe,Switzerland,116969.894
1844,2021Q4,Europe,Ukraine,169633.514
1845,2021Q4,Europe,United Kingdom,232372.182
1846,2021Q4,Europe,Vatican,0.0
1847,2021Q4,Europe,Wales,0.0
1848,2021Q4,North America,Anguilla,14360.401
1849,2021Q4,North America,Antigua and Barbuda,104114.23000000001
1850,2021Q4,North America,Aruba,149550.529
1851,2021Q4,North America,Bahamas,148060.069
1852,2021Q4,North America,Barbados,59638.696
1853,2021Q4,North America,Belize,118950.851
1854,2021Q4,North America,Bermuda,144096.413
1855,2021Q4,North America,Bonaire Sint Eustatius and Saba,69865.464
1856,2021Q4,North America,British Virgin Islands,110972.813
1857,2021Q4,North America,Canada,69238.631
1858,2021Q4,North America,Cayman Islands,6169.796
1859,2021Q4,North America,Costa Rica,125891.075
1860,2021Q4,North America,Cuba,67100.493
1861,2021Q4,North America,Curacao,84525.539
1862,2021Q4,North America,Dominica,43624.063
1863,2021Q4,North America,Dominican Republic,34071.438
1864,2021Q4,North America,El Salvador,53039.801
1865,2021Q4,North America,Greenland,141.608
1866,2021Q4,North America,Grenada,141767.414
1867,2021Q4,North America,Guadeloupe,190008.139
1868,2021Q4,North America,Guatemala,78926.01
1869,2021Q4,North America,Haiti,5655.591
1870,2021Q4,North America,Honduras,90576.809
1871,2021Q4,North America,Jamaica,73913.962
1872,2021Q4,North America,Martinique,175896.324
1873,2021Q4,North America,Mexico,214584.469
1874,2021Q4,North America,Montserrat,20847.476000000002
1875,2021Q4,North America,Nicaragua,2785.244
1876,2021Q4,North America,Panama,153100.022
1877,2021Q4,North America,Puerto Rico,92105.798
1878,2021Q4,North America,Saint Barthelemy,33290.901999999995
1879,2021Q4,North America,Saint Kitts and Nevis,47146.657
1880,2021Q4,North America,Saint Lucia,134006.4
1881,2021Q4,North America,Saint Martin (French part),108687.47099999999
1882,2021Q4,North America,Saint Pierre and Miquelon,0.0
1883,2021Q4,North America,Saint Vincent and the Grenadines,56887.815
1884,2021Q4,North America,Sint Maarten (Dutch part),153172.538
1885,2021Q4,North America,Trinidad and Tobago,118562.315
1886,2021Q4,North America,Turks and Caicos Islands,47872.104999999996
1887,2021Q4,North America,United States,206774.571
1888,2021Q4,North America,United States Virgin Islands,76186.929
1889,2021Q4,Oceania,American Samoa,0.0
1890,2021Q4,Oceania,Australia,6992.866
1891,2021Q4,Oceania,Cook Islands,0.0
1892,2021Q4,Oceania,Fiji,67366.202
1893,2021Q4,Oceania,French Polynesia,190524.07799999998
1894,2021Q4,Oceania,Guam,132900.225
1895,2021Q4,Oceania,Kiribati,0.0
1896,2021Q4,Oceania,Marshall Islands,0.0
1897,2021Q4,Oceania,Micronesia (country),0.0
1898,2021Q4,Oceania,Nauru,0.0
1899,2021Q4,Oceania,New Caledonia,81639.139
1900,2021Q4,Oceania,New Zealand,658.024
1901,2021Q4,Oceania,Niue,0.0
1902,2021Q4,Oceania,Northern Mariana Islands,8048.596
1903,2021Q4,Oceania,Palau,0.0
1904,2021Q4,Oceania,Papua New Guinea,4058.219
1905,2021Q4,Oceania,Pitcairn,0.0
1906,2021Q4,Oceania,Samoa,0.0
1907,2021Q4,Oceania,Solomon Islands,0.0
1908,2021Q4,Oceania,Tokelau,0.0
1909,2021Q4,Oceania,Tonga,0.0
1910,2021Q4,Oceania,Tuvalu,0.0
1911,2021Q4,Oceania,Vanuatu,0.0
1912,2021Q4,Oceania,Wallis and Futuna,55536.352
1913,2021Q4,South America,Argentina,236703.017
1914,2021Q4,South America,Bolivia,143561.658
1915,2021Q4,South America,Brazil,260640.957
1916,2021Q4,South America,Chile,178877.947
1917,2021Q4,South America,Colombia,226866.708
1918,2021Q4,South America,Ecuador,169509.838
1919,2021Q4,South America,Falkland Islands,0.0
1920,2021Q4,South America,French Guiana,94993.56599999999
1921,2021Q4,South America,Guyana,107339.063
1922,2021Q4,South America,Paraguay,221928.264
1923,2021Q4,South America,Peru,542479.219
1924,2021Q4,South America,Suriname,163851.887
1925,2021Q4,South America,Uruguay,164079.605
1926,2021Q4,South America,Venezuela,16184.964
1927,2022Q1,Africa,Algeria,13356.409
1928,2022Q1,Africa,Angola,4755.674
1929,2022Q1,Africa,Benin,1096.755
1930,2022Q1,Africa,Botswana,89249.511
1931,2022Q1,Africa,Burkina Faso,1453.135
1932,2022Q1,Africa,Burundi,102.42
1933,2022Q1,Africa,Cameroon,6141.7
1934,2022Q1,Africa,Cape Verde,59358.158
1935,2022Q1,Africa,Central African Republic,1794.8960000000002
1936,2022Q1,Africa,Chad,957.643
1937,2022Q1,Africa,Comoros,17159.725
1938,2022Q1,Africa,Congo,5667.78
1939,2022Q1,Africa,Cote d'Ivoire,2489.038
1940,2022Q1,Africa,Democratic Republic of Congo,1186.839
1941,2022Q1,Africa,Djibouti,15175.980000000001
1942,2022Q1,Africa,Egypt,18861.99
1943,2022Q1,Africa,Equatorial Guinea,9730.029
1944,2022Q1,Africa,Eritrea,2367.761
1945,2022Q1,Africa,Eswatini,102947.535
1946,2022Q1,Africa,Ethiopia,5353.821
1947,2022Q1,Africa,Gabon,11326.91
1948,2022Q1,Africa,Gambia,11968.26
1949,2022Q1,Africa,Ghana,3794.132
1950,2022Q1,Africa,Guinea,2772.2980000000002
1951,2022Q1,Africa,Guinea-Bissau,6871.736
1952,2022Q1,Africa,Kenya,9300.362
1953,2022Q1,Africa,Lesotho,27041.505
1954,2022Q1,Africa,Liberia,4944.29
1955,2022Q1,Africa,Libya,80701.587
1956,2022Q1,Africa,Madagascar,3906.232
1957,2022Q1,Africa,Malawi,11278.389
1958,2022Q1,Africa,Mali,2828.76
1959,2022Q1,Africa,Mauritania,18081.993
1960,2022Q1,Africa,Mauritius,60251.118
1961,2022Q1,Africa,Mayotte,51537.352000000006
1962,2022Q1,Africa,Morocco,37479.334
1963,2022Q1,Africa,Mozambique,5907.218
1964,2022Q1,Africa,Namibia,138220.368
1965,2022Q1,Africa,Niger,1028.268
1966,2022Q1,Africa,Nigeria,1287.048
1967,2022Q1,Africa,Reunion,52798.474
1968,2022Q1,Africa,Rwanda,9380.172
1969,2022Q1,Africa,Saint Helena,0.0
1970,2022Q1,Africa,Sao Tome and Principe,27428.27
1971,2022Q1,Africa,Senegal,10097.446
1972,2022Q1,Africa,Seychelles,124637.144
1973,2022Q1,Africa,Sierra Leone,1304.93
1974,2022Q1,Africa,Somalia,6880.398
1975,2022Q1,Africa,South Africa,145314.802
1976,2022Q1,Africa,South Sudan,1130.205
1977,2022Q1,Africa,Sudan,7666.434
1978,2022Q1,Africa,Tanzania,1076.72
1979,2022Q1,Africa,Togo,2718.033
1980,2022Q1,Africa,Tunisia,196632.90899999999
1981,2022Q1,Africa,Uganda,6720.9619999999995
1982,2022Q1,Africa,Zambia,17589.358
1983,2022Q1,Africa,Zimbabwe,29410.734
1984,2022Q1,Asia,Afghanistan,16427.357
1985,2022Q1,Asia,Armenia,267776.838
1986,2022Q1,Asia,Azerbaijan,78725.995
1987,2022Q1,Asia,Bahrain,87381.991
1988,2022Q1,Asia,Bangladesh,15084.102
1989,2022Q1,Asia,Bhutan,617.274
1990,2022Q1,Asia,Brunei,14438.69
1991,2022Q1,Asia,Cambodia,16247.261
1992,2022Q1,Asia,China,458.2
1993,2022Q1,Asia,Georgia,372128.129
1994,2022Q1,Asia,Hong Kong,0.0
1995,2022Q1,Asia,India,31982.396
1996,2022Q1,Asia,Indonesia,48200.136
1997,2022Q1,Asia,Iran,137252.149
1998,2022Q1,Asia,Iraq,49924.411
1999,2022Q1,Asia,Israel,90839.666
2000,2022Q1,Asia,Japan,15936.724
2001,2022Q1,Asia,Jordan,107438.72
2002,2022Q1,Asia,Kazakhstan,86744.467
2003,2022Q1,Asia,Kuwait,53033.507
2004,2022Q1,Asia,Kyrgyzstan,12899.691
2005,2022Q1,Asia,Laos,6825.573
2006,2022Q1,Asia,Lebanon,160769.607
2007,2022Q1,Asia,Macao,0.0
2008,2022Q1,Asia,Malaysia,86701.581
2009,2022Q1,Asia,Maldives,48793.606999999996
2010,2022Q1,Asia,Mongolia,54646.151
2011,2022Q1,Asia,Myanmar,32135.586
2012,2022Q1,Asia,Nepal,34819.974
2013,2022Q1,Asia,North Korea,0.0
2014,2022Q1,Asia,Northern Cyprus,0.0
2015,2022Q1,Asia,Oman,89642.513
2016,2022Q1,Asia,Pakistan,11332.568
2017,2022Q1,Asia,Palestine,91007.25
2018,2022Q1,Asia,Philippines,43054.233
2019,2022Q1,Asia,Qatar,21797.085
2020,2022Q1,Asia,Saudi Arabia,22161.721
2021,2022Q1,Asia,Singapore,15589.789
2022,2022Q1,Asia,South Korea,14802.01
2023,2022Q1,Asia,Sri Lanka,65204.801
2024,2022Q1,Asia,Syria,12322.712
2025,2022Q1,Asia,Taiwan,0.0
2026,2022Q1,Asia,Tajikistan,1130.31
2027,2022Q1,Asia,Thailand,28636.382
2028,2022Q1,Asia,Timor,8402.313
2029,2022Q1,Asia,Turkey,95466.591
2030,2022Q1,Asia,Turkmenistan,0.0
2031,2022Q1,Asia,United Arab Emirates,21524.117
2032,2022Q1,Asia,Uzbekistan,2498.509
2033,2022Q1,Asia,Vietnam,35453.119
2034,2022Q1,Asia,Yemen,5537.231
2035,2022Q1,Europe,Albania,107206.162
2036,2022Q1,Europe,Andorra,166589.441
2037,2022Q1,Europe,Austria,176779.947
2038,2022Q1,Europe,Belarus,58925.489
2039,2022Q1,Europe,Belgium,228426.442
2040,2022Q1,Europe,Bosnia and Herzegovina,412496.246
2041,2022Q1,Europe,Bulgaria,451452.275
2042,2022Q1,Europe,Croatia,319598.915
2043,2022Q1,Europe,Cyprus,80923.477
2044,2022Q1,Europe,Czechia,327259.51
2045,2022Q1,Europe,Denmark,65308.922
2046,2022Q1,Europe,England,0.0
2047,2022Q1,Europe,Estonia,139120.728
2048,2022Q1,Europe,Faeroe Islands,37464.450000000004
2049,2022Q1,Europe,Finland,47086.807
2050,2022Q1,Europe,France,187674.371
2051,2022Q1,Europe,Germany,135894.431
2052,2022Q1,Europe,Gibraltar,277228.61699999997
2053,2022Q1,Europe,Greece,211502.62900000002
2054,2022Q1,Europe,Guernsey,45618.91
2055,2022Q1,Europe,Hungary,384801.34500000003
2056,2022Q1,Europe,Iceland,13260.806999999999
2057,2022Q1,Europe,Ireland,117082.493
2058,2022Q1,Europe,Isle of Man,80275.39199999999
2059,2022Q1,Europe,Italy,228262.468
2060,2022Q1,Europe,Jersey,85634.856
2061,2022Q1,Europe,Kosovo,154220.688
2062,2022Q1,Europe,Latvia,265090.612
2063,2022Q1,Europe,Liechtenstein,168771.443
2064,2022Q1,Europe,Lithuania,267190.366
2065,2022Q1,Europe,Luxembourg,99235.494
2066,2022Q1,Europe,Malta,98971.863
2067,2022Q1,Europe,Moldova,300236.814
2068,2022Q1,Europe,Monaco,119645.954
2069,2022Q1,Europe,Montenegro,347275.146
2070,2022Q1,Europe,Netherlands,110221.109
2071,2022Q1,Europe,North Macedonia,389782.517
2072,2022Q1,Europe,Northern Ireland,0.0
2073,2022Q1,Europe,Norway,29671.579999999998
2074,2022Q1,Europe,Poland,243866.097
2075,2022Q1,Europe,Portugal,178580.428
2076,2022Q1,Europe,Romania,282854.707
2077,2022Q1,Europe,Russia,212355.842
2078,2022Q1,Europe,San Marino,291214.021
2079,2022Q1,Europe,Scotland,0.0
2080,2022Q1,Europe,Serbia,188152.245
2081,2022Q1,Europe,Slovakia,289219.104
2082,2022Q1,Europe,Slovenia,287716.588
2083,2022Q1,Europe,Spain,187766.23
2084,2022Q1,Europe,Sweden,144378.576
2085,2022Q1,Europe,Switzerland,129250.468
2086,2022Q1,Europe,Ukraine,226659.244
2087,2022Q1,Europe,United Kingdom,246823.796
2088,2022Q1,Europe,Vatican,0.0
2089,2022Q1,Europe,Wales,0.0
2090,2022Q1,North America,Anguilla,45600.568
2091,2022Q1,North America,Antigua and Barbuda,124162.867
2092,2022Q1,North America,Aruba,167951.98
2093,2022Q1,North America,Bahamas,165521.51
2094,2022Q1,North America,Barbados,94846.012
2095,2022Q1,North America,Belize,140478.911
2096,2022Q1,North America,Bermuda,166430.453
2097,2022Q1,North America,Bonaire Sint Eustatius and Saba,94521.649
2098,2022Q1,North America,British Virgin Islands,156357.734
2099,2022Q1,North America,Canada,80338.187
2100,2022Q1,North America,Cayman Islands,22190.857
2101,2022Q1,North America,Costa Rica,135420.807
2102,2022Q1,North America,Cuba,67717.942
2103,2022Q1,North America,Curacao,112416.503
2104,2022Q1,North America,Dominica,67566.45
2105,2022Q1,North America,Dominican Republic,34687.782
2106,2022Q1,North America,El Salvador,56499.495
2107,2022Q1,North America,Greenland,17506.289
2108,2022Q1,North America,Grenada,151244.628
2109,2022Q1,North America,Guadeloupe,201305.345
2110,2022Q1,North America,Guatemala,84033.92
2111,2022Q1,North America,Haiti,6269.469
2112,2022Q1,North America,Honduras,91769.287
2113,2022Q1,North America,Jamaica,86223.236
2114,2022Q1,North America,Martinique,209511.558
2115,2022Q1,North America,Mexico,223844.548
2116,2022Q1,North America,Montserrat,31724.420000000002
2117,2022Q1,North America,Nicaragua,2883.973
2118,2022Q1,North America,Panama,160415.529
2119,2022Q1,North America,Puerto Rico,109006.79
2120,2022Q1,North America,Saint Barthelemy,32745.149999999998
2121,2022Q1,North America,Saint Kitts and Nevis,69209.961
2122,2022Q1,North America,Saint Lucia,170460.111
2123,2022Q1,North America,Saint Martin (French part),120819.714
2124,2022Q1,North America,Saint Pierre and Miquelon,10025.516
2125,2022Q1,North America,Saint Vincent and the Grenadines,84966.19900000001
2126,2022Q1,North America,Sint Maarten (Dutch part),165527.708
2127,2022Q1,North America,Trinidad and Tobago,202676.21600000001
2128,2022Q1,North America,Turks and Caicos Islands,65979.953
2129,2022Q1,North America,United States,242221.165
2130,2022Q1,North America,United States Virgin Islands,92642.673
2131,2022Q1,Oceania,American Samoa,406.368
2132,2022Q1,Oceania,Australia,17353.933
2133,2022Q1,Oceania,Cook Islands,0.0
2134,2022Q1,Oceania,Fiji,77254.674
2135,2022Q1,Oceania,French Polynesia,187843.63999999998
2136,2022Q1,Oceania,Guam,161092.773
2137,2022Q1,Oceania,Kiribati,4168.024
2138,2022Q1,Oceania,Marshall Islands,0.0
2139,2022Q1,Oceania,Micronesia (country),0.0
2140,2022Q1,Oceania,Nauru,0.0
2141,2022Q1,Oceania,New Caledonia,90599.023
2142,2022Q1,Oceania,New Zealand,1478.213
2143,2022Q1,Oceania,Niue,0.0
2144,2022Q1,Oceania,Northern Mariana Islands,46294.435
2145,2022Q1,Oceania,Palau,15593.895
2146,2022Q1,Oceania,Papua New Guinea,5481.522
2147,2022Q1,Oceania,Pitcairn,0.0
2148,2022Q1,Oceania,Samoa,0.0
2149,2022Q1,Oceania,Solomon Islands,7644.915
2150,2022Q1,Oceania,Tokelau,0.0
2151,2022Q1,Oceania,Tonga,467.875
2152,2022Q1,Oceania,Tuvalu,0.0
2153,2022Q1,Oceania,Vanuatu,12.242
2154,2022Q1,Oceania,Wallis and Futuna,54329.03999999999
2155,2022Q1,South America,Argentina,248524.533
2156,2022Q1,South America,Bolivia,154489.397
2157,2022Q1,South America,Brazil,266692.08
2158,2022Q1,South America,Chile,195669.899
2159,2022Q1,South America,Colombia,235442.255
2160,2022Q1,South America,Ecuador,173900.988
2161,2022Q1,South America,Falkland Islands,0.0
2162,2022Q1,South America,French Guiana,111137.76
2163,2022Q1,South America,Guyana,130256.573
2164,2022Q1,South America,Paraguay,235459.229
2165,2022Q1,South America,Peru,549053.577
2166,2022Q1,South America,Suriname,185853.458
2167,2022Q1,South America,Uruguay,175955.272
2168,2022Q1,South America,Venezuela,17569.653
2169,2022Q2,Africa,Algeria,13932.209
2170,2022Q2,Africa,Angola,4858.217
2171,2022Q2,Africa,Benin,1110.837
2172,2022Q2,Africa,Botswana,93385.918
2173,2022Q2,Africa,Burkina Faso,1542.232
2174,2022Q2,Africa,Burundi,105.92399999999999
2175,2022Q2,Africa,Cameroon,6289.5869999999995
2176,2022Q2,Africa,Cape Verde,61595.327000000005
2177,2022Q2,Africa,Central African Republic,1843.114
2178,2022Q2,Africa,Chad,989.74
2179,2022Q2,Africa,Comoros,17401.124
2180,2022Q2,Africa,Congo,5868.715999999999
2181,2022Q2,Africa,Cote d'Ivoire,2582.261
2182,2022Q2,Africa,Democratic Republic of Congo,1235.271
2183,2022Q2,Africa,Djibouti,15344.602
2184,2022Q2,Africa,Egypt,20208.938000000002
2185,2022Q2,Africa,Equatorial Guinea,9942.569
2186,2022Q2,Africa,Eritrea,2544.178
2187,2022Q2,Africa,Eswatini,106263.73
2188,2022Q2,Africa,Ethiopia,5541.491
2189,2022Q2,Africa,Gabon,11571.789
2190,2022Q2,Africa,Gambia,12274.626
2191,2022Q2,Africa,Ghana,3929.785
2192,2022Q2,Africa,Guinea,2901.02
2193,2022Q2,Africa,Guinea-Bissau,7382.782999999999
2194,2022Q2,Africa,Kenya,9516.065
2195,2022Q2,Africa,Lesotho,27545.435
2196,2022Q2,Africa,Liberia,5045.404
2197,2022Q2,Africa,Libya,85877.06
2198,2022Q2,Africa,Madagascar,4281.308
2199,2022Q2,Africa,Malawi,11757.179
2200,2022Q2,Africa,Mali,2951.507
2201,2022Q2,Africa,Mauritania,18868.122
2202,2022Q2,Africa,Mauritius,69664.134
2203,2022Q2,Africa,Mayotte,52181.311
2204,2022Q2,Africa,Morocco,39050.001000000004
2205,2022Q2,Africa,Mozambique,6081.254
2206,2022Q2,Africa,Namibia,143015.035
2207,2022Q2,Africa,Niger,1074.304
2208,2022Q2,Africa,Nigeria,1308.785
2209,2022Q2,Africa,Reunion,71416.392
2210,2022Q2,Africa,Rwanda,9637.173
2211,2022Q2,Africa,Saint Helena,0.0
2212,2022Q2,Africa,Sao Tome and Principe,29213.729999999996
2213,2022Q2,Africa,Senegal,10332.439
2214,2022Q2,Africa,Seychelles,140756.993
2215,2022Q2,Africa,Sierra Leone,1321.891
2216,2022Q2,Africa,Somalia,7037.9400000000005
2217,2022Q2,Africa,South Africa,153175.073
2218,2022Q2,Africa,South Sudan,1150.695
2219,2022Q2,Africa,Sudan,9585.631
2220,2022Q2,Africa,Tanzania,1146.884
2221,2022Q2,Africa,Togo,2807.193
2222,2022Q2,Africa,Tunisia,210505.057
2223,2022Q2,Africa,Uganda,6937.516
2224,2022Q2,Africa,Western Sahara,0.0
2225,2022Q2,Africa,Zambia,18102.461
2226,2022Q2,Africa,Zimbabwe,30615.099
2227,2022Q2,Asia,Afghanistan,17021.863
2228,2022Q2,Asia,Armenia,282215.379
2229,2022Q2,Asia,Azerbaijan,85301.828
2230,2022Q2,Asia,Bahrain,91547.087
2231,2022Q2,Asia,Bangladesh,15484.438
2232,2022Q2,Asia,Bhutan,2260.852
2233,2022Q2,Asia,Brunei,20460.905000000002
2234,2022Q2,Asia,Cambodia,16583.734
2235,2022Q2,Asia,China,1052.733
2236,2022Q2,Asia,Georgia,407385.194
2237,2022Q2,Asia,Hong Kong,0.0
2238,2022Q2,Asia,India,33629.272
2239,2022Q2,Asia,Indonesia,51630.252
2240,2022Q2,Asia,Iran,144998.491
2241,2022Q2,Asia,Iraq,51559.004
2242,2022Q2,Asia,Israel,104116.097
2243,2022Q2,Asia,Japan,22021.723
2244,2022Q2,Asia,Jordan,113394.761
2245,2022Q2,Asia,Kazakhstan,89202.2
2246,2022Q2,Asia,Kuwait,54464.345
2247,2022Q2,Asia,Kyrgyzstan,14051.775
2248,2022Q2,Asia,Laos,8109.291
2249,2022Q2,Asia,Lebanon,172431.72
2250,2022Q2,Asia,Macao,0.0
2251,2022Q2,Asia,Malaysia,95366.416
2252,2022Q2,Asia,Maldives,51905.538
2253,2022Q2,Asia,Mongolia,56562.363
2254,2022Q2,Asia,Myanmar,32641.368
2255,2022Q2,Asia,Nepal,35603.422
2256,2022Q2,Asia,North Korea,0.0
2257,2022Q2,Asia,Northern Cyprus,0.0
2258,2022Q2,Asia,Oman,91978.881
2259,2022Q2,Asia,Pakistan,11720.669
2260,2022Q2,Asia,Palestine,98074.016
2261,2022Q2,Asia,Philippines,47456.793
2262,2022Q2,Asia,Qatar,22865.332
2263,2022Q2,Asia,Saudi Arabia,22792.742
2264,2022Q2,Asia,Singapore,21916.002
2265,2022Q2,Asia,South Korea,40187.548
2266,2022Q2,Asia,Sri Lanka,68808.751
2267,2022Q2,Asia,Syria,12952.424
2268,2022Q2,Asia,Taiwan,0.0
2269,2022Q2,Asia,Tajikistan,1142.869
2270,2022Q2,Asia,Thailand,36645.83
2271,2022Q2,Asia,Timor,8892.894
2272,2022Q2,Asia,Turkey,105364.519
2273,2022Q2,Asia,Turkmenistan,0.0
2274,2022Q2,Asia,United Arab Emirates,22205.502
2275,2022Q2,Asia,Uzbekistan,2670.031
2276,2022Q2,Asia,Vietnam,39860.062
2277,2022Q2,Asia,Yemen,5801.596
2278,2022Q2,Europe,Albania,111925.91100000001
2279,2022Q2,Europe,Andorra,174379.751
2280,2022Q2,Europe,Austria,200409.259
2281,2022Q2,Europe,Belarus,66300.439
2282,2022Q2,Europe,Belgium,245978.886
2283,2022Q2,Europe,Bosnia and Herzegovina,443867.841
2284,2022Q2,Europe,Bulgaria,496083.209
2285,2022Q2,Europe,Croatia,358668.613
2286,2022Q2,Europe,Cyprus,104837.345
2287,2022Q2,Europe,Czechia,349192.539
2288,2022Q2,Europe,Denmark,96127.515
2289,2022Q2,Europe,England,0.0
2290,2022Q2,Europe,Estonia,166456.522
2291,2022Q2,Europe,Faeroe Islands,47969.558000000005
2292,2022Q2,Europe,Finland,78368.705
2293,2022Q2,Europe,France,207351.96
2294,2022Q2,Europe,Germany,154570.502
2295,2022Q2,Europe,Gibraltar,283624.593
2296,2022Q2,Europe,Greece,256954.966
2297,2022Q2,Europe,Guernsey,59135.642
2298,2022Q2,Europe,Hungary,422516.865
2299,2022Q2,Europe,Iceland,26468.035
2300,2022Q2,Europe,Ireland,134066.793
2301,2022Q2,Europe,Isle of Man,108536.212
2302,2022Q2,Europe,Italy,253877.778
2303,2022Q2,Europe,Jersey,103893.644
2304,2022Q2,Europe,Kosovo,159750.642
2305,2022Q2,Europe,Latvia,313913.901
2306,2022Q2,Europe,Liechtenstein,191818.06399999998
2307,2022Q2,Europe,Lithuania,301074.738
2308,2022Q2,Europe,Luxembourg,119101.103
2309,2022Q2,Europe,Malta,123185.577
2310,2022Q2,Europe,Moldova,320195.611
2311,2022Q2,Europe,Monaco,141021.075
2312,2022Q2,Europe,Montenegro,370005.848
2313,2022Q2,Europe,Netherlands,115367.726
2314,2022Q2,Europe,North Macedonia,418815.67600000004
2315,2022Q2,Europe,Northern Ireland,0.0
2316,2022Q2,Europe,Norway,51766.515
2317,2022Q2,Europe,Poland,265095.055
2318,2022Q2,Europe,Portugal,201791.639
2319,2022Q2,Europe,Romania,303340.40499999997
2320,2022Q2,Europe,Russia,237035.565
2321,2022Q2,Europe,San Marino,309706.147
2322,2022Q2,Europe,Scotland,0.0
2323,2022Q2,Europe,Serbia,212125.449
2324,2022Q2,Europe,Slovakia,321602.105
2325,2022Q2,Europe,Slovenia,331129.708
2326,2022Q2,Europe,Spain,204639.888
2327,2022Q2,Europe,Sweden,163154.239
2328,2022Q2,Europe,Switzerland,137986.96
2329,2022Q2,Europe,Ukraine,242639.64800000002
2330,2022Q2,Europe,United Kingdom,266575.656
2331,2022Q2,Europe,Vatican,0.0
2332,2022Q2,Europe,Wales,0.0
2333,2022Q2,North America,Anguilla,51584.077999999994
2334,2022Q2,North America,Antigua and Barbuda,133323.373
2335,2022Q2,North America,Aruba,182896.702
2336,2022Q2,North America,Bahamas,177931.612
2337,2022Q2,North America,Barbados,137218.353
2338,2022Q2,North America,Belize,151384.816
2339,2022Q2,North America,Bermuda,190477.65899999999
2340,2022Q2,North America,Bonaire Sint Eustatius and Saba,115481.31
2341,2022Q2,North America,British Virgin Islands,180709.848
2342,2022Q2,North America,Canada,94503.907
2343,2022Q2,North America,Cayman Islands,36218.404
2344,2022Q2,North America,Costa Rica,148408.086
2345,2022Q2,North America,Cuba,69195.06599999999
2346,2022Q2,North America,Curacao,130504.827
2347,2022Q2,North America,Dominica,80843.337
2348,2022Q2,North America,Dominican Republic,35476.006
2349,2022Q2,North America,El Salvador,59307.872
2350,2022Q2,North America,Greenland,33826.611
2351,2022Q2,North America,Grenada,162395.68
2352,2022Q2,North America,Guadeloupe,217388.233
2353,2022Q2,North America,Guatemala,91040.227
2354,2022Q2,North America,Haiti,6562.1179999999995
2355,2022Q2,North America,Honduras,95039.825
2356,2022Q2,North America,Jamaica,96749.929
2357,2022Q2,North America,Martinique,230221.089
2358,2022Q2,North America,Mexico,232690.105
2359,2022Q2,North America,Montserrat,87015.622
2360,2022Q2,North America,Nicaragua,3093.233
2361,2022Q2,North America,Panama,169867.323
2362,2022Q2,North America,Puerto Rico,121167.613
2363,2022Q2,North America,Saint Barthelemy,33108.985
2364,2022Q2,North America,Saint Kitts and Nevis,82066.257
2365,2022Q2,North America,Saint Lucia,187083.027
2366,2022Q2,North America,Saint Martin (French part),126257.235
2367,2022Q2,North America,Saint Pierre and Miquelon,15463.084
2368,2022Q2,North America,Saint Vincent and the Grenadines,93729.274
2369,2022Q2,North America,Sint Maarten (Dutch part),177090.91400000002
2370,2022Q2,North America,Trinidad and Tobago,230250.232
2371,2022Q2,North America,Turks and Caicos Islands,71644.118
2372,2022Q2,North America,United States,267245.975
2373,2022Q2,North America,United States Virgin Islands,103489.164
2374,2022Q2,Oceania,American Samoa,52827.617
2375,2022Q2,Oceania,Australia,29985.625
2376,2022Q2,Oceania,Cook Islands,3992.484
2377,2022Q2,Oceania,Fiji,84099.391
2378,2022Q2,Oceania,French Polynesia,192672.34
2379,2022Q2,Oceania,Guam,190600.932
